ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr9:40789264-40789323|-|40791754|40792004	ENSG00000274349.4_2	ZNF658	chr9	-	40791754	40792112	40792004	40792112	40789264	40789323	chr9:40789264-40789323|-|40791754|40792004	13,4,15	10,10,15	1,2,3	18,10,15	200	100	1.87104708587e-05	0.00151364229	0.394,0.167,0.333	0.027,0.091,0.091	0.228
chr12:53686357-53686441|+|53685872|53685644	ENSG00000135476.11_3	ESPL1	chr12	+	53685509	53685872	53685509	53685644	53686357	53686441	chr12:53686357-53686441|+|53685872|53685644	18,6,20	1,0,0	21,16,22	5,0,4	200	100	0.000164925703089	0.00841996879035	0.9,1.0,1.0	0.677,1.0,0.733	0.163
chr1:156244387-156244477|-|156247715|156247757	ENSG00000198952.8_3	SMG5	chr1	-	156247715	156247839	156247757	156247839	156244387	156244477	chr1:156244387-156244477|-|156247715|156247757	134,107,208	0,0,0	112,117,69	0,0,21	142	100	3.1888095671e-05	0.00234121168008	1.0,1.0,1.0	1.0,1.0,0.698	0.101
chr8:145161245-145161577|+|145161116|145160900	ENSG00000179632.10_3	MAF1	chr8	+	145160771	145161116	145160771	145160900	145161245	145161577	chr8:145161245-145161577|+|145161116|145160900	98,37,21	2,0,4	16,23,7	2,11,9	200	100	2.89904902488e-05	0.00217569222382	0.961,1.0,0.724	0.8,0.511,0.28	0.365
chr8:145154193-145154333|-|145154451|145154660	ENSG00000179526.17_3	SHARPIN	chr8	-	145154451	145154744	145154660	145154744	145154193	145154333	chr8:145154193-145154333|-|145154451|145154660	320,299,275	0,0,0	205,235,248	0,0,32	200	100	1.96523160412e-07	3.41812137919e-05	1.0,1.0,1.0	1.0,1.0,0.795	0.068
chr8:145154193-145154333|-|145154605|145154660	ENSG00000179526.17_3	SHARPIN	chr8	-	145154605	145154744	145154660	145154744	145154193	145154333	chr8:145154193-145154333|-|145154605|145154660	322,288,266	0,0,0	201,239,242	0,0,32	155	100	1.17687153578e-07	2.25342525889e-05	1.0,1.0,1.0	1.0,1.0,0.83	0.057
chrX:71495393-71495574|-|71496007|71496014	ENSG00000198034.11_3	RPS4X	chrX	-	71496007	71496069	71496014	71496069	71495393	71495574	chrX:71495393-71495574|-|71496007|71496014	374,425,455	0,0,0	185,134,152	0,30,39	107	100	0	0.0	1.0,1.0,1.0	1.0,0.807,0.785	0.136
chr8:71036922-71037100|-|71038840|71039047	ENSG00000140396.13_5	NCOA2	chr8	-	71038840	71039282	71039047	71039282	71036922	71037100	chr8:71036922-71037100|-|71038840|71039047	41,30,49	148,126,163	35,40,21	211,288,163	200	100	0.000198877878051	0.00962602655745	0.122,0.106,0.131	0.077,0.065,0.061	0.052
chr1:144595834-144595952|+|144593936|144593771	ENSG00000225241.3	RP11-640M9.2	chr1	+	144593677	144593936	144593677	144593771	144595834	144595952	chr1:144595834-144595952|+|144593936|144593771	76,32,85	2,0,2	41,44,35	6,4,5	200	100	7.85066644057e-05	0.00481553236187	0.95,1.0,0.955	0.774,0.846,0.778	0.169
chr8:145582843-145583083|+|145582543|145582270	ENSG00000185803.10_6	SLC52A2	chr8	+	145582216	145582543	145582216	145582270	145582843	145583083	chr8:145582843-145583083|+|145582543|145582270	625,516,725	94,86,85	18,37,99	54,54,67	200	100	0	0.0	0.769,0.75,0.81	0.143,0.255,0.425	0.502
chr3:49713126-49713220|+|49712054|49711846	ENSG00000164062.13_4	APEH	chr3	+	49711628	49712054	49711628	49711846	49713126	49713220	chr3:49713126-49713220|+|49712054|49711846	256,232,319	27,21,22	155,181,228	47,36,47	200	100	5.56921451178e-08	1.18782747155e-05	0.826,0.847,0.879	0.622,0.715,0.708	0.169
chr3:49713126-49713220|+|49712088|49711846	ENSG00000164062.13_4	APEH	chr3	+	49711628	49712088	49711628	49711846	49713126	49713220	chr3:49713126-49713220|+|49712088|49711846	111,97,169	27,21,22	60,58,80	47,36,47	200	100	3.95017352162e-10	1.42041397017e-07	0.673,0.698,0.793	0.39,0.446,0.46	0.289
chr3:49714041-49714133|+|49713652|49713399	ENSG00000164062.13_4	APEH	chr3	+	49713313	49713652	49713313	49713399	49714041	49714133	chr3:49714041-49714133|+|49713652|49713399	32,20,32	0,0,0	73,124,73	6,9,16	200	100	1.53232635136e-07	2.77685505903e-05	1.0,1.0,1.0	0.859,0.873,0.695	0.191
chr10:18898773-18898855|-|18903376|18903388	ENSG00000241058.4_4	NSUN6	chr10	-	18903376	18903542	18903388	18903542	18898773	18898855	chr10:18898773-18898855|-|18903376|18903388	10,15,6	98,65,83	3,3,4	110,89,83	112	100	0.000156037381804	0.00806537534221	0.084,0.171,0.061	0.024,0.029,0.041	0.074
chr7:100174316-100174628|-|100174708|100175119	ENSG00000274272.1_7	AC069281.2	chr7	-	100174708	100175175	100175119	100175175	100174316	100174628	chr7:100174316-100174628|-|100174708|100175119	265,352,302	3,2,3	168,168,196	5,9,8	200	100	3.63195456859e-05	0.00259872255136	0.978,0.989,0.981	0.944,0.903,0.925	0.059
chr8:145065367-145065770|+|145064483|145064367	ENSG00000178719.17_4	GRINA	chr8	+	145064223	145064483	145064223	145064367	145065367	145065770	chr8:145065367-145065770|+|145064483|145064367	209,204,285	1189,1279,1379	5,17,30	184,330,352	200	100	3.72257780157e-13	2.49998471271e-10	0.081,0.074,0.094	0.013,0.025,0.041	0.057
chr8:145065367-145065770|+|145064654|145064367	ENSG00000178719.17_4	GRINA	chr8	+	145064223	145064654	145064223	145064367	145065367	145065770	chr8:145065367-145065770|+|145064654|145064367	205,207,273	1189,1279,1379	5,16,28	184,330,352	200	100	1.1091128016e-13	8.10397668971e-11	0.079,0.075,0.09	0.013,0.024,0.038	0.056
chr7:95053826-95053897|-|95064189|95064570	ENSG00000105854.13_6	PON2	chr7	-	95064189	95064641	95064570	95064641	95053826	95053897	chr7:95053826-95053897|-|95064189|95064570	827,441,784	0,0,2	670,644,615	59,64,53	200	100	0	0.0	1.0,1.0,0.995	0.85,0.834,0.853	0.153
chr6:34208513-34208692|+|34207163|34207026	ENSG00000137309.19_2	HMGA1	chr6	+	34206827	34207163	34206827	34207026	34208513	34208692	chr6:34208513-34208692|+|34207163|34207026	19,10,18	1,0,2	9,8,2	4,9,1	200	100	3.11458073388e-06	0.000349898052581	0.905,1.0,0.818	0.529,0.308,0.5	0.462
chr7:75511146-75511554|+|75510808|75510804	ENSG00000005486.17_3	RHBDD2	chr7	+	75510682	75510808	75510682	75510804	75511146	75511554	chr7:75511146-75511554|+|75510808|75510804	15,10,8	62,71,53	11,4,8	117,137,150	104	100	0.00012663498122	0.00690764869496	0.189,0.119,0.127	0.083,0.027,0.049	0.092
chr8:96272695-96272760|-|96275914|96276034	ENSG00000156172.6_3	C8orf37	chr8	-	96275914	96276097	96276034	96276097	96272695	96272760	chr8:96272695-96272760|-|96275914|96276034	45,52,32	0,3,0	58,53,42	4,7,7	200	100	7.28359770896e-05	0.00451622615852	1.0,0.897,1.0	0.879,0.791,0.75	0.159
chr8:141711041-141711121|-|141712674|141712748	ENSG00000169398.19_6	PTK2	chr8	-	141712674	141712806	141712748	141712806	141711041	141711121	chr8:141711041-141711121|-|141712674|141712748	453,756,546	24,0,20	590,682,620	52,52,38	174	100	3.38718864068e-09	9.91556049064e-07	0.916,1.0,0.94	0.867,0.883,0.904	0.067
chr7:43012279-43012447|-|43067922|43067936	ENSG00000232006.9_6	AC005537.1	chr7	-	43067922	43067994	43067936	43067994	43012279	43012447	chr7:43012279-43012447|-|43067922|43067936	6,6,8	3,7,1	1,7,0	7,20,6	114	100	0.000148359845579	0.0077920058287	0.637,0.429,0.875	0.111,0.235,0.0	0.532
chr2:233655425-233655625|+|233652039|233651982	ENSG00000204120.14_6	GIGYF2	chr2	+	233651859	233652039	233651859	233651982	233655425	233655625	chr2:233655425-233655625|+|233652039|233651982	33,7,33	0,0,0	32,33,17	12,0,0	157	100	0.000168698015524	0.00856603905337	1.0,1.0,1.0	0.629,1.0,1.0	0.124
chr8:67971650-67971680|-|67974080|67974340	ENSG00000121022.14_5	COPS5	chr8	-	67974080	67974388	67974340	67974388	67971650	67971680	chr8:67971650-67971680|-|67974080|67974340	483,553,553	60,62,101	457,516,487	153,163,145	200	100	3.95741217574e-11	1.78052356482e-08	0.801,0.817,0.732	0.599,0.613,0.627	0.17
chr2:114357633-114357795|-|114357962|114358318	ENSG00000279928.2_5	FO538757.1	chr2	-	114357962	114358370	114358318	114358370	114357633	114357795	chr2:114357633-114357795|-|114357962|114358318	96,85,106	1,0,0	90,99,82	4,5,6	200	100	1.07395256159e-05	0.000951390720274	0.98,1.0,1.0	0.918,0.908,0.872	0.094
chr8:144696533-144696623|-|144696832|144696956	ENSG00000104522.16_4	TSTA3	chr8	-	144696832	144697085	144696956	144697085	144696533	144696623	chr8:144696533-144696623|-|144696832|144696956	78,59,223	83,36,66	54,35,32	63,73,72	200	100	0.00011614667783	0.00649213015479	0.32,0.45,0.628	0.3,0.193,0.182	0.241
chr12:110883256-110883356|-|110887997|110887999	ENSG00000111229.16_5	ARPC3	chr12	-	110887997	110888073	110887999	110888073	110883256	110883356	chr12:110883256-110883356|-|110887997|110887999	4,1,7	31,11,30	0,0,0	28,22,31	102	100	4.08982952516e-06	0.000435489451878	0.112,0.082,0.186	0.0,0.0,0.0	0.127
chr19:55751366-55751482|-|55751604|55751608	ENSG00000105063.19_5	PPP6R1	chr19	-	55751604	55751656	55751608	55751656	55751366	55751482	chr19:55751366-55751482|-|55751604|55751608	81,67,110	0,0,0	76,48,50	0,28,32	104	100	3.38558070467e-11	1.55386245266e-08	1.0,1.0,1.0	1.0,0.622,0.6	0.259
chr15:28895652-28895845|+|28894213|28894187	ENSG00000206149.10_3	HERC2P9	chr15	+	28894025	28894213	28894025	28894187	28895652	28895845	chr15:28895652-28895845|+|28894213|28894187	17,10,16	1,0,1	19,25,15	5,4,6	126	100	5.19275837962e-05	0.00344676885061	0.931,1.0,0.927	0.751,0.832,0.665	0.203
chr19:10251780-10251865|-|10252743|10252755	ENSG00000130816.16_5	DNMT1	chr19	-	10252743	10252896	10252755	10252896	10251780	10251865	chr19:10251780-10251865|-|10252743|10252755	9,8,0	45,20,67	0,0,0	46,16,20	112	100	8.47809815074e-06	0.000783743538967	0.152,0.263,0.0	0.0,0.0,0.0	0.138
chr14:23816668-23816940|-|23817099|23817369	ENSG00000092096.16_4	SLC22A17	chr14	-	23817099	23817564	23817369	23817564	23816668	23816940	chr14:23816668-23816940|-|23817099|23817369	9,27,30	1,0,0	56,98,158	4,12,9	200	100	8.07743966105e-05	0.00492486564755	0.818,1.0,1.0	0.875,0.803,0.898	0.081
chr19:19313139-19313207|-|19313278|19313599	ENSG00000184162.14_2	NR2C2AP	chr19	-	19313278	19313629	19313599	19313629	19313139	19313207	chr19:19313139-19313207|-|19313278|19313599	647,599,592	30,22,25	381,241,388	45,18,55	200	100	7.42543260213e-09	1.97149552699e-06	0.915,0.932,0.922	0.809,0.87,0.779	0.104
chr6:46684711-46684833|-|46703286|46703354	ENSG00000146070.16_2	PLA2G7	chr6	-	46703286	46703430	46703354	46703430	46684711	46684833	chr6:46684711-46684833|-|46703286|46703354	16,15,13	3,3,4	0,11,0	8,13,5	168	100	2.88643644653e-07	4.76945975397e-05	0.76,0.749,0.659	0.0,0.335,0.0	0.611
chr17:79873486-79873557|-|79875595|79875705	ENSG00000187531.14_5	SIRT7	chr17	-	79875595	79875843	79875705	79875843	79873486	79873557	chr17:79873486-79873557|-|79875595|79875705	25,20,32	27,13,35	0,1,5	7,5,14	200	100	6.06761610363e-05	0.00389444588341	0.316,0.435,0.314	0.0,0.091,0.152	0.274
chr12:110475163-110477568|+|110474189|110474124	ENSG00000076513.16_3	ANKRD13A	chr12	+	110474019	110474189	110474019	110474124	110475163	110477568	chr12:110475163-110477568|+|110474189|110474124	64,27,45	0,0,0	99,62,85	15,0,0	165	100	0.000121274215613	0.00668219048447	1.0,1.0,1.0	0.8,1.0,1.0	0.067
chr6:43487443-43488786|+|43487184|43487124	ENSG00000171453.20_5	POLR1C	chr6	+	43487070	43487184	43487070	43487124	43487443	43488786	chr6:43487443-43488786|+|43487184|43487124	630,719,591	0,0,0	267,349,395	53,0,0	160	100	1.93996840925e-07	3.38325414122e-05	1.0,1.0,1.0	0.759,1.0,1.0	0.08
chr11:64056508-64056972|+|64056180|64055940	ENSG00000173264.14_4	GPR137	chr11	+	64055717	64056180	64055717	64055940	64056508	64056972	chr11:64056508-64056972|+|64056180|64055940	26,13,22	44,23,40	21,24,16	99,100,154	200	100	3.15307389531e-07	5.11514833311e-05	0.228,0.22,0.216	0.096,0.107,0.049	0.137
chr6:33385257-33385472|-|33385645|33385735	ENSG00000112514.16_4	CUTA	chr6	-	33385645	33385782	33385735	33385782	33385257	33385472	chr6:33385257-33385472|-|33385645|33385735	501,663,569	413,740,597	349,442,451	487,720,653	190	100	2.3989676881e-05	0.00185369978701	0.39,0.32,0.334	0.274,0.244,0.267	0.086
chr6:31750872-31750963|-|31751990|31752170	ENSG00000204394.13_5	VARS	chr6	-	31751990	31752267	31752170	31752267	31750872	31750963	chr6:31750872-31750963|-|31751990|31752170	1356,1630,1532	81,49,71	846,672,765	80,54,51	200	100	9.93332392352e-06	0.00089120845504	0.893,0.943,0.915	0.841,0.862,0.882	0.055
chr6:30682816-30682955|-|30684658|30684814	ENSG00000137337.15_5	MDC1	chr6	-	30684658	30684852	30684814	30684852	30682816	30682955	chr6:30682816-30682955|-|30684658|30684814	30,14,27	0,0,1	13,19,7	0,6,3	200	100	2.62817791182e-05	0.00200368949414	1.0,1.0,0.931	1.0,0.613,0.538	0.26
chr1:153925280-153925310|-|153925741|153926013	ENSG00000160741.17_4	CRTC2	chr1	-	153925741	153926053	153926013	153926053	153925280	153925310	chr1:153925280-153925310|-|153925741|153926013	399,327,509	6,5,9	375,475,411	11,22,34	200	100	1.20760679989e-06	0.000155784688504	0.971,0.97,0.966	0.945,0.915,0.858	0.063
chr10:99214470-99214556|+|99213796|99213420	ENSG00000171307.19_3	ZDHHC16	chr10	+	99213310	99213796	99213310	99213420	99214470	99214556	chr10:99214470-99214556|+|99213796|99213420	30,20,16	92,36,68	13,8,23	175,134,168	200	100	2.48765564814e-08	5.79611073896e-06	0.14,0.217,0.105	0.036,0.029,0.064	0.111
chr2:232577161-232577226|+|232576693|232576687	ENSG00000187514.16_4	PTMA	chr2	+	232576584	232576693	232576584	232576687	232577161	232577226	chr2:232577161-232577226|+|232576693|232576687	1315,1256,1269	0,0,1	1118,1543,1265	0,0,379	106	100	2.26742699061e-07	3.87090050019e-05	1.0,1.0,0.999	1.0,1.0,0.759	0.08
chr6:2840652-2840828|-|2841769|2842045	ENSG00000021355.13_3	SERPINB1	chr6	-	2841769	2842097	2842045	2842097	2840652	2840828	chr6:2840652-2840828|-|2841769|2842045	127,78,128	656,1023,958	3,2,5	157,294,129	200	100	3.33066907388e-16	3.41801493476e-13	0.088,0.037,0.063	0.009,0.003,0.019	0.052
chr5:162884567-162884616|-|162886697|162886864	ENSG00000170584.11_3	NUDCD2	chr5	-	162886697	162887061	162886864	162887061	162884567	162884616	chr5:162884567-162884616|-|162886697|162886864	11,5,17	0,0,0	6,11,8	5,2,0	200	100	7.6564749153e-05	0.00470882973086	1.0,1.0,1.0	0.375,0.733,1.0	0.297
chr5:162884567-162884616|-|162886735|162886864	ENSG00000170584.11_3	NUDCD2	chr5	-	162886735	162887061	162886864	162887061	162884567	162884616	chr5:162884567-162884616|-|162886735|162886864	10,5,22	0,0,0	21,9,13	5,2,0	200	100	0.000158096047099	0.00813037407981	1.0,1.0,1.0	0.677,0.692,1.0	0.21
chr5:154173659-154173822|+|154173560|154173283	ENSG00000155506.17_4	LARP1	chr5	+	154173124	154173560	154173124	154173283	154173659	154173822	chr5:154173659-154173822|+|154173560|154173283	509,299,479	23,4,20	366,400,257	38,38,22	200	100	4.14212113276e-07	6.36161247136e-05	0.917,0.974,0.923	0.828,0.84,0.854	0.097
chr9:139887504-139887695|+|139887156|139887014	ENSG00000148362.11_6	PAXX	chr9	+	139886873	139887156	139886873	139887014	139887504	139887695	chr9:139887504-139887695|+|139887156|139887014	268,166,276	19,2,18	102,159,270	18,24,47	200	100	1.39447490333e-07	2.57667941471e-05	0.876,0.976,0.885	0.739,0.768,0.742	0.163
chr9:139887504-139887695|+|139887426|139887156	ENSG00000148362.11_6	PAXX	chr9	+	139886893	139887426	139886893	139887156	139887504	139887695	chr9:139887504-139887695|+|139887426|139887156	687,547,680	20,15,22	424,446,621	17,39,45	200	100	8.10972991483e-06	0.000758131087043	0.945,0.948,0.939	0.926,0.851,0.873	0.061
chr9:139887504-139887695|+|139887420|139887014	ENSG00000148362.11_6	PAXX	chr9	+	139886942	139887420	139886942	139887014	139887504	139887695	chr9:139887504-139887695|+|139887420|139887014	259,164,269	19,2,18	92,127,225	18,24,47	200	100	3.13874104485e-09	9.27746843334e-07	0.872,0.976,0.882	0.719,0.726,0.705	0.193
chr9:139887504-139887695|+|139887156|139887152	ENSG00000148362.11_6	PAXX	chr9	+	139887091	139887156	139887091	139887152	139887504	139887695	chr9:139887504-139887695|+|139887156|139887152	31,27,32	4,5,3	24,47,51	14,15,29	104	100	6.01051302334e-05	0.00386594504559	0.882,0.839,0.911	0.622,0.751,0.628	0.21
chr9:139887504-139887695|+|139887420|139887152	ENSG00000148362.11_6	PAXX	chr9	+	139887091	139887420	139887091	139887152	139887504	139887695	chr9:139887504-139887695|+|139887420|139887152	571,339,542	4,5,3	350,318,516	14,15,29	200	100	1.41366585105e-10	5.63824265676e-08	0.986,0.971,0.989	0.926,0.914,0.899	0.069
chr17:7212915-7213119|+|7211432|7211071	ENSG00000132507.18_3	EIF5A	chr17	+	7210966	7211432	7210966	7211071	7212915	7213119	chr17:7212915-7213119|+|7211432|7211071	51,20,42	40,22,53	4,3,7	13,20,22	200	100	4.51417973535e-06	0.000466400556503	0.389,0.313,0.284	0.133,0.07,0.137	0.215
chr17:7212915-7213119|+|7211452|7211071	ENSG00000132507.18_3	EIF5A	chr17	+	7210966	7211452	7210966	7211071	7212915	7213119	chr17:7212915-7213119|+|7211452|7211071	48,18,42	40,22,53	2,3,7	13,20,22	200	100	1.32502717509e-06	0.000168786655523	0.375,0.29,0.284	0.071,0.07,0.137	0.224
chr17:79649063-79649179|-|79649504|79649520	ENSG00000214087.8_5	ARL16	chr17	-	79649504	79649705	79649520	79649705	79649063	79649179	chr17:79649063-79649179|-|79649504|79649520	7,3,6	23,14,20	1,2,0	36,31,17	116	100	1.06777552533e-05	0.000946836988646	0.208,0.156,0.205	0.023,0.053,0.0	0.164
chr9:131770962-131771070|-|131771970|131772049	ENSG00000148341.17_3	SH3GLB2	chr9	-	131771970	131772150	131772049	131772150	131770962	131771070	chr9:131770962-131771070|-|131771970|131772049	14,9,16	13,16,19	10,7,5	29,37,40	179	100	3.48092561379e-05	0.00250928855572	0.376,0.239,0.32	0.162,0.096,0.065	0.204
chr5:64875250-64875440|+|64872913|64872778	ENSG00000113593.12_3	PPWD1	chr5	+	64872705	64872913	64872705	64872778	64875250	64875440	chr5:64875250-64875440|+|64872913|64872778	205,128,190	0,0,0	219,189,222	10,5,9	200	100	2.65350339146e-07	4.43873770615e-05	1.0,1.0,1.0	0.916,0.95,0.925	0.07
chr3:100463681-100463775|+|100455560|100455548	ENSG00000114354.14_5	TFG	chr3	+	100455419	100455560	100455419	100455548	100463681	100463775	chr3:100463681-100463775|+|100455560|100455548	247,285,391	0,10,28	323,395,322	57,79,20	112	100	3.53628792915e-10	1.29712177398e-07	1.0,0.962,0.926	0.835,0.817,0.935	0.1
chr16:732019-732076|+|731907|731903	ENSG00000103266.11_3	STUB1	chr16	+	731423	731907	731423	731903	732019	732076	chr16:732019-732076|+|731907|731903	26,14,32	48,37,74	8,13,8	54,55,52	104	100	0.000151373051136	0.00789127069204	0.342,0.267,0.294	0.125,0.185,0.129	0.155
chr18:33734812-33734962|+|33726344|33726011	ENSG00000134759.14_3	ELP2	chr18	+	33725896	33726344	33725896	33726011	33734812	33734962	chr18:33734812-33734962|+|33726344|33726011	255,320,298	15,2,4	255,342,288	21,11,25	200	100	0.000111600057119	0.00629985624342	0.895,0.988,0.974	0.859,0.94,0.852	0.069
chr12:56536068-56536209|+|56532623|56532283	ENSG00000139641.12_3	ESYT1	chr12	+	56532167	56532623	56532167	56532283	56536068	56536209	chr12:56536068-56536209|+|56532623|56532283	21,7,11	0,0,0	17,23,10	4,0,3	200	100	0.000170767383462	0.00864092421115	1.0,1.0,1.0	0.68,1.0,0.625	0.232
chr3:196050614-196050868|-|196051145|196051311	ENSG00000145107.15_3	TM4SF19	chr3	-	196051145	196051362	196051311	196051362	196050614	196050868	chr3:196050614-196050868|-|196051145|196051311	18,6,9	0,0,0	37,61,35	0,9,2	200	100	9.33304093185e-05	0.00548900237019	1.0,1.0,1.0	1.0,0.772,0.897	0.11
chr11:66205634-66205730|-|66205843|66206180	ENSG00000174547.13_5	MRPL11	chr11	-	66205843	66206319	66206180	66206319	66205634	66205730	chr11:66205634-66205730|-|66205843|66206180	2084,1641,1960	711,597,729	429,396,850	364,244,376	200	100	0.000151475716556	0.00789211813801	0.594,0.579,0.573	0.371,0.448,0.531	0.132
chr11:66205634-66205730|-|66205857|66206180	ENSG00000174547.13_5	MRPL11	chr11	-	66205857	66206319	66206180	66206319	66205634	66205730	chr11:66205634-66205730|-|66205857|66206180	2084,1634,1955	711,597,729	427,396,847	364,244,376	200	100	0.000151321925174	0.00789127069204	0.594,0.578,0.573	0.37,0.448,0.53	0.132
chr11:66205634-66205730|-|66205882|66206180	ENSG00000174547.13_5	MRPL11	chr11	-	66205882	66206319	66206180	66206319	66205634	66205730	chr11:66205634-66205730|-|66205882|66206180	2084,1634,1960	711,597,729	426,392,849	364,244,376	200	100	0.000146029315854	0.0077006013477	0.594,0.578,0.573	0.369,0.445,0.53	0.134
chr11:66205634-66205730|-|66205894|66206180	ENSG00000174547.13_5	MRPL11	chr11	-	66205894	66206319	66206180	66206319	66205634	66205730	chr11:66205634-66205730|-|66205894|66206180	2079,1634,1955	711,597,729	425,392,847	364,244,376	200	100	0.000145852122709	0.00769830698654	0.594,0.578,0.573	0.369,0.445,0.53	0.134
chr6:30882581-30882814|+|30882458|30882121	ENSG00000137411.17_4	VARS2	chr6	+	30882028	30882458	30882028	30882121	30882581	30882814	chr6:30882581-30882814|+|30882458|30882121	61,25,42	150,132,153	5,6,20	144,155,104	200	100	1.80749082368e-10	7.05493020897e-08	0.169,0.087,0.121	0.017,0.019,0.088	0.084
chr6:30882586-30882814|+|30882458|30882121	ENSG00000137411.17_4	VARS2	chr6	+	30882042	30882458	30882042	30882121	30882586	30882814	chr6:30882586-30882814|+|30882458|30882121	52,25,41	26,16,29	5,7,12	27,36,8	200	100	0.000118164351154	0.00656677588738	0.5,0.439,0.414	0.085,0.089,0.429	0.25
chr1:153940997-153941115|+|153940786|153940640	ENSG00000143578.16_3	CREB3L4	chr1	+	153940483	153940786	153940483	153940640	153940997	153941115	chr1:153940997-153941115|+|153940786|153940640	23,58,52	18,44,45	27,26,13	49,63,49	200	100	1.33339661867e-07	2.48645835829e-05	0.39,0.397,0.366	0.216,0.171,0.117	0.216
chr3:28304781-28304871|+|28283392|28283299	ENSG00000187118.13_4	CMC1	chr3	+	28283114	28283392	28283114	28283299	28304781	28304871	chr3:28304781-28304871|+|28283392|28283299	33,20,33	3,2,0	13,5,11	4,4,4	193	100	0.000171720065352	0.00866991732939	0.851,0.838,1.0	0.627,0.393,0.588	0.36
chr5:176918096-176918147|-|176919322|176919405	ENSG00000196923.14_5	PDLIM7	chr5	-	176919322	176919429	176919405	176919429	176918096	176918147	chr5:176918096-176918147|-|176919322|176919405	120,40,81	6,4,14	110,62,68	53,73,93	183	100	6.68576305429e-13	4.36169630572e-10	0.916,0.845,0.76	0.531,0.317,0.285	0.463
chr12:110825267-110825697|-|110826288|110826356	ENSG00000258210.1_7	AC144548.1	chr12	-	110826288	110826428	110826356	110826428	110825267	110825697	chr12:110825267-110825697|-|110826288|110826356	146,105,186	0,10,0	155,139,154	14,14,11	168	100	4.61800487781e-05	0.00312893811209	1.0,0.862,1.0	0.868,0.855,0.893	0.082
chr17:73720773-73720862|+|73717821|73717643	ENSG00000132470.14_5	ITGB4	chr17	+	73717407	73717821	73717407	73717643	73720773	73720862	chr17:73720773-73720862|+|73717821|73717643	89,448,271	545,1103,1138	14,35,17	161,256,189	200	100	4.31098112763e-09	1.21150507788e-06	0.075,0.169,0.106	0.042,0.064,0.043	0.067
chr17:73720773-73720862|+|73718007|73717643	ENSG00000132470.14_5	ITGB4	chr17	+	73717588	73718007	73717588	73717643	73720773	73720862	chr17:73720773-73720862|+|73718007|73717643	89,448,269	545,1103,1138	14,35,17	161,256,189	200	100	4.86866125193e-09	1.34342690871e-06	0.075,0.169,0.106	0.042,0.064,0.043	0.067
chr20:62327130-62328544|+|62327046|62326833	ENSG00000026036.22_4	RTEL1-TNFRSF6B	chr20	+	62326660	62327046	62326660	62326833	62327130	62328544	chr20:62327130-62328544|+|62327046|62326833	184,205,223	189,139,138	188,162,206	266,201,259	200	100	8.88050257808e-05	0.00529087946814	0.327,0.424,0.447	0.261,0.287,0.285	0.122
chr22:18165979-18166087|+|18138598|18138524	ENSG00000099968.17_3	BCL2L13	chr22	+	18138427	18138598	18138427	18138524	18165979	18166087	chr22:18165979-18166087|+|18138598|18138524	300,325,292	0,5,3	223,168,174	12,6,5	174	100	3.49519900925e-05	0.00251759074378	1.0,0.974,0.982	0.914,0.941,0.952	0.05
chr1:150318883-150318967|+|150317023|150316961	ENSG00000117360.13_3	PRPF3	chr1	+	150316851	150317023	150316851	150316961	150318883	150318967	chr1:150318883-150318967|+|150317023|150316961	476,412,461	0,0,0	342,240,264	0,14,19	162	100	1.63212665605e-10	6.39779639501e-08	1.0,1.0,1.0	1.0,0.914,0.896	0.063
chr2:9560118-9560229|-|9563118|9563501	ENSG00000119185.12_4	ITGB1BP1	chr2	-	9563118	9563609	9563501	9563609	9560118	9560229	chr2:9560118-9560229|-|9563118|9563501	17,9,16	40,12,24	7,0,4	35,11,26	200	100	0.00010964234248	0.00624229875543	0.175,0.273,0.25	0.091,0.0,0.071	0.179
chr2:9560118-9560229|-|9563246|9563501	ENSG00000119185.12_4	ITGB1BP1	chr2	-	9563246	9563609	9563501	9563609	9560118	9560229	chr2:9560118-9560229|-|9563246|9563501	19,9,16	40,12,24	3,1,4	35,11,26	200	100	1.91175809527e-06	0.000231883816565	0.192,0.273,0.25	0.041,0.043,0.071	0.187
chr14:104179211-104179278|-|104181673|104181760	ENSG00000126215.14_4	XRCC3	chr14	-	104181673	104181841	104181760	104181841	104179211	104179278	chr14:104179211-104179278|-|104181673|104181760	9,2,5	12,9,7	0,0,0	12,8,10	187	100	1.5878993842e-07	2.86053653563e-05	0.286,0.106,0.276	0.0,0.0,0.0	0.223
chr1:2520392-2520479|+|2520064|2519892	ENSG00000157870.16_5	PRXL2B	chr1	+	2519787	2520064	2519787	2519892	2520392	2520479	chr1:2520392-2520479|+|2520064|2519892	352,208,371	23,0,12	366,376,321	36,21,32	200	100	0.000113726379434	0.00639205239337	0.884,1.0,0.939	0.836,0.9,0.834	0.084
