ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr2:170551724-170551757|+|170551251|170551132	ENSG00000144362.12_4	PHOSPHO2	chr2	+	170550963	170551251	170550963	170551132	170551724	170551757	chr2:170551724-170551757|+|170551251|170551132	81,80,100	44,82,54	9,35,27	28,26,15	200	100	0.206123904372	1.0	0.479,0.328,0.481	0.138,0.402,0.474	0.091
chr12:56093653-56093773|-|56094349|56094682	ENSG00000135424.16_4	ITGA7	chr12	-	56094349	56094938	56094682	56094938	56093653	56093773	chr12:56093653-56093773|-|56094349|56094682	12,20,14	15,20,24	13,6,5	4,8,3	200	100	0.149505981741	1.0	0.286,0.333,0.226	0.619,0.273,0.455	-0.167
chr12:56094045-56094177|-|56094349|56094682	ENSG00000135424.16_4	ITGA7	chr12	-	56094349	56094938	56094682	56094938	56094045	56094177	chr12:56094045-56094177|-|56094349|56094682	17,23,14	4,3,3	13,7,5	1,7,8	200	100	0.0654978271934	0.682663305818	0.68,0.793,0.7	0.867,0.333,0.238	0.245
chr12:56395995-56396055|+|56393374|56393242	ENSG00000139531.13_4	SUOX	chr12	+	56393116	56393374	56393116	56393242	56395995	56396055	chr12:56395995-56396055|+|56393374|56393242	26,26,38	38,29,27	28,26,7	17,35,32	200	100	0.344812544265	1.0	0.255,0.31,0.413	0.452,0.271,0.099	0.052
chr12:56510972-56510995|+|56510714|56510613	ENSG00000229117.9_3	RPL41	chr12	+	56510558	56510714	56510558	56510613	56510972	56510995	chr12:56510972-56510995|+|56510714|56510613	1176,1041,1084	151,86,89	674,638,769	113,60,82	200	100	0.0946801104982	0.870275281494	0.796,0.858,0.859	0.749,0.842,0.824	0.033
chr12:56553758-56553932|+|56553514|56552495	ENSG00000092841.18_5	MYL6	chr12	+	56552467	56553514	56552467	56552495	56553758	56553932	chr12:56553758-56553932|+|56553514|56552495	14206,12187,15222	910,483,1081	18707,26412,25041	621,704,977	200	100	1.49368739599e-10	5.93149759241e-08	0.886,0.927,0.876	0.938,0.949,0.928	-0.042
chr12:56717590-56717697|-|56717820|56717832	ENSG00000135473.15_4	PAN2	chr12	-	56717820	56717966	56717832	56717966	56717590	56717697	chr12:56717590-56717697|-|56717820|56717832	11,36,15	19,65,28	35,30,42	64,91,58	112	100	0.7589420413	1.0	0.341,0.331,0.324	0.328,0.227,0.393	0.016
chr12:57624585-57624783|+|57624443|57624245	ENSG00000182199.11_6	SHMT2	chr12	+	57624142	57624443	57624142	57624245	57624585	57624783	chr12:57624585-57624783|+|57624443|57624245	13,183,22	4,81,6	35,72,34	0,11,15	200	100	0.0246928589805	0.343745915263	0.619,0.53,0.647	1.0,0.766,0.531	-0.167
chr12:57624585-57624783|+|57624449|57624245	ENSG00000182199.11_6	SHMT2	chr12	+	57624142	57624449	57624142	57624245	57624585	57624783	chr12:57624585-57624783|+|57624449|57624245	13,155,20	4,81,6	36,55,26	0,11,15	200	100	0.0514609059181	0.579618988916	0.619,0.489,0.625	1.0,0.714,0.464	-0.148
chr12:57624585-57624783|+|57624449|57624443	ENSG00000182199.11_6	SHMT2	chr12	+	57624142	57624449	57624142	57624443	57624585	57624783	chr12:57624585-57624783|+|57624449|57624443	1,10,0	1,30,2	5,2,0	3,18,8	106	100	0.822792025307	1.0	0.485,0.239,0.0	0.611,0.095,0.0	0.006
chr12:57929531-57929628|-|57932265|57932301	ENSG00000175203.15_4	DCTN2	chr12	-	57932265	57932307	57932301	57932307	57929531	57929628	chr12:57929531-57929628|-|57932265|57932301	17,10,28	128,90,125	41,29,41	318,398,347	136	100	0.0499917487841	0.568481071461	0.089,0.076,0.141	0.087,0.051,0.08	0.029
chr12:58019192-58019247|+|58019113|58019101	ENSG00000135502.18_4	SLC26A10	chr12	+	58019018	58019113	58019018	58019101	58019192	58019247	chr12:58019192-58019247|+|58019113|58019101	23,7,13	16,13,6	33,15,10	4,2,12	112	100	0.0591943185312	0.637177830139	0.562,0.325,0.659	0.88,0.87,0.427	-0.21
chr12:58168411-58168550|+|58166911|58166856	ENSG00000123427.17_7	EEF1AKMT3	chr12	+	58166799	58166911	58166799	58166856	58168411	58168550	chr12:58168411-58168550|+|58166911|58166856	46,64,63	3,2,4	53,41,43	1,1,0	155	100	1	1.0	0.908,0.954,0.91	0.972,0.964,1.0	-0.055
chr12:58174037-58176324|+|58166911|58166856	ENSG00000123427.17_7	EEF1AKMT3	chr12	+	58166799	58166911	58166799	58166856	58174037	58176324	chr12:58174037-58176324|+|58166911|58166856	69,101,89	16,7,8	57,64,55	4,7,8	155	100	0.714448667837	1.0	0.736,0.903,0.878	0.902,0.855,0.816	-0.019
chr12:69042478-69042561|+|69004832|69004823	ENSG00000127314.18_5	RAP1B	chr12	+	69004708	69004832	69004708	69004823	69042478	69042561	chr12:69042478-69042561|+|69004832|69004823	390,235,415	1024,865,1159	254,180,280	680,696,764	109	100	0.870222848582	1.0	0.259,0.2,0.247	0.255,0.192,0.252	0.002
chr12:69047891-69048032|+|69004832|69004823	ENSG00000127314.18_5	RAP1B	chr12	+	69004704	69004832	69004704	69004823	69047891	69048032	chr12:69047891-69048032|+|69004832|69004823	62,38,46	7,6,2	22,11,25	8,4,5	109	100	0.011673978907	0.201679383427	0.89,0.853,0.955	0.716,0.716,0.821	0.148
chrX:48755774-48755859|+|48755376|48755365	ENSG00000102103.16_5	PQBP1	chrX	+	48755194	48755376	48755194	48755365	48755774	48755859	chrX:48755774-48755859|+|48755376|48755365	173,145,227	1187,982,1435	112,130,140	664,769,867	111	100	0.38415277354	1.0	0.116,0.117,0.125	0.132,0.132,0.127	-0.011
chrX:103042726-103042895|+|103041655|103041550	ENSG00000123560.14_6	PLP1	chrX	+	103041393	103041655	103041393	103041550	103042726	103042895	chrX:103042726-103042895|+|103041655|103041550	21,10,77	7,7,11	3,98,51	0,11,4	200	100	0.0135938352874	0.225209387292	0.6,0.417,0.778	1.0,0.817,0.864	-0.295
chr12:93788384-93788495|+|93772566|93772469	ENSG00000173598.14_5	NUDT4	chr12	+	93772353	93772566	93772353	93772469	93788384	93788495	chr12:93788384-93788495|+|93772566|93772469	16,18,27	0,1,1	42,36,29	1,4,2	197	100	1	1.0	1.0,0.901,0.932	0.955,0.82,0.88	0.059
chr1:175916330-175916375|-|175957423|175958497	ENSG00000143207.21_7	COP1	chr1	-	175957423	175958615	175958497	175958615	175916330	175916375	chr1:175916330-175916375|-|175957423|175958497	3,16,4	3,7,4	1,9,1	11,6,5	200	100	0.0201323796007	0.297103047092	0.333,0.533,0.333	0.043,0.429,0.091	0.212
chr1:176132004-176132124|-|176132950|176132962	ENSG00000143207.21_7	COP1	chr1	-	176132950	176133027	176132962	176133027	176132004	176132124	chr1:176132004-176132124|-|176132950|176132962	19,24,22	10,12,12	26,20,8	5,9,9	112	100	0.662667625451	1.0	0.629,0.641,0.621	0.823,0.665,0.442	-0.013
chr12:94805472-94805623|-|94806093|94806292	ENSG00000173588.14_7	CEP83	chr12	-	94806093	94806367	94806292	94806367	94805472	94805623	chr12:94805472-94805623|-|94806093|94806292	175,129,153	9,9,11	164,121,127	9,7,5	200	100	0.4185172789	1.0	0.907,0.878,0.874	0.901,0.896,0.927	-0.022
chr3:25775362-25775473|-|25777799|25778824	ENSG00000151092.17_5	NGLY1	chr3	-	25777799	25778946	25778824	25778946	25775362	25775473	chr3:25775362-25775473|-|25777799|25778824	61,21,52	2,5,7	47,44,66	3,0,3	200	100	0.0186023290567	0.281808777918	0.938,0.677,0.788	0.887,1.0,0.917	-0.134
chr19:18547782-18547915|-|18548408|18548669	ENSG00000105655.18_5	ISYNA1	chr19	-	18548408	18548798	18548669	18548798	18547782	18547915	chr19:18547782-18547915|-|18548408|18548669	113,158,114	7,3,4	121,190,231	3,13,16	200	100	0.0910395409638	0.847432270117	0.89,0.963,0.934	0.953,0.88,0.878	0.025
chr3:112729891-112730253|-|112732795|112732799	ENSG00000163608.15_6	NEPRO	chr3	-	112732795	112732879	112732799	112732879	112729891	112730253	chr3:112729891-112730253|-|112732795|112732799	1,4,3	10,16,15	2,10,6	9,15,19	104	100	0.0770131273962	0.757797357027	0.088,0.194,0.161	0.176,0.391,0.233	-0.119
chr3:112732118-112732250|-|112732795|112732799	ENSG00000163608.15_6	NEPRO	chr3	-	112732795	112732879	112732799	112732879	112732118	112732250	chr3:112732118-112732250|-|112732795|112732799	49,26,38	408,300,427	38,32,43	374,383,317	104	100	0.715959134199	1.0	0.104,0.077,0.079	0.089,0.074,0.115	-0.006
chr12:100551774-100551855|-|100552456|100552575	ENSG00000238105.7_4	GOLGA2P5	chr12	-	100552456	100552651	100552575	100552651	100551774	100551855	chr12:100551774-100551855|-|100552456|100552575	16,39,34	15,29,13	18,12,13	11,16,3	200	100	1	1.0	0.348,0.402,0.567	0.45,0.273,0.684	-0.03
chr12:100601440-100601564|+|100599535|100599522	ENSG00000075089.9_3	ACTR6	chr12	+	100599453	100599535	100599453	100599522	100601440	100601564	chr12:100601440-100601564|+|100599535|100599522	7,5,6	99,118,102	15,14,11	140,145,90	113	100	0.0195657996437	0.291330737636	0.059,0.036,0.049	0.087,0.079,0.098	-0.04
chr12:104682708-104682818|+|104681209|104680887	ENSG00000198431.16_5	TXNRD1	chr12	+	104680459	104681209	104680459	104680887	104682708	104682818	chr12:104682708-104682818|+|104681209|104680887	540,416,622	1194,1438,1508	924,764,575	2484,2122,1676	200	100	0.545378487066	1.0	0.184,0.126,0.171	0.157,0.153,0.146	0.008
chr12:113664532-113664769|+|113659431|113659388	ENSG00000186815.12_5	TPCN1	chr12	+	113659242	113659431	113659242	113659388	113664532	113664769	chr12:113664532-113664769|+|113659431|113659388	102,65,126	5,4,2	33,41,46	3,0,0	143	100	0.0553998039836	0.60806138055	0.934,0.919,0.978	0.885,1.0,1.0	-0.018
chr1:203770702-203770756|+|203765729|203765624	ENSG00000058673.16_5	ZC3H11A	chr1	+	203765420	203765729	203765420	203765624	203770702	203770756	chr1:203770702-203770756|+|203765729|203765624	203,129,289	214,150,249	321,414,170	295,348,163	200	100	0.324308950999	1.0	0.322,0.301,0.367	0.352,0.373,0.343	-0.026
chr1:203772084-203772144|+|203764922|203764903	ENSG00000058673.16_5	ZC3H11A	chr1	+	203764781	203764922	203764781	203764903	203772084	203772144	chr1:203772084-203772144|+|203764922|203764903	30,30,44	0,0,7	29,40,17	0,0,0	119	100	0.0207095507496	0.303082199037	1.0,1.0,0.841	1.0,1.0,1.0	-0.053
chr1:203786053-203786252|+|203764922|203764903	ENSG00000058673.16_5	ZC3H11A	chr1	+	203764781	203764922	203764781	203764903	203786053	203786252	chr1:203786053-203786252|+|203764922|203764903	45,31,51	1,3,4	45,48,23	0,3,0	119	100	0.0371324024172	0.462617765976	0.974,0.897,0.915	1.0,0.931,1.0	-0.048
chr12:120647641-120647737|+|120644515|120644424	ENSG00000255857.6_6	PXN-AS1	chr12	+	120644347	120644515	120644347	120644424	120647641	120647737	chr12:120647641-120647737|+|120644515|120644424	10,17,5	43,140,71	8,3,4	55,65,56	191	100	0.15448464414	1.0	0.109,0.06,0.036	0.071,0.024,0.036	0.025
chr11:71822202-71822332|-|71822457|71822487	ENSG00000110200.8_5	ANAPC15	chr11	-	71822457	71822542	71822487	71822542	71822202	71822332	chr11:71822202-71822332|-|71822457|71822487	478,424,568	55,40,70	347,455,501	47,30,42	130	100	0.182560633596	1.0	0.87,0.891,0.862	0.85,0.921,0.902	-0.017
chr12:123462871-123463116|+|123461713|123461510	ENSG00000111325.16_5	OGFOD2	chr12	+	123461417	123461713	123461417	123461510	123462871	123463116	chr12:123462871-123463116|+|123461713|123461510	58,76,87	0,6,7	46,81,54	1,4,0	200	100	0.0510078706632	0.57685421978	1.0,0.864,0.861	0.958,0.91,1.0	-0.048
chr12:123462906-123463116|+|123462746|123462638	ENSG00000111325.16_5	OGFOD2	chr12	+	123462527	123462746	123462527	123462638	123462906	123463116	chr12:123462906-123463116|+|123462746|123462638	65,89,79	8,13,11	74,70,72	10,3,6	200	100	0.128691377373	1.0	0.802,0.774,0.782	0.787,0.921,0.857	-0.069
chr12:123466117-123466426|+|123465846|123465813	ENSG00000182196.13_5	ARL6IP4	chr12	+	123465675	123465846	123465675	123465813	123466117	123466426	chr12:123466117-123466426|+|123465846|123465813	754,979,769	115,131,143	394,593,666	107,107,112	133	100	0.0389506021538	0.478096263555	0.831,0.849,0.802	0.735,0.806,0.817	0.041
chr12:123466141-123466426|+|123465846|123465813	ENSG00000182196.13_5	ARL6IP4	chr12	+	123465675	123465846	123465675	123465813	123466141	123466426	chr12:123466141-123466426|+|123465846|123465813	1474,2356,1741	1343,1390,1391	822,1199,1194	756,922,1107	133	100	0.184252076334	1.0	0.452,0.56,0.485	0.45,0.494,0.448	0.035
chr20:37076108-37076266|+|37075583|37075495	ENSG00000174365.20_4	SNHG11	chr20	+	37075314	37075583	37075314	37075495	37076108	37076266	chr20:37076108-37076266|+|37075583|37075495	81,82,92	3,5,6	91,136,155	8,5,6	188	100	0.925827983652	1.0	0.935,0.897,0.891	0.858,0.935,0.932	-0.001
chr20:37076108-37076266|+|37075591|37075495	ENSG00000174365.20_4	SNHG11	chr20	+	37075314	37075591	37075314	37075495	37076108	37076266	chr20:37076108-37076266|+|37075591|37075495	114,113,124	3,5,6	121,176,194	8,5,6	196	100	0.893844570844	1.0	0.951,0.92,0.913	0.885,0.947,0.943	0.003
chr20:37076108-37076266|+|37075655|37075495	ENSG00000174365.20_4	SNHG11	chr20	+	37075314	37075655	37075314	37075495	37076108	37076266	chr20:37076108-37076266|+|37075655|37075495	157,175,177	3,5,6	195,269,291	8,5,6	200	100	0.927114211138	1.0	0.963,0.946,0.937	0.924,0.964,0.96	-0.001
chr20:37076108-37076266|+|37075591|37075583	ENSG00000174365.20_4	SNHG11	chr20	+	37075314	37075591	37075314	37075583	37076108	37076266	chr20:37076108-37076266|+|37075591|37075583	33,32,32	0,1,0	31,41,43	1,1,4	108	100	0.107856972184	0.950038854992	1.0,0.967,1.0	0.966,0.974,0.909	0.039
chr20:37076108-37076266|+|37075655|37075591	ENSG00000174365.20_4	SNHG11	chr20	+	37075314	37075655	37075314	37075591	37076108	37076266	chr20:37076108-37076266|+|37075655|37075591	123,157,150	12,3,4	155,216,220	7,4,6	164	100	0.261127382729	1.0	0.862,0.97,0.958	0.931,0.971,0.957	-0.023
chr20:37076108-37076266|+|37075610|37075591	ENSG00000174365.20_4	SNHG11	chr20	+	37075330	37075610	37075330	37075591	37076108	37076266	chr20:37076108-37076266|+|37075610|37075591	13,16,16	12,3,4	18,15,39	7,4,6	119	100	0.31426454666	1.0	0.477,0.818,0.771	0.684,0.759,0.845	-0.074
chr20:37077304-37077373|+|37076736|37076266	ENSG00000174365.20_4	SNHG11	chr20	+	37075339	37076736	37075339	37076266	37077304	37077373	chr20:37077304-37077373|+|37076736|37076266	6,24,14	138,175,198	21,48,21	180,176,217	200	100	0.00264940814503	0.0690585169858	0.021,0.064,0.034	0.055,0.12,0.046	-0.034
chr12:124810736-124810916|-|124811954|124812092	ENSG00000196498.13_7	NCOR2	chr12	-	124811954	124812179	124812092	124812179	124810736	124810916	chr12:124810736-124810916|-|124811954|124812092	947,540,1056	400,367,596	742,424,682	454,319,401	200	100	0.154308653797	1.0	0.542,0.424,0.47	0.45,0.399,0.46	0.042
chr12:125612706-125612820|+|125609570|125609315	ENSG00000081760.17_4	AACS	chr12	+	125609250	125609570	125609250	125609315	125612706	125612820	chr12:125612706-125612820|+|125609570|125609315	243,350,404	18,11,20	160,185,119	13,5,11	200	100	0.456932038909	1.0	0.871,0.941,0.91	0.86,0.949,0.844	0.023
chr14:64914934-64915035|+|64908171|64906984	ENSG00000100714.17_7	MTHFD1	chr14	+	64906843	64908171	64906843	64906984	64914934	64915035	chr14:64914934-64915035|+|64908171|64906984	56,44,77	0,0,8	54,44,57	9,9,2	200	100	0.00888016499989	0.166816328692	1.0,1.0,0.828	0.75,0.71,0.934	0.145
chrX:152861461-152861645|-|152864419|152864423	ENSG00000262919.8_5	CCNQ	chrX	-	152864419	152864480	152864423	152864480	152861461	152861645	chrX:152861461-152861645|-|152864419|152864423	297,229,316	70,62,59	174,172,206	29,36,37	104	100	0.163067549865	1.0	0.803,0.78,0.837	0.852,0.821,0.843	-0.032
chr4:1206700-1206818|-|1207978|1208130	ENSG00000159692.15_5	CTBP1	chr4	-	1207978	1208261	1208130	1208261	1206700	1206818	chr4:1206700-1206818|-|1207978|1208130	46,43,46	13,10,17	19,44,32	0,3,2	200	100	4.43281449158e-06	0.000461123779925	0.639,0.683,0.575	1.0,0.88,0.889	-0.291
chr12:132199366-132199498|+|132198785|132198738	ENSG00000061936.9_3	SFSWAP	chr12	+	132198615	132198785	132198615	132198738	132199366	132199498	chr12:132199366-132199498|+|132198785|132198738	572,366,665	48,37,49	445,427,466	70,71,46	147	100	0.000424240835359	0.0171373783532	0.89,0.871,0.902	0.812,0.804,0.873	0.058
chr12:133149112-133149208|+|133148930|133148924	ENSG00000112787.13_5	FBRSL1	chr12	+	133148873	133148930	133148873	133148924	133149112	133149208	chr12:133149112-133149208|+|133148930|133148924	744,699,749	98,76,93	458,415,450	60,35,46	106	100	0.292429315849	1.0	0.877,0.897,0.884	0.878,0.918,0.902	-0.013
chr12:133150675-133150744|+|133148930|133148924	ENSG00000112787.13_5	FBRSL1	chr12	+	133148873	133148930	133148873	133148924	133150675	133150744	chr12:133150675-133150744|+|133148930|133148924	31,26,23	17,16,4	17,12,26	7,4,11	106	100	0.775563439753	1.0	0.632,0.605,0.844	0.696,0.739,0.69	-0.015
chr1:1225650-1225768|+|1223216|1222976	ENSG00000162572.20_3	SCNN1D	chr1	+	1222887	1223216	1222887	1222976	1225650	1225768	chr1:1225650-1225768|+|1223216|1222976	32,23,26	11,0,1	28,30,37	7,1,5	200	100	0.639069857194	1.0	0.593,1.0,0.929	0.667,0.938,0.787	0.043
chr1:1225856-1225935|+|1223216|1222976	ENSG00000162572.20_3	SCNN1D	chr1	+	1222887	1223216	1222887	1222976	1225856	1225935	chr1:1225856-1225935|+|1223216|1222976	35,23,26	2,1,0	32,37,40	3,1,2	200	100	0.166731859531	1.0	0.897,0.92,1.0	0.842,0.949,0.909	0.039
chr20:57234678-57234690|+|57227194|57227143	ENSG00000124222.22_5	STX16	chr20	+	57227128	57227194	57227128	57227143	57234678	57234690	chr20:57234678-57234690|+|57227194|57227143	128,93,98	97,58,93	181,181,104	119,139,87	151	100	0.793380150705	1.0	0.466,0.515,0.411	0.502,0.463,0.442	-0.005
chr19:9728766-9728855|-|9731591|9731837	ENSG00000171469.11_5	ZNF561	chr19	-	9731591	9731907	9731837	9731907	9728766	9728855	chr19:9728766-9728855|-|9731591|9731837	14,10,24	0,0,0	10,22,7	2,0,1	200	100	0.738034688856	1.0	1.0,1.0,1.0	0.714,1.0,0.778	0.169
chr19:9730107-9730258|-|9731591|9731837	ENSG00000171469.11_5	ZNF561	chr19	-	9731591	9731907	9731837	9731907	9730107	9730258	chr19:9730107-9730258|-|9731591|9731837	55,33,57	79,83,97	46,67,37	123,143,98	200	100	0.0722262858151	0.727913438575	0.258,0.166,0.227	0.158,0.19,0.159	0.048
chr11:82625764-82625893|+|82625212|82625073	ENSG00000165490.13_5	DDIAS	chr11	+	82624998	82625212	82624998	82625073	82625764	82625893	chr11:82625764-82625893|+|82625212|82625073	100,27,84	14,1,21	70,44,51	8,1,7	200	100	0.169942503567	1.0	0.781,0.931,0.667	0.814,0.957,0.785	-0.059
chr13:25459743-25459808|-|25460371|25460372	ENSG00000151849.15_3	CENPJ	chr13	-	25460371	25460523	25460372	25460523	25459743	25459808	chr13:25459743-25459808|-|25460371|25460372	23,12,31	4,2,2	13,13,6	3,0,1	101	100	0.416850957885	1.0	0.851,0.856,0.939	0.811,1.0,0.856	-0.007
chr11:47307001-47307141|+|47306745|47306616	ENSG00000110514.19_4	MADD	chr11	+	47306491	47306745	47306491	47306616	47307001	47307141	chr11:47307001-47307141|+|47306745|47306616	202,335,285	84,136,106	291,343,207	114,161,93	200	100	0.436628208093	1.0	0.546,0.552,0.573	0.561,0.516,0.527	0.022
chr11:47317447-47317606|+|47317127|47317118	ENSG00000110514.19_4	MADD	chr11	+	47317046	47317127	47317046	47317118	47317447	47317606	chr11:47317447-47317606|+|47317127|47317118	55,114,96	65,114,61	100,105,84	83,101,109	109	100	0.557240686499	1.0	0.437,0.478,0.591	0.525,0.488,0.414	0.026
chr11:47317447-47317606|+|47317130|47317118	ENSG00000110514.19_4	MADD	chr11	+	47317046	47317130	47317046	47317118	47317447	47317606	chr11:47317447-47317606|+|47317130|47317118	145,126,145	65,114,61	207,163,134	83,101,109	112	100	0.836671665818	1.0	0.666,0.497,0.68	0.69,0.59,0.523	0.013
chr11:47317447-47317606|+|47317130|47317127	ENSG00000110514.19_4	MADD	chr11	+	47317046	47317130	47317046	47317127	47317447	47317606	chr11:47317447-47317606|+|47317130|47317127	130,99,124	40,87,75	178,146,112	71,88,62	103	100	0.703499695872	1.0	0.759,0.525,0.616	0.709,0.617,0.637	-0.021
chr16:4744958-4745860|+|4744309|4744239	ENSG00000168101.14_5	NUDT16L1	chr16	+	4743978	4744309	4743978	4744239	4744958	4745860	chr16:4744958-4745860|+|4744309|4744239	114,92,97	316,230,476	16,16,35	98,157,201	170	100	5.4693852618e-06	0.000546543581511	0.175,0.19,0.107	0.088,0.057,0.093	0.078
chr21:45153949-45154004|+|45152528|45152323	ENSG00000160209.19_3	PDXK	chr21	+	45152019	45152528	45152019	45152323	45153949	45154004	chr21:45153949-45154004|+|45152528|45152323	25,17,34	29,15,27	23,20,13	18,25,18	200	100	0.542295858823	1.0	0.301,0.362,0.386	0.39,0.286,0.265	0.036
chr13:41941574-41941788|+|41937009|41936295	ENSG00000172766.19_3	NAA16	chr13	+	41936166	41937009	41936166	41936295	41941574	41941788	chr13:41941574-41941788|+|41937009|41936295	34,19,35	52,28,47	54,60,29	70,81,65	200	100	0.830636792241	1.0	0.246,0.253,0.271	0.278,0.27,0.182	0.013
chr13:45963869-45963955|+|45957978|45957973	ENSG00000170919.16_5	TPT1-AS1	chr13	+	45957894	45957978	45957894	45957973	45963869	45963955	chr13:45963869-45963955|+|45957978|45957973	0,4,3	14,16,13	0,1,5	20,16,18	105	100	0.324143593441	1.0	0.0,0.192,0.18	0.0,0.056,0.209	0.036
chr3:101500953-101501134|+|101498778|101498744	ENSG00000144815.16_4	NXPE3	chr3	+	101498577	101498778	101498577	101498744	101500953	101501134	chr3:101500953-101501134|+|101498778|101498744	83,31,119	72,22,77	87,62,62	64,59,36	134	100	0.922279880641	1.0	0.462,0.513,0.536	0.504,0.44,0.562	0.002
chr12:32491719-32491913|+|32490750|32490640	ENSG00000151746.14_4	BICD1	chr12	+	32490432	32490750	32490432	32490640	32491719	32491913	chr12:32491719-32491913|+|32490750|32490640	48,46,39	20,6,10	30,32,18	9,9,7	200	100	0.612683247197	1.0	0.545,0.793,0.661	0.625,0.64,0.563	0.057
chr12:32520603-32520679|+|32490750|32490640	ENSG00000151746.14_4	BICD1	chr12	+	32490432	32490750	32490432	32490640	32520603	32520679	chr12:32520603-32520679|+|32490750|32490640	37,39,24	2,13,6	24,35,15	13,17,10	200	100	0.00682312176676	0.137053662513	0.902,0.6,0.667	0.48,0.507,0.429	0.251
chr12:32530473-32536567|+|32490750|32490640	ENSG00000151746.14_4	BICD1	chr12	+	32490432	32490750	32490432	32490640	32530473	32536567	chr12:32530473-32536567|+|32490750|32490640	37,39,26	0,1,4	24,32,11	8,3,0	200	100	0.0423725964361	0.507615257463	1.0,0.951,0.765	0.6,0.842,1.0	0.091
chr13:52345956-52346047|-|52348056|52348065	ENSG00000102796.11_4	DHRS12	chr13	-	52348056	52348170	52348065	52348170	52345956	52346047	chr13:52345956-52346047|-|52348056|52348065	1,9,9	35,50,22	2,1,3	15,29,28	109	100	0.0482592936909	0.554543096605	0.026,0.142,0.273	0.109,0.031,0.089	0.071
chr13:52593048-52593279|+|52586710|52586598	ENSG00000253710.4_5	ALG11	chr13	+	52586546	52586710	52586546	52586598	52593048	52593279	chr13:52593048-52593279|+|52586710|52586598	19,4,4	116,84,90	12,19,4	111,108,83	200	100	0.39481867326	1.0	0.076,0.023,0.022	0.051,0.081,0.024	-0.012
chr19:40957270-40957399|-|40963405|40964080	ENSG00000090013.10_3	BLVRB	chr19	-	40963405	40964151	40964080	40964151	40957270	40957399	chr19:40957270-40957399|-|40963405|40964080	186,297,290	88,54,93	77,80,131	21,27,47	200	100	0.760699130331	1.0	0.514,0.733,0.609	0.647,0.597,0.582	0.01
chr19:40957270-40957399|-|40964080|40964287	ENSG00000090013.10_3	BLVRB	chr19	-	40964080	40964452	40964287	40964452	40957270	40957399	chr19:40957270-40957399|-|40964080|40964287	105,62,125	3,4,2	31,32,53	0,5,1	200	100	0.754094665786	1.0	0.946,0.886,0.969	1.0,0.762,0.964	0.025
chr13:77644765-77644846|-|77650885|77650894	ENSG00000005810.18_2	MYCBP2	chr13	-	77650885	77650984	77650894	77650984	77644765	77644846	chr13:77644765-77644846|-|77650885|77650894	121,106,153	88,111,116	141,153,119	154,134,109	109	100	0.303745496709	1.0	0.558,0.467,0.548	0.457,0.512,0.5	0.035
chr10:104155644-104155737|+|104154357|104154312	ENSG00000077150.20_5	NFKB2	chr10	+	104153866	104154357	104153866	104154312	104155644	104155737	chr10:104155644-104155737|+|104154357|104154312	34,23,37	0,0,0	10,34,15	1,0,2	145	100	0.853424374135	1.0	1.0,1.0,1.0	0.873,1.0,0.838	0.096
chr20:37049652-37049745|-|37050733|37050738	ENSG00000196756.13_7	SNHG17	chr20	-	37050733	37050888	37050738	37050888	37049652	37049745	chr20:37049652-37049745|-|37050733|37050738	56,112,68	91,100,92	62,71,57	53,74,83	105	100	0.567693863271	1.0	0.37,0.516,0.413	0.527,0.477,0.395	-0.033
chr20:37049652-37049745|-|37050733|37050742	ENSG00000196756.13_7	SNHG17	chr20	-	37050733	37050888	37050742	37050888	37049652	37049745	chr20:37049652-37049745|-|37050733|37050742	76,143,95	12,18,22	70,92,77	10,11,14	109	100	0.558283711984	1.0	0.853,0.879,0.798	0.865,0.885,0.835	-0.018
chr20:37049652-37049745|-|37050738|37050742	ENSG00000196756.13_7	SNHG17	chr20	-	37050738	37050888	37050742	37050888	37049652	37049745	chr20:37049652-37049745|-|37050738|37050742	111,131,119	12,18,22	61,95,103	10,11,14	104	100	0.759109964797	1.0	0.899,0.875,0.839	0.854,0.893,0.876	-0.003
chr6:86375721-86375865|-|86386702|86386810	ENSG00000203875.12_5	SNHG5	chr6	-	86386702	86386909	86386810	86386909	86375721	86375865	chr6:86375721-86375865|-|86386702|86386810	26,9,12	2,4,1	6,13,16	2,5,3	200	100	0.245412304693	1.0	0.867,0.529,0.857	0.6,0.565,0.727	0.12
chr6:86387141-86387210|-|86387508|86387671	ENSG00000203875.12_5	SNHG5	chr6	-	86387508	86387750	86387671	86387750	86387141	86387210	chr6:86387141-86387210|-|86387508|86387671	81,27,56	140,101,120	32,43,38	97,98,97	200	100	0.428565915258	1.0	0.224,0.118,0.189	0.142,0.18,0.164	0.015
chr6:86387141-86387210|-|86387512|86387671	ENSG00000203875.12_5	SNHG5	chr6	-	86387512	86387750	86387671	86387750	86387141	86387210	chr6:86387141-86387210|-|86387512|86387671	506,514,398	140,101,120	375,543,663	97,98,97	200	100	0.0354008129456	0.447706536951	0.644,0.718,0.624	0.659,0.735,0.774	-0.061
