ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr8:91029529-91029554|+|91031060|91031140	ENSG00000104325.7_5	DECR1	chr8	+	91031060	91031194	91031140	91031194	91029529	91029554	chr8:91029529-91029554|+|91031060|91031140	20,45,33	0,3,1	19,26,32	3,13,9	180	100	4.06593193714e-06	0.000282980364177	1.0,0.893,0.948	0.779,0.526,0.664	0.291
chr8:91029529-91029554|+|91031113|91031140	ENSG00000104325.7_5	DECR1	chr8	+	91031113	91031194	91031140	91031194	91029529	91029554	chr8:91029529-91029554|+|91031113|91031140	20,40,33	0,3,1	18,26,29	3,13,9	127	100	2.58160246214e-06	0.000192327069188	1.0,0.913,0.963	0.825,0.612,0.717	0.241
chr12:56531809-56531858|+|56531942|56531981	ENSG00000139641.12_3	ESYT1	chr12	+	56531942	56532056	56531981	56532056	56531809	56531858	chr12:56531809-56531858|+|56531942|56531981	186,113,205	0,6,0	293,362,266	33,0,39	139	100	5.78501213599e-08	7.46148624419e-06	1.0,0.931,1.0	0.865,1.0,0.831	0.078
chr11:66204820-66204914|-|66204728|66204648	ENSG00000174547.13_5	MRPL11	chr11	-	66204272	66204728	66204272	66204648	66204820	66204914	chr11:66204820-66204914|-|66204728|66204648	825,844,946	0,0,0	440,379,565	31,26,13	180	100	0	0.0	1.0,1.0,1.0	0.887,0.89,0.96	0.088
chr11:66050203-66050251|+|66050505|66050563	ENSG00000174871.11_4	CNIH2	chr11	+	66050505	66050618	66050563	66050618	66050203	66050251	chr11:66050203-66050251|+|66050505|66050563	12,39,19	0,0,0	119,102,119	6,3,12	158	100	5.10039476347e-05	0.00230316862608	1.0,1.0,1.0	0.926,0.956,0.863	0.085
chr4:146038444-146038566|+|146041119|146041158	ENSG00000164163.11_4	ABCE1	chr4	+	146041119	146041305	146041158	146041305	146038444	146038566	chr4:146038444-146038566|+|146041119|146041158	30,29,19	0,3,0	40,27,19	9,9,0	139	100	0.00029619541412	0.00969866926021	1.0,0.874,1.0	0.762,0.683,1.0	0.143
chr8:145012318-145012408|-|145011398|145011239	ENSG00000178209.15_6	PLEC	chr8	-	145011021	145011398	145011021	145011239	145012318	145012408	chr8:145012318-145012408|-|145011398|145011239	97,8,112	27,2,15	19,13,20	25,13,14	200	100	1.00082263588e-07	1.20259342161e-05	0.642,0.667,0.789	0.275,0.333,0.417	0.358
chr1:148932785-148932920|+|148951096|148951387	ENSG00000232527.3	RP11-14N7.2	chr1	+	148951096	148951594	148951387	148951594	148932785	148932920	chr1:148932785-148932920|+|148951096|148951387	27,9,31	0,0,0	44,31,56	0,0,10	200	100	0.00026384848858	0.00882953859073	1.0,1.0,1.0	1.0,1.0,0.737	0.088
chr2:33588456-33588585|+|33589284|33589326	ENSG00000049323.16_5	LTBP1	chr2	+	33589284	33589423	33589326	33589423	33588456	33588585	chr2:33588456-33588585|+|33589284|33589326	56,38,27	0,0,0	246,202,209	0,42,0	142	100	0.000183325228942	0.00661796230893	1.0,1.0,1.0	1.0,0.772,1.0	0.076
chr2:102477286-102477448|+|102480282|102480393	ENSG00000071054.16_6	MAP4K4	chr2	+	102480282	102480513	102480393	102480513	102477286	102477448	chr2:102477286-102477448|+|102480282|102480393	133,32,90	0,0,0	147,72,85	0,10,6	200	100	5.08308225666e-06	0.000342469283734	1.0,1.0,1.0	1.0,0.783,0.876	0.114
chr2:102477286-102477448|+|102480288|102480393	ENSG00000071054.16_6	MAP4K4	chr2	+	102480288	102480513	102480393	102480513	102477286	102477448	chr2:102477286-102477448|+|102480288|102480393	21,2,8	0,0,0	21,12,11	0,10,6	200	100	7.62127722043e-07	6.91263502096e-05	1.0,1.0,1.0	1.0,0.375,0.478	0.382
chr6:30883928-30884026|+|30884659|30884881	ENSG00000137411.17_4	VARS2	chr6	+	30884659	30885001	30884881	30885001	30883928	30884026	chr6:30883928-30884026|+|30884659|30884881	24,8,15	0,0,0	12,18,11	3,0,4	200	100	8.66555160084e-05	0.00359254121397	1.0,1.0,1.0	0.667,1.0,0.579	0.251
chr6:30587269-30587378|+|30587457|30587493	ENSG00000204568.12_3	MRPS18B	chr6	+	30587457	30587578	30587493	30587578	30587269	30587378	chr6:30587269-30587378|+|30587457|30587493	118,212,159	0,0,0	83,88,98	28,0,0	136	100	6.21238281429e-06	0.000406435669653	1.0,1.0,1.0	0.685,1.0,1.0	0.105
chr9:43816636-43816821|+|43818040|43818045	ENSG00000154529.10	CNTNAP3B	chr9	+	43818040	43818184	43818045	43818184	43816636	43816821	chr9:43816636-43816821|+|43818040|43818045	17,23,21	0,0,0	97,155,56	9,8,4	105	100	0.000156332847473	0.00583671845911	1.0,1.0,1.0	0.911,0.949,0.93	0.07
chr3:52562028-52562090|-|52561850|52561732	ENSG00000168268.11_3	NT5DC2	chr3	-	52561517	52561850	52561517	52561732	52562028	52562090	chr3:52562028-52562090|-|52561850|52561732	102,82,110	36,0,0	128,121,130	41,39,69	200	100	5.60484257084e-06	0.000372661652993	0.586,1.0,1.0	0.61,0.608,0.485	0.294
chr3:52562028-52562090|-|52561859|52561732	ENSG00000168268.11_3	NT5DC2	chr3	-	52561517	52561859	52561517	52561732	52562028	52562090	chr3:52562028-52562090|-|52561859|52561732	102,88,110	36,0,0	133,121,146	41,39,69	200	100	6.29716275802e-06	0.000410355207913	0.586,1.0,1.0	0.619,0.608,0.514	0.282
chr3:52562028-52562090|-|52561914|52561732	ENSG00000168268.11_3	NT5DC2	chr3	-	52561517	52561914	52561517	52561732	52562028	52562090	chr3:52562028-52562090|-|52561914|52561732	102,82,111	36,0,0	132,121,128	41,39,69	200	100	6.2368114514e-06	0.000407612353375	0.586,1.0,1.0	0.617,0.608,0.481	0.293
chr3:52562028-52562090|-|52561942|52561732	ENSG00000168268.11_3	NT5DC2	chr3	-	52561517	52561942	52561517	52561732	52562028	52562090	chr3:52562028-52562090|-|52561942|52561732	102,130,110	36,0,0	128,121,127	41,39,69	200	100	1.42646341061e-06	0.000116519682945	0.586,1.0,1.0	0.61,0.608,0.479	0.296
chr3:52562028-52562090|-|52561965|52561732	ENSG00000168268.11_3	NT5DC2	chr3	-	52561517	52561965	52561517	52561732	52562028	52562090	chr3:52562028-52562090|-|52561965|52561732	102,82,118	36,0,0	128,121,127	41,39,69	200	100	4.46759625816e-06	0.00030738471286	0.586,1.0,1.0	0.61,0.608,0.479	0.296
chr1:155631097-155631214|-|155630724|155630699	ENSG00000163374.19_4	YY1AP1	chr1	-	155630507	155630724	155630507	155630699	155631097	155631214	chr1:155631097-155631214|-|155630724|155630699	61,48,54	0,0,0	41,49,42	6,12,0	125	100	1.92569212576e-07	2.12787722315e-05	1.0,1.0,1.0	0.845,0.766,1.0	0.13
chr1:155657861-155658447|-|155650246|155650242	ENSG00000163374.19_4	YY1AP1	chr1	-	155650172	155650246	155650172	155650242	155657861	155658447	chr1:155657861-155658447|-|155650246|155650242	26,23,35	0,0,0	7,22,11	4,1,11	104	100	7.65170039552e-08	9.47320938693e-06	1.0,1.0,1.0	0.627,0.955,0.49	0.309
chr7:140227117-140227295|-|140225905|140225592	ENSG00000146966.13_4	DENND2A	chr7	-	140225550	140225905	140225550	140225592	140227117	140227295	chr7:140227117-140227295|-|140225905|140225592	29,32,53	9,2,11	3,8,9	65,138,153	200	100	0	0.0	0.617,0.889,0.707	0.023,0.028,0.029	0.711
chr7:140227117-140227295|-|140225908|140225592	ENSG00000146966.13_4	DENND2A	chr7	-	140225550	140225908	140225550	140225592	140227117	140227295	chr7:140227117-140227295|-|140225908|140225592	29,32,53	9,2,11	5,6,11	65,138,153	200	100	0	0.0	0.617,0.889,0.707	0.037,0.021,0.035	0.707
chr1:11851263-11851383|-|11850955|11850805	ENSG00000177000.12_6	MTHFR	chr1	-	11850622	11850955	11850622	11850805	11851263	11851383	chr1:11851263-11851383|-|11850955|11850805	25,66,30	0,0,0	51,82,37	2,7,3	200	100	2.16352006318e-05	0.00114014173292	1.0,1.0,1.0	0.927,0.854,0.86	0.12
chr14:24613608-24614482|-|24613467|24613462	ENSG00000100911.16_4	PSME2	chr14	-	24613183	24613467	24613183	24613462	24613608	24614482	chr14:24613608-24614482|-|24613467|24613462	87,119,125	0,0,0	110,87,133	0,0,47	105	100	1.19982761815e-06	0.000100738545917	1.0,1.0,1.0	1.0,1.0,0.729	0.09
chr8:145737774-145737944|-|145737689|145737582	ENSG00000160957.13_4	RECQL4	chr8	-	145737284	145737689	145737284	145737582	145737774	145737944	chr8:145737774-145737944|-|145737689|145737582	986,613,926	10,0,13	242,227,289	15,0,17	200	100	5.65853928269e-07	5.37111265491e-05	0.98,1.0,0.973	0.89,1.0,0.895	0.056
chr8:145739311-145739491|-|145739021|145738864	ENSG00000160957.13_4	RECQL4	chr8	-	145738768	145739021	145738768	145738864	145739311	145739491	chr8:145739311-145739491|-|145739021|145738864	137,146,121	11,7,5	67,112,109	11,21,19	200	100	1.08981068954e-05	0.000645564872363	0.862,0.912,0.924	0.753,0.727,0.741	0.159
chr8:145741371-145742148|-|145741301|145741181	ENSG00000160957.13_4	RECQL4	chr8	-	145741048	145741301	145741048	145741181	145741371	145742148	chr8:145741371-145742148|-|145741301|145741181	1210,739,1258	155,42,52	555,442,430	73,43,65	200	100	0.000296370780551	0.00969866926021	0.796,0.898,0.924	0.792,0.837,0.768	0.074
chr2:37246951-37247020|-|37241155|37241072	ENSG00000008869.12_4	HEATR5B	chr2	-	37240983	37241155	37240983	37241072	37246951	37247020	chr2:37246951-37247020|-|37241155|37241072	24,16,21	0,0,0	5,8,9	0,12,6	183	100	1.66223539599e-07	1.87954407881e-05	1.0,1.0,1.0	1.0,0.267,0.45	0.428
chr2:37246951-37247020|-|37241163|37241072	ENSG00000008869.12_4	HEATR5B	chr2	-	37240983	37241163	37240983	37241072	37246951	37247020	chr2:37246951-37247020|-|37241163|37241072	134,123,136	0,0,0	83,97,86	0,12,6	191	100	1.19952017763e-07	1.41985393972e-05	1.0,1.0,1.0	1.0,0.809,0.882	0.103
chr8:145139945-145140041|+|145140236|145140267	ENSG00000197858.11_3	GPAA1	chr8	+	145140236	145140349	145140267	145140349	145139945	145140041	chr8:145139945-145140041|+|145140236|145140267	157,160,163	0,0,0	86,108,109	0,29,0	131	100	9.60817457818e-07	8.33822168177e-05	1.0,1.0,1.0	1.0,0.74,1.0	0.087
chr3:49160564-49160806|-|49160512|49160197	ENSG00000172037.14_3	LAMB2	chr3	-	49160106	49160512	49160106	49160197	49160564	49160806	chr3:49160564-49160806|-|49160512|49160197	110,164,132	0,0,0	264,369,275	36,0,0	200	100	1.90640334734e-05	0.00102688509636	1.0,1.0,1.0	0.786,1.0,1.0	0.071
chr2:26256975-26257604|+|26321506|26321536	ENSG00000084733.11_3	RAB10	chr2	+	26321506	26321591	26321536	26321591	26256975	26257604	chr2:26256975-26257604|+|26321506|26321536	122,106,118	0,1,0	121,57,108	0,20,0	130	100	0.000154762544512	0.00578498387412	1.0,0.988,1.0	1.0,0.687,1.0	0.1
chr2:207011626-207011812|-|207009746|207009690	ENSG00000023228.14_4	NDUFS1	chr2	-	207009615	207009746	207009615	207009690	207011626	207011812	chr2:207011626-207011812|-|207009746|207009690	250,357,273	0,0,0	211,148,180	0,19,0	156	100	2.15917469619e-05	0.00113832589639	1.0,1.0,1.0	1.0,0.833,1.0	0.056
chr2:207011626-207011812|-|207009781|207009690	ENSG00000023228.14_4	NDUFS1	chr2	-	207009615	207009781	207009615	207009690	207011626	207011812	chr2:207011626-207011812|-|207009781|207009690	254,309,285	0,0,0	181,130,159	0,19,0	191	100	6.79494881628e-06	0.000435761824012	1.0,1.0,1.0	1.0,0.782,1.0	0.073
chr5:176919405-176919436|-|176918421|176918147	ENSG00000196923.14_5	PDLIM7	chr5	-	176918015	176918421	176918015	176918147	176919405	176919436	chr5:176919405-176919436|-|176918421|176918147	37,41,60	6,4,14	138,133,133	53,73,93	200	100	1.6749333727e-05	0.000920623999628	0.755,0.837,0.682	0.566,0.477,0.417	0.271
chr4:24541730-24541922|-|24534631|24534614	ENSG00000109606.13_3	DHX15	chr4	-	24534486	24534631	24534486	24534614	24541730	24541922	chr4:24541730-24541922|-|24534631|24534614	0,12,3	26,33,20	0,0,0	26,18,31	117	100	4.83103927518e-06	0.000328637940026	0.0,0.237,0.114	0.0,0.0,0.0	0.117
chr2:10536960-10537046|+|10546265|10546390	ENSG00000115756.13_4	HPCAL1	chr2	+	10546265	10546487	10546390	10546487	10536960	10537046	chr2:10536960-10537046|+|10546265|10546390	10,6,18	69,35,74	0,1,3	23,51,22	200	100	3.6316336851e-05	0.00174917007439	0.068,0.079,0.108	0.0,0.01,0.064	0.06
chr2:10546390-10546487|+|10548514|10548687	ENSG00000115756.13_4	HPCAL1	chr2	+	10548514	10548860	10548687	10548860	10546390	10546487	chr2:10546390-10546487|+|10548514|10548687	12,8,6	85,33,63	1,0,1	35,63,38	200	100	4.17626089377e-06	0.000289544172399	0.066,0.108,0.045	0.014,0.0,0.013	0.064
chr2:9002719-9002852|-|9002640|9002452	ENSG00000143797.12_5	MBOAT2	chr2	-	9002400	9002640	9002400	9002452	9002719	9002852	chr2:9002719-9002852|-|9002640|9002452	26,13,12	0,0,2	38,26,30	9,8,1	200	100	0.000224970837263	0.00778805337019	1.0,1.0,0.75	0.679,0.619,0.938	0.171
chr2:8919025-8919269|-|8918857|8918849	ENSG00000134313.15_6	KIDINS220	chr2	-	8918768	8918857	8918768	8918849	8919025	8919269	chr2:8919025-8919269|-|8918857|8918849	278,217,363	0,0,0	432,437,277	43,37,0	108	100	1.7763568394e-15	1.11267650759e-12	1.0,1.0,1.0	0.903,0.916,1.0	0.06
chr2:73476118-73476307|+|73476989|73476992	ENSG00000135624.16_3	CCT7	chr2	+	73476989	73477044	73476992	73477044	73476118	73476307	chr2:73476118-73476307|+|73476989|73476992	78,54,62	7,0,0	28,21,48	13,8,0	103	100	0.000163826386332	0.00605256511435	0.915,1.0,1.0	0.676,0.718,1.0	0.174
chr3:111671418-111671559|+|111672508|111672792	ENSG00000144824.20_6	PHLDB2	chr3	+	111672508	111672876	111672792	111672876	111671418	111671559	chr3:111671418-111671559|+|111672508|111672792	160,134,210	0,0,0	90,77,74	15,0,0	200	100	9.72697622736e-06	0.000588527258116	1.0,1.0,1.0	0.75,1.0,1.0	0.083
chr3:111671418-111671559|+|111672522|111672792	ENSG00000144824.20_6	PHLDB2	chr3	+	111672522	111672876	111672792	111672876	111671418	111671559	chr3:111671418-111671559|+|111672522|111672792	160,136,208	0,0,0	90,77,74	15,0,0	200	100	9.72616827732e-06	0.000588527258116	1.0,1.0,1.0	0.75,1.0,1.0	0.083
chr3:111671418-111671559|+|111672686|111672792	ENSG00000144824.20_6	PHLDB2	chr3	+	111672686	111672876	111672792	111672876	111671418	111671559	chr3:111671418-111671559|+|111672686|111672792	160,134,212	0,0,0	90,77,74	15,0,0	200	100	9.67790230688e-06	0.000586744274551	1.0,1.0,1.0	0.75,1.0,1.0	0.083
chr2:275139-275201|+|276981|277226	ENSG00000143727.16_3	ACP1	chr2	+	276981	277261	277226	277261	275139	275201	chr2:275139-275201|+|276981|277226	19,13,12	0,0,0	20,16,10	6,0,2	200	100	2.5499259543e-05	0.00130676217526	1.0,1.0,1.0	0.625,1.0,0.714	0.22
chr3:183961319-183961418|-|183960790|183960696	ENSG00000214160.9_2	ALG3	chr3	-	183960594	183960790	183960594	183960696	183961319	183961418	chr3:183961319-183961418|-|183960790|183960696	59,67,62	0,0,0	63,56,63	0,13,0	194	100	0.000127894159716	0.00497611320255	1.0,1.0,1.0	1.0,0.689,1.0	0.104
chr3:183961319-183961418|-|183961027|183960696	ENSG00000214160.9_2	ALG3	chr3	-	183960594	183961027	183960594	183960696	183961319	183961418	chr3:183961319-183961418|-|183961027|183960696	56,66,62	0,0,0	62,58,69	0,13,0	200	100	0.000136120928545	0.00523184841065	1.0,1.0,1.0	1.0,0.69,1.0	0.103
chr3:183961319-183961418|-|183961027|183960743	ENSG00000214160.9_2	ALG3	chr3	-	183960594	183961027	183960594	183960743	183961319	183961418	chr3:183961319-183961418|-|183961027|183960743	37,45,38	0,0,0	33,45,46	5,0,4	200	100	0.000102662167693	0.00415937925585	1.0,1.0,1.0	0.767,1.0,0.852	0.127
chr20:62321102-62321218|+|62321318|62321646	ENSG00000026036.22_4	RTEL1-TNFRSF6B	chr20	+	62321318	62321794	62321646	62321794	62321102	62321218	chr20:62321102-62321218|+|62321318|62321646	51,27,41	0,0,0	52,46,46	1,14,3	200	100	1.27993884647e-06	0.000106405638834	1.0,1.0,1.0	0.963,0.622,0.885	0.177
chr20:62321102-62321218|+|62321496|62321646	ENSG00000026036.22_4	RTEL1-TNFRSF6B	chr20	+	62321496	62321794	62321646	62321794	62321102	62321218	chr20:62321102-62321218|+|62321496|62321646	45,29,42	0,0,0	59,49,57	1,14,3	200	100	2.69618613291e-06	0.000199267368698	1.0,1.0,1.0	0.967,0.636,0.905	0.164
chr2:39499622-39499683|-|39499527|39499505	ENSG00000011566.15_5	MAP4K3	chr2	-	39499051	39499527	39499051	39499505	39499622	39499683	chr2:39499622-39499683|-|39499527|39499505	34,27,30	0,0,0	50,42,38	6,5,2	122	100	2.4549141051e-05	0.00126886367159	1.0,1.0,1.0	0.872,0.873,0.94	0.105
chr2:39499622-39499683|-|39499571|39499505	ENSG00000011566.15_5	MAP4K3	chr2	-	39499423	39499571	39499423	39499505	39499622	39499683	chr2:39499622-39499683|-|39499571|39499505	34,27,30	0,0,0	50,40,32	6,5,2	166	100	3.36042489091e-06	0.000240356812336	1.0,1.0,1.0	0.834,0.828,0.906	0.144
chr1:236718595-236718764|-|236718086|236717951	ENSG00000119285.11_4	HEATR1	chr1	-	236717897	236718086	236717897	236717951	236718595	236718764	chr1:236718595-236718764|-|236718086|236717951	290,214,250	0,0,0	157,113,131	0,6,16	200	100	5.84519133096e-09	1.00487257325e-06	1.0,1.0,1.0	1.0,0.904,0.804	0.097
chr15:75653386-75653532|-|75653029|75653022	ENSG00000140400.17_6	MAN2C1	chr15	-	75652647	75653029	75652647	75653022	75653386	75653532	chr15:75653386-75653532|-|75653029|75653022	126,167,115	0,20,0	110,168,141	18,26,14	107	100	3.79782052466e-05	0.00181796646012	1.0,0.886,1.0	0.851,0.858,0.904	0.091
chr4:154605431-154605512|+|154609053|154609068	ENSG00000137462.8_4	TLR2	chr4	+	154609053	154609497	154609068	154609497	154605431	154605512	chr4:154605431-154605512|+|154609053|154609068	21,16,27	7,9,0	6,7,6	10,10,6	115	100	0.000211906460774	0.0074404419819	0.723,0.607,1.0	0.343,0.378,0.465	0.381
chr13:113999177-113999274|-|113980416|113980161	ENSG00000139835.13_3	GRTP1	chr13	-	113979975	113980416	113979975	113980161	113999177	113999274	chr13:113999177-113999274|-|113980416|113980161	22,19,22	1,0,0	6,19,11	4,4,0	200	100	6.82850476739e-05	0.00294279250583	0.917,1.0,1.0	0.429,0.704,1.0	0.261
chr19:10463109-10463227|-|10462160|10461819	ENSG00000105397.13_4	TYK2	chr19	-	10461732	10462160	10461732	10461819	10463109	10463227	chr19:10463109-10463227|-|10462160|10461819	55,41,69	5,5,4	59,69,71	10,28,17	200	100	0.00027379300732	0.00909020084576	0.846,0.804,0.896	0.747,0.552,0.676	0.19
chr1:209796326-209796524|-|209796020|209795995	ENSG00000196878.15_4	LAMB3	chr1	-	209795880	209796020	209795880	209795995	209796326	209796524	chr1:209796326-209796524|-|209796020|209795995	0,46,36	12,7,11	0,0,0	14,1,17	125	100	1.73192983288e-07	1.95096091712e-05	0.0,0.84,0.724	0.0,0.0,0.0	0.521
chr19:2015295-2015723|-|2013799|2013717	ENSG00000133243.9_4	BTBD2	chr19	-	2013545	2013799	2013545	2013717	2015295	2015723	chr19:2015295-2015723|-|2013799|2013717	1,4,6	23,8,20	0,0,0	18,8,16	182	100	7.5251959799e-05	0.00319193939705	0.023,0.216,0.142	0.0,0.0,0.0	0.127
chr3:119180808-119180995|-|119177100|119177031	ENSG00000176142.13_4	TMEM39A	chr3	-	119176864	119177100	119176864	119177031	119180808	119180995	chr3:119180808-119180995|-|119177100|119177031	306,279,388	2,3,4	286,314,259	5,18,13	169	100	2.58252013807e-06	0.000192327069188	0.989,0.982,0.983	0.971,0.912,0.922	0.05
chr17:45405634-45405749|+|45412561|45412625	ENSG00000178852.16_6	EFCAB13	chr17	+	45412561	45412642	45412625	45412642	45405634	45405749	chr17:45405634-45405749|+|45412561|45412625	15,15,12	0,0,0	40,23,22	3,8,4	164	100	9.08631398233e-07	7.96730576487e-05	1.0,1.0,1.0	0.89,0.637,0.77	0.234
chr3:184025144-184025313|+|184025439|184025443	ENSG00000175166.17_4	PSMD2	chr3	+	184025439	184025465	184025443	184025465	184025144	184025313	chr3:184025144-184025313|+|184025439|184025443	392,147,228	0,0,0	229,122,234	0,0,113	104	100	5.48129564848e-06	0.00036513431687	1.0,1.0,1.0	1.0,1.0,0.666	0.111
chr4:83277948-83278048|-|83276549|83276546	ENSG00000138668.19_6	HNRNPD	chr4	-	83276083	83276549	83276083	83276546	83277948	83278048	chr4:83277948-83278048|-|83276549|83276546	269,170,173	0,0,0	106,114,129	26,0,0	103	100	6.59259432489e-07	6.10654734505e-05	1.0,1.0,1.0	0.798,1.0,1.0	0.067
chr1:43132217-43132258|+|43132873|43133034	ENSG00000171960.11_5	PPIH	chr1	+	43132873	43133068	43133034	43133068	43132217	43132258	chr1:43132217-43132258|+|43132873|43133034	285,305,246	0,0,0	154,110,180	8,10,0	200	100	2.94243621912e-07	3.06422643925e-05	1.0,1.0,1.0	0.906,0.846,1.0	0.083
chr1:43132217-43132258|+|43133022|43133034	ENSG00000171960.11_5	PPIH	chr1	+	43133022	43133068	43133034	43133068	43132217	43132258	chr1:43132217-43132258|+|43133022|43133034	275,295,237	0,0,0	152,102,171	8,10,0	112	100	2.88211558686e-05	0.00144940859734	1.0,1.0,1.0	0.944,0.901,1.0	0.052
chr1:155188638-155188678|-|155187941|155187840	ENSG00000160766.14_2	GBAP1	chr1	-	155187754	155187941	155187754	155187840	155188638	155188678	chr1:155188638-155188678|-|155187941|155187840	34,31,33	13,6,3	20,25,14	13,18,23	200	100	0.000130247242344	0.00504131334553	0.567,0.721,0.846	0.435,0.41,0.233	0.352
chr3:44871462-44871567|+|44872367|44872416	ENSG00000163808.17_5	KIF15	chr3	+	44872367	44872510	44872416	44872510	44871462	44871567	chr3:44871462-44871567|+|44872367|44872416	24,37,37	0,0,0	37,26,39	4,3,2	149	100	0.000189557287664	0.00680411178747	1.0,1.0,1.0	0.861,0.853,0.929	0.119
chr8:21996928-21997042|-|21996574|21996306	ENSG00000168476.12_4	REEP4	chr8	-	21996160	21996574	21996160	21996306	21996928	21997042	chr8:21996928-21997042|-|21996574|21996306	611,708,751	41,21,36	303,299,390	34,39,53	200	100	1.18738963106e-09	2.45890708066e-07	0.882,0.944,0.913	0.817,0.793,0.786	0.114
chr2:85823641-85823772|+|85823849|85823979	ENSG00000168894.9_5	RNF181	chr2	+	85823849	85824300	85823979	85824300	85823641	85823772	chr2:85823641-85823772|+|85823849|85823979	682,1305,925	81,133,72	457,737,772	123,138,140	200	100	1.07878783684e-09	2.25616440012e-07	0.808,0.831,0.865	0.65,0.728,0.734	0.131
chr2:85823641-85823772|+|85823929|85823979	ENSG00000168894.9_5	RNF181	chr2	+	85823929	85824054	85823979	85824054	85823641	85823772	chr2:85823641-85823772|+|85823929|85823979	633,1218,851	81,133,72	429,704,732	123,138,140	150	100	1.7506029959e-09	3.46096947607e-07	0.839,0.859,0.887	0.699,0.773,0.777	0.112
chr2:85823641-85823772|+|85823952|85823979	ENSG00000168894.9_5	RNF181	chr2	+	85823952	85824054	85823979	85824054	85823641	85823772	chr2:85823641-85823772|+|85823952|85823979	366,706,553	81,133,72	203,421,446	123,138,140	127	100	9.1859229745e-07	8.03238181092e-05	0.781,0.807,0.858	0.565,0.706,0.715	0.153
chr17:45569759-45569858|-|45568554|45568467	ENSG00000228782.7_4	MRPL45P2	chr17	-	45568380	45568554	45568380	45568467	45569759	45569858	chr17:45569759-45569858|-|45568554|45568467	13,6,15	0,3,0	10,4,5	8,8,1	187	100	0.000268757661459	0.00896064246291	1.0,0.517,1.0	0.401,0.211,0.728	0.392
chr17:45569759-45569858|-|45568558|45568467	ENSG00000228782.7_4	MRPL45P2	chr17	-	45568380	45568558	45568380	45568467	45569759	45569858	chr17:45569759-45569858|-|45568558|45568467	109,122,152	0,3,0	107,104,93	8,8,1	191	100	2.15740250493e-05	0.00113786570048	1.0,0.955,1.0	0.875,0.872,0.98	0.076
chr3:52282168-52282253|+|52282336|52282652	ENSG00000164088.18_4	PPM1M	chr3	+	52282336	52282708	52282652	52282708	52282168	52282253	chr3:52282168-52282253|+|52282336|52282652	32,14,19	0,0,0	60,47,18	3,0,6	200	100	0.000236695009413	0.00810521863221	1.0,1.0,1.0	0.909,1.0,0.6	0.164
chr3:52282168-52282253|+|52282368|52282652	ENSG00000164088.18_4	PPM1M	chr3	+	52282368	52282708	52282652	52282708	52282168	52282253	chr3:52282168-52282253|+|52282368|52282652	28,11,18	0,0,0	54,43,15	3,0,6	200	100	0.000196771172235	0.00700944141349	1.0,1.0,1.0	0.9,1.0,0.556	0.181
chr11:4141074-4141158|+|4142808|4142905	ENSG00000167325.15_4	RRM1	chr11	+	4142808	4142995	4142905	4142995	4141074	4141158	chr11:4141074-4141158|+|4142808|4142905	194,101,202	0,0,0	133,116,149	14,0,0	197	100	0.000107334677887	0.00430731032615	1.0,1.0,1.0	0.828,1.0,1.0	0.057
chr1:1310084-1310539|-|1309761|1309741	ENSG00000175756.13_2	AURKAIP1	chr1	-	1309379	1309761	1309379	1309741	1310084	1310539	chr1:1310084-1310539|-|1309761|1309741	321,269,0	314,270,274	0,0,0	145,157,233	120	100	2.66353605838e-12	1.0631373941e-09	0.46,0.454,0.0	0.0,0.0,0.0	0.305
chr19:55777498-55777654|-|55776746|55776735	ENSG00000133265.11_4	HSPBP1	chr19	-	55776645	55776746	55776645	55776735	55777498	55777654	chr19:55777498-55777654|-|55776746|55776735	69,47,79	4,0,2	44,29,39	5,4,11	111	100	2.62363680967e-05	0.00133940232676	0.94,1.0,0.973	0.888,0.867,0.762	0.132
chr19:55777498-55777654|-|55776757|55776735	ENSG00000133265.11_4	HSPBP1	chr19	-	55776645	55776757	55776645	55776735	55777498	55777654	chr19:55777498-55777654|-|55776757|55776735	81,58,101	4,0,2	51,38,55	5,4,11	122	100	2.81893784189e-05	0.00142386182114	0.943,1.0,0.976	0.893,0.886,0.804	0.112
chr1:2121151-2121220|-|2118645|2118583	ENSG00000162585.17_4	FAAP20	chr1	-	2118276	2118645	2118276	2118583	2121151	2121220	chr1:2121151-2121220|-|2118645|2118583	6,16,8	1,0,2	16,44,22	6,18,17	162	100	0.000190813164884	0.00683772582499	0.787,1.0,0.712	0.622,0.601,0.444	0.277
chr16:69406171-69406258|-|69404647|69404469	ENSG00000132604.11_6	TERF2	chr16	-	69404279	69404647	69404279	69404469	69406171	69406258	chr16:69406171-69406258|-|69404647|69404469	36,49,48	0,0,0	45,36,45	11,0,0	200	100	0.000173509987225	0.00632681417106	1.0,1.0,1.0	0.672,1.0,1.0	0.109
