ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr2:136362375-136362586:136374237-136374327|+|136360278|136379063	ENSG00000048991.16_3	R3HDM1	chr2	+	136362375	136362586	136374237	136374327	136360069	136360278	136379063	136379178	chr2:136362375-136362586:136374237-136374327|+|136360278|136379063	540,268,558	71,61,79	554,377,297	134,129,79	200	190	4.8999176766e-06	0.000228805006052	0.878,0.807,0.87	0.797,0.735,0.781	0.081
chr17:79671273-79671460:79671662-79671746|+|79670605|79673935	ENSG00000262660.1_7	AC139530.3	chr17	+	79671273	79671460	79671662	79671746	79670400	79670605	79673935	79674070	chr17:79671273-79671460:79671662-79671746|+|79670605|79673935	3533,3050,3672	5006,4594,5493	760,940,1596	2713,2750,3393	200	184	2.85319545767e-11	4.45777164102e-09	0.394,0.379,0.381	0.205,0.239,0.302	0.136
chr17:42397989-42398099:42400845-42400945|-|42397804|42402078	ENSG00000013306.16_5	SLC25A39	chr17	-	42397989	42398099	42400845	42400945	42397722	42397804	42402078	42402191	chr17:42397989-42398099:42400845-42400945|-|42397804|42402078	4089,3926,4718	8113,8889,8738	1672,1828,2399	5971,6394,7453	200	200	9.12887876403e-10	1.12274770249e-07	0.335,0.306,0.351	0.219,0.222,0.244	0.102
chr19:1507555-1507642:1507996-1508108|-|1507404|1508441	ENSG00000185761.11_3	ADAMTSL5	chr19	-	1507555	1507642	1507996	1508108	1507240	1507404	1508441	1508569	chr19:1507555-1507642:1507996-1508108|-|1507404|1508441	30,41,54	87,62,58	15,12,23	73,68,68	200	187	0.000327707852127	0.00705149738974	0.244,0.382,0.465	0.161,0.142,0.24	0.183
chr8:145667623-145667795:145669264-145669407|-|145667534|145669562	ENSG00000160949.17_3	TONSL	chr8	-	145667623	145667795	145669264	145669407	145667419	145667534	145669562	145669658	chr8:145667623-145667795:145669264-145669407|-|145667534|145669562	655,388,811	701,433,756	60,72,103	231,149,218	200	200	2.05656380814e-10	2.8076566772e-08	0.483,0.473,0.518	0.206,0.326,0.321	0.207
chr8:145667623-145667795:145669562-145669658|-|145667534|145669772	ENSG00000160949.17_3	TONSL	chr8	-	145667623	145667795	145669562	145669658	145667419	145667534	145669772	145669823	chr8:145667623-145667795:145669562-145669658|-|145667534|145669772	537,347,630	701,433,751	37,46,70	231,149,219	196	200	3.33066907388e-16	9.81213584831e-14	0.439,0.45,0.461	0.14,0.24,0.246	0.241
chr8:145668059-145668189:145669264-145669407|-|145667795|145669562	ENSG00000160949.17_3	TONSL	chr8	-	145668059	145668189	145669264	145669407	145667623	145667795	145669562	145669658	chr8:145668059-145668189:145669264-145669407|-|145667795|145669562	660,388,813	794,538,847	57,72,103	250,172,211	200	200	2.21954017388e-08	2.04834123287e-06	0.454,0.419,0.49	0.186,0.295,0.328	0.185
chr8:145668520-145668704:145669264-145669407|-|145668189|145669562	ENSG00000160949.17_3	TONSL	chr8	-	145668520	145668704	145669264	145669407	145668059	145668189	145669562	145669658	chr8:145668520-145668704:145669264-145669407|-|145668189|145669562	665,390,828	694,581,759	62,72,105	218,202,149	200	200	9.11563599876e-05	0.00253959527912	0.489,0.402,0.522	0.221,0.263,0.413	0.172
chr8:145668520-145668704:145669562-145669658|-|145668189|145669772	ENSG00000160949.17_3	TONSL	chr8	-	145668520	145668704	145669562	145669658	145668059	145668189	145669772	145669823	chr8:145668520-145668704:145669562-145669658|-|145668189|145669772	538,347,631	694,581,759	37,46,72	219,200,150	196	200	3.18824546763e-08	2.83072221726e-06	0.442,0.379,0.459	0.147,0.19,0.329	0.205
chr8:145669264-145669407:145669562-145669658|-|145668704|145669772	ENSG00000160949.17_3	TONSL	chr8	-	145669264	145669407	145669562	145669658	145668520	145668704	145669772	145669823	chr8:145669264-145669407:145669562-145669658|-|145668704|145669772	534,347,630	1074,604,1169	37,48,70	295,203,184	196	200	2.02823356998e-07	1.46776160652e-05	0.337,0.37,0.355	0.113,0.194,0.28	0.158
chr8:17927300-17927381:17928808-17928899|-|17924807|17933049	ENSG00000104763.19_7	ASAH1	chr8	-	17927300	17927381	17928808	17928899	17924728	17924807	17933049	17933096	chr8:17927300-17927381:17928808-17928899|-|17924807|17933049	929,972,1075	651,729,646	343,524,426	483,576,482	191	181	1.88933779732e-09	2.20920388762e-07	0.575,0.558,0.612	0.402,0.463,0.456	0.141
chr8:17927300-17927387:17928808-17928899|-|17924807|17933049	ENSG00000104763.19_7	ASAH1	chr8	-	17927300	17927387	17928808	17928899	17924728	17924807	17933049	17933096	chr8:17927300-17927387:17928808-17928899|-|17924807|17933049	929,972,1075	657,741,654	343,524,426	495,587,494	191	187	9.35472144192e-10	1.14697794136e-07	0.581,0.562,0.617	0.404,0.466,0.458	0.144
chr8:17928808-17928899:17933049-17933096|-|17927387|17941489	ENSG00000104763.19_7	ASAH1	chr8	-	17928808	17928899	17933049	17933096	17927300	17927387	17941489	17941586	chr8:17928808-17928899:17933049-17933096|-|17927387|17941489	517,552,641	481,611,568	182,283,221	313,433,363	147	191	3.45640774557e-07	2.34198912192e-05	0.583,0.54,0.595	0.43,0.459,0.442	0.129
chr1:204168322-204168386:204172023-204172115|-|204167624|204183009	ENSG00000174567.8_3	GOLT1A	chr1	-	204168322	204168386	204172023	204172115	204167290	204167624	204183009	204183116	chr1:204168322-204168386:204172023-204172115|-|204167624|204183009	123,208,129	19,46,34	14,24,14	11,13,12	192	164	2.57384794097e-05	0.000910572091015	0.847,0.794,0.764	0.521,0.612,0.499	0.258
chr6:32121972-32122181:32122806-32122960|+|32121413|32123464	ENSG00000221988.13_5	PPT2	chr6	+	32121972	32122181	32122806	32122960	32121217	32121413	32123464	32123560	chr6:32121972-32122181:32122806-32122960|+|32121413|32123464	29,36,28	308,284,276	24,13,24	361,534,454	200	200	4.30525863271e-06	0.000204901662246	0.086,0.113,0.092	0.062,0.024,0.05	0.052
chr2:98525120-98525161:98543888-98543950|-|98504583|98611938	ENSG00000075568.17_3	TMEM131	chr2	-	98525120	98525161	98543888	98543950	98504194	98504583	98611938	98612014	chr2:98525120-98525161:98543888-98543950|-|98504583|98611938	101,42,163	89,39,120	61,59,38	173,142,67	162	141	1.51805235049e-11	2.50235671706e-09	0.497,0.484,0.542	0.235,0.266,0.33	0.231
chr4:77631308-77631440:77651956-77652088|+|77507622|77659913	ENSG00000138771.16_5	SHROOM3	chr4	+	77631308	77631440	77651956	77652088	77507407	77507622	77659913	77659988	chr4:77631308-77631440:77651956-77652088|+|77507622|77659913	12,28,20	138,160,199	6,8,2	145,196,86	200	200	7.970543485e-06	0.000344222666306	0.08,0.149,0.091	0.04,0.039,0.023	0.073
chr3:170077486-170079217:170099031-170099129|+|170075551|170102320	ENSG00000136603.14_5	SKIL	chr3	+	170077486	170079217	170099031	170099129	170075502	170075551	170102320	170102553	chr3:170077486-170079217:170099031-170099129|+|170075551|170102320	54,36,61	191,149,197	56,23,34	410,149,248	200	198	1.39619322611e-05	0.000547505074412	0.219,0.193,0.235	0.119,0.133,0.12	0.092
chr1:42744018-42744343:42776720-42776781|-|42730860|42800729	ENSG00000198815.9_6	FOXJ3	chr1	-	42744018	42744343	42776720	42776781	42730785	42730860	42800729	42800886	chr1:42744018-42744343:42776720-42776781|-|42730860|42800729	157,106,166	205,140,203	63,83,55	255,316,131	161	200	2.67059707681e-11	4.19283741059e-09	0.488,0.485,0.504	0.235,0.246,0.343	0.218
chr10:5468617-5468684:5471132-5471192|+|5454783|5493792	ENSG00000173848.19_4	NET1	chr10	+	5468617	5468684	5471132	5471192	5454519	5454783	5493792	5493900	chr10:5468617-5468684:5471132-5471192|+|5454783|5493792	138,109,177	117,91,165	213,179,230	303,307,324	167	160	6.41592163186e-06	0.000286517217118	0.531,0.534,0.507	0.402,0.358,0.405	0.136
chr1:154941853-154941924:154942507-154942675|-|154941310|154946723	ENSG00000160691.18_6	SHC1	chr1	-	154941853	154941924	154942507	154942675	154941246	154941310	154946723	154946812	chr1:154941853-154941924:154942507-154942675|-|154941310|154946723	436,374,495	1057,1093,1295	290,310,219	1624,1946,1447	200	171	0	0.0	0.261,0.226,0.246	0.132,0.12,0.115	0.122
chr12:111855922-111856681:111884556-111884658|+|111844081|111884745	ENSG00000111252.10_2	SH2B3	chr12	+	111855922	111856681	111884556	111884658	111843751	111844081	111884745	111884837	chr12:111855922-111856681:111884556-111884658|+|111844081|111884745	44,42,39	77,76,103	16,40,20	178,318,154	200	200	7.88258347484e-15	2.0296075931e-12	0.364,0.356,0.275	0.082,0.112,0.115	0.229
chr2:32094916-32095021:32168370-32168452|-|32093561|32235255	ENSG00000162959.13_3	MEMO1	chr2	-	32094916	32095021	32168370	32168452	32090128	32093561	32235255	32235626	chr2:32094916-32095021:32168370-32168452|-|32093561|32235255	546,376,539	637,350,578	335,317,304	517,480,444	182	200	0.000349807509068	0.00741426057251	0.485,0.541,0.506	0.416,0.421,0.429	0.089
chr2:202131183-202131514:202136238-202136344|+|202098835|202137360	ENSG00000064012.21_7	CASP8	chr2	+	202131183	202131514	202136238	202136344	202098738	202098835	202137360	202137499	chr2:202131183-202131514:202136238-202136344|+|202098835|202137360	93,90,114	334,278,331	35,23,25	206,233,190	200	200	7.05044944649e-09	7.3022917276e-07	0.218,0.245,0.256	0.145,0.09,0.116	0.123
chr17:26875016-26875119:26875609-26875723|-|26874867|26879355	ENSG00000109103.11_5	UNC119	chr17	-	26875016	26875119	26875609	26875723	26873725	26874867	26879355	26879649	chr17:26875016-26875119:26875609-26875723|-|26874867|26879355	206,331,257	264,395,458	115,113,126	300,300,336	200	200	2.25668829068e-07	1.61134803407e-05	0.438,0.456,0.359	0.277,0.274,0.273	0.143
chr2:182839945-182839991:182926168-182926206|+|182819361|182928457	ENSG00000150722.10_4	PPP1R1C	chr2	+	182839945	182839991	182926168	182926206	182818967	182819361	182928457	182928518	chr2:182839945-182839991:182926168-182926206|+|182819361|182928457	15,34,29	48,81,49	0,2,1	20,19,16	146	138	6.78660510012e-08	5.5368031723e-06	0.228,0.284,0.359	0.0,0.09,0.056	0.242
chr6:76527217-76527381:76532498-76532568|+|76459140|76538256	ENSG00000196586.15_6	MYO6	chr6	+	76527217	76527381	76532498	76532568	76458908	76459140	76538256	76538330	chr6:76527217-76527381:76532498-76532568|+|76459140|76538256	230,186,346	92,59,77	100,98,58	51,62,31	200	170	0.00021383636908	0.00502634547295	0.68,0.728,0.793	0.625,0.573,0.614	0.13
chr2:101874252-101874417:101879000-101879153|+|101869940|101881306	ENSG00000158435.8_3	CNOT11	chr2	+	101874252	101874417	101879000	101879153	101869347	101869940	101881306	101881509	chr2:101874252-101874417:101879000-101879153|+|101869940|101881306	534,475,537	1053,1023,1154	204,216,190	737,799,634	200	200	6.62646137961e-08	5.41644849531e-06	0.336,0.317,0.318	0.217,0.213,0.231	0.103
chr2:101874252-101874417:101881306-101881509|+|101869940|101883138	ENSG00000158435.8_3	CNOT11	chr2	+	101874252	101874417	101881306	101881509	101869347	101869940	101883138	101883341	chr2:101874252-101874417:101881306-101881509|+|101869940|101883138	522,468,527	1116,1127,1029	195,212,185	838,863,746	200	200	3.50602880062e-11	5.39911660038e-09	0.319,0.293,0.339	0.189,0.197,0.199	0.122
chr19:17626981-17627089:17628096-17628198|+|17622769|17628518	ENSG00000130313.7_3	AC010618.1	chr19	+	17626981	17627089	17628096	17628198	17622444	17622769	17628518	17628659	chr19:17626981-17627089:17628096-17628198|+|17622769|17628518	1114,1794,1437	1677,3054,1922	635,805,808	1646,1723,1953	200	200	2.47299845269e-07	1.73406220479e-05	0.399,0.37,0.428	0.278,0.318,0.293	0.103
chr2:68415645-68415822:68444223-68444263|-|68414446|68479256	ENSG00000221823.11_4	PPP3R1	chr2	-	68415645	68415822	68444223	68444263	68414386	68414446	68479256	68479664	chr2:68415645-68415822:68444223-68444263|-|68414446|68479256	137,99,163	663,609,767	70,57,53	854,654,562	140	200	8.39909253258e-11	1.23014695409e-08	0.228,0.188,0.233	0.105,0.111,0.119	0.105
chr1:146634018-146634152:146643567-146643746|-|146633359|146644007	ENSG00000131791.8_3	PRKAB2	chr1	-	146634018	146634152	146643567	146643746	146633290	146633359	146644007	146644049	chr1:146634018-146634152:146643567-146643746|-|146633359|146644007	152,60,150	416,155,305	52,68,71	299,303,268	200	200	9.83730312543e-07	5.78553862206e-05	0.268,0.279,0.33	0.148,0.183,0.209	0.112
chr11:68838823-68838888:68839390-68839491|+|68837963|68845949	ENSG00000162341.18_5	TPCN2	chr11	+	68838823	68838888	68839390	68839491	68837897	68837963	68845949	68846069	chr11:68838823-68838888:68839390-68839491|+|68837963|68845949	74,100,97	5,9,10	85,103,72	27,19,15	165	200	8.74528797562e-05	0.00245340678575	0.947,0.931,0.922	0.792,0.868,0.853	0.096
chr9:91934566-91934712:91940341-91940591|+|91933527|91940811	ENSG00000187742.14_3	SECISBP2	chr9	+	91934566	91934712	91940341	91940591	91933420	91933527	91940811	91940953	chr9:91934566-91934712:91940341-91940591|+|91933527|91940811	150,184,162	149,124,153	48,68,79	141,136,91	200	200	0.000145863431368	0.00370383790026	0.502,0.597,0.514	0.254,0.333,0.465	0.187
chr9:91934566-91934712:91940462-91940591|+|91933527|91940811	ENSG00000187742.14_3	SECISBP2	chr9	+	91934566	91934712	91940462	91940591	91933433	91933527	91940811	91940953	chr9:91934566-91934712:91940462-91940591|+|91933527|91940811	150,184,162	139,121,144	48,68,79	141,136,91	200	200	4.0008859968e-05	0.00130069207886	0.519,0.603,0.529	0.254,0.333,0.465	0.2
chr1:180159567-180159715:180165396-180165734|+|180158809|180166467	ENSG00000116260.17_3	QSOX1	chr1	+	180159567	180159715	180165396	180165734	180158686	180158809	180166467	180167169	chr1:180159567-180159715:180165396-180165734|+|180158809|180166467	1507,1290,1746	1002,793,933	1576,1531,1645	1428,1581,1689	200	200	1.7047369294e-08	1.61136440742e-06	0.601,0.619,0.652	0.525,0.492,0.493	0.121
chr7:2400344-2400537:2402279-2402399|+|2395055|2402704	ENSG00000106263.18_3	EIF3B	chr7	+	2400344	2400537	2402279	2402399	2394461	2395055	2402704	2402762	chr7:2400344-2400537:2402279-2402399|+|2395055|2402704	4341,3227,4666	4744,4071,6029	2265,2048,2166	4190,3490,3582	200	200	2.06491576604e-05	0.000754790618171	0.478,0.442,0.436	0.351,0.37,0.377	0.086
chr11:30352432-30352921:30354412-30354540|+|30344749|30358113	ENSG00000152219.5_3	ARL14EP	chr11	+	30352432	30352921	30354412	30354540	30344650	30344749	30358113	30359770	chr11:30352432-30352921:30354412-30354540|+|30344749|30358113	186,199,218	314,402,255	121,160,123	373,348,328	200	200	0.000359778969017	0.00757819772108	0.372,0.331,0.461	0.245,0.315,0.273	0.11
chr2:73456588-73456698:73457240-73457341|-|73456090|73460221	ENSG00000135617.4_3	PRADC1	chr2	-	73456588	73456698	73457240	73457341	73455922	73456090	73460221	73460367	chr2:73456588-73456698:73457240-73457341|-|73456090|73460221	750,640,637	605,606,692	291,315,439	620,616,788	200	200	2.10942374679e-14	5.14331843109e-12	0.554,0.514,0.479	0.319,0.338,0.358	0.177
chr7:43635499-43635712:43647854-43647999|+|43623048|43659195	ENSG00000164543.7_4	STK17A	chr7	+	43635499	43635712	43647854	43647999	43622672	43623048	43659195	43659322	chr7:43635499-43635712:43647854-43647999|+|43623048|43659195	933,893,1076	1531,1191,1333	584,569,607	1734,1567,1546	200	200	3.31956684363e-14	7.88488995293e-12	0.379,0.429,0.447	0.252,0.266,0.282	0.152
chr7:140159506-140159736:140171682-140171811|-|140159033|140178959	ENSG00000133606.11_7	MKRN1	chr7	-	140159506	140159736	140171682	140171811	140158806	140159033	140178959	140179136	chr7:140159506-140159736:140171682-140171811|-|140159033|140178959	582,660,707	765,972,918	230,327,295	795,875,699	200	200	5.46229728116e-14	1.26705612969e-11	0.432,0.404,0.435	0.224,0.272,0.297	0.159
chr18:8785933-8786089:8792995-8793118|+|8784841|8796229	ENSG00000168502.17_3	MTCL1	chr18	+	8785933	8786089	8792995	8793118	8783527	8784841	8796229	8796460	chr18:8785933-8786089:8792995-8793118|+|8784841|8796229	216,142,326	16,16,15	618,372,420	122,109,70	200	200	3.48955309093e-11	5.38018041828e-09	0.931,0.899,0.956	0.835,0.773,0.857	0.107
chr18:8809445-8809559:8818960-8819257|+|8807058|8821464	ENSG00000168502.17_3	MTCL1	chr18	+	8809445	8809559	8818960	8819257	8806890	8807058	8821464	8821496	chr18:8809445-8809559:8818960-8819257|+|8807058|8821464	78,26,103	182,113,187	164,103,78	774,481,402	200	200	0.00022387519545	0.00521848500131	0.3,0.187,0.355	0.175,0.176,0.163	0.109
chr2:32515551-32515705:32523302-32523380|+|32503303|32526450	ENSG00000119820.11_4	YIPF4	chr2	+	32515551	32515705	32523302	32523380	32502972	32503303	32526450	32526564	chr2:32515551-32515705:32523302-32523380|+|32503303|32526450	478,724,554	470,789,477	336,383,298	454,536,519	200	178	1.6339374761e-05	0.000622530661951	0.475,0.45,0.508	0.397,0.389,0.338	0.103
chr2:32515551-32515705:32526450-32526564|+|32503303|32530557	ENSG00000119820.11_4	YIPF4	chr2	+	32515551	32515705	32526450	32526564	32502972	32503303	32530557	32541663	chr2:32515551-32515705:32526450-32526564|+|32503303|32530557	477,723,555	662,1286,606	335,382,298	669,869,847	200	200	8.20469212282e-06	0.000352443131095	0.419,0.36,0.478	0.334,0.305,0.26	0.119
chr9:131608958-131609135:131609711-131609922|-|131607690|131644175	ENSG00000286112.1_1	AL441992.2	chr9	-	131608958	131609135	131609711	131609922	131607631	131607690	131644175	131644210	chr9:131608958-131609135:131609711-131609922|-|131607690|131644175	12,31,18	8,13,10	9,32,16	23,43,19	200	200	0.00043169606372	0.00872747349926	0.6,0.705,0.643	0.281,0.427,0.457	0.261
chr2:160112706-160112886:160139182-160139604|-|160105023|160143093	ENSG00000196151.10_2	WDSUB1	chr2	-	160112706	160112886	160139182	160139604	160104882	160105023	160143093	160143214	chr2:160112706-160112886:160139182-160139604|-|160105023|160143093	102,68,86	141,108,99	31,28,32	83,81,67	200	200	0.0001620093628	0.00401793206836	0.42,0.386,0.465	0.272,0.257,0.323	0.14
chr3:125641306-125641408:125642721-125642983|+|125639748|125643808	ENSG00000171084.15_4	FAM86JP	chr3	+	125641306	125641408	125642721	125642983	125639667	125639748	125643808	125643958	chr3:125641306-125641408:125642721-125642983|+|125639748|125643808	3,7,0	30,17,23	0,0,0	17,20,20	200	200	9.30294604357e-05	0.00258061037201	0.091,0.292,0.0	0.0,0.0,0.0	0.128
chr19:59056791-59056904:59057130-59057263|+|59056464|59058742	ENSG00000130726.12_4	TRIM28	chr19	+	59056791	59056904	59057130	59057263	59055430	59056464	59058742	59058878	chr19:59056791-59056904:59057130-59057263|+|59056464|59058742	4142,2846,4661	5783,4447,7099	762,867,1405	3820,3669,3709	200	200	0	0.0	0.417,0.39,0.396	0.166,0.191,0.275	0.19
chr7:6426842-6426914:6431554-6431672|+|6414401|6439756	ENSG00000136238.18_4	RAC1	chr7	+	6426842	6426914	6431554	6431672	6414157	6414401	6439756	6439819	chr7:6426842-6426914:6431554-6431672|+|6414401|6439756	2123,1989,2675	5585,6160,5523	1925,1950,2078	7893,7934,8645	172	200	1.41069181447e-07	1.06830861291e-05	0.307,0.273,0.36	0.221,0.222,0.218	0.093
chr7:6426842-6426914:6439756-6439819|+|6414401|6441498	ENSG00000136238.18_4	RAC1	chr7	+	6426842	6426914	6439756	6439819	6414157	6414401	6441498	6441658	chr7:6426842-6426914:6439756-6439819|+|6414401|6441498	2124,1989,2674	3866,3845,4224	1924,1951,2077	5251,5432,5633	172	163	2.27994483071e-07	1.62435029057e-05	0.342,0.329,0.375	0.258,0.254,0.259	0.092
chr2:172546656-172546773:172563796-172563887|+|172544137|172571837	ENSG00000077380.15_4	DYNC1I2	chr2	+	172546656	172546773	172563796	172563887	172543918	172544137	172571837	172571953	chr2:172546656-172546773:172563796-172563887|+|172544137|172571837	613,424,489	885,897,1084	379,317,282	1200,988,963	200	191	1.00835439121e-06	5.91465328162e-05	0.398,0.311,0.301	0.232,0.235,0.219	0.108
chr2:174223439-174223565:174227953-174228190|+|174219712|174228545	ENSG00000144354.14_4	CDCA7	chr2	+	174223439	174223565	174227953	174228190	174219599	174219712	174228545	174228623	chr2:174223439-174223565:174227953-174228190|+|174219712|174228545	364,139,371	431,183,357	124,69,97	219,107,185	200	200	0.000242424976647	0.00554446464621	0.458,0.432,0.51	0.362,0.392,0.344	0.101
chr2:174819600-174820960:174828488-174828611|-|174783513|174829132	ENSG00000172845.15_4	SP3	chr2	-	174819600	174820960	174828488	174828611	174783320	174783513	174829132	174829281	chr2:174819600-174820960:174828488-174828611|-|174783513|174829132	141,62,104	568,497,664	22,24,39	566,527,453	200	200	8.21565038223e-15	2.11114337367e-12	0.199,0.111,0.135	0.037,0.044,0.079	0.095
chr17:6918380-6918475:6919092-6919194|+|6918197|6919813	ENSG00000161939.19_5	RNASEK-C17orf49	chr17	+	6918380	6918475	6919092	6919194	6917463	6918197	6919813	6920004	chr17:6918380-6918475:6919092-6919194|+|6918197|6919813	313,583,479	372,957,488	145,192,275	339,436,464	195	200	9.08450591475e-05	0.00253311520785	0.463,0.385,0.502	0.305,0.311,0.378	0.119
chr2:176844537-176844596:176860285-176860374|-|176835532|176866887	ENSG00000144320.14_5	LNPK	chr2	-	176844537	176844596	176860285	176860374	176835491	176835532	176866887	176866995	chr2:176844537-176844596:176860285-176860374|-|176835532|176866887	245,146,290	104,34,73	172,129,139	139,113,81	189	159	3.13294332699e-08	2.79317952851e-06	0.665,0.783,0.77	0.51,0.49,0.591	0.209
chr19:18266266-18267011:18271280-18271373|+|18264104|18271728	ENSG00000105647.17_4	PIK3R2	chr19	+	18266266	18267011	18271280	18271373	18263972	18264104	18271728	18271779	chr19:18266266-18267011:18271280-18271373|+|18264104|18271728	238,303,358	314,412,389	28,40,109	320,288,277	200	193	3.10862446895e-15	8.42535398174e-13	0.422,0.415,0.47	0.078,0.118,0.275	0.279
chr2:178080266-178080389:178080477-178080624|+|178077599|178080705	ENSG00000170144.20_5	HNRNPA3	chr2	+	178080266	178080389	178080477	178080624	178077290	178077599	178080705	178080916	chr2:178080266-178080389:178080477-178080624|+|178077599|178080705	4321,2636,4255	6210,4550,6592	2088,1692,1970	5492,4045,4634	200	200	8.7055112119e-08	6.90966407781e-06	0.41,0.367,0.392	0.275,0.295,0.298	0.1
chr17:42151527-42151634:42152336-42152455|+|42148610|42152677	ENSG00000141349.8_2	G6PC3	chr17	+	42151527	42151634	42152336	42152455	42148118	42148610	42152677	42152819	chr17:42151527-42151634:42152336-42152455|+|42148610|42152677	118,73,104	506,445,545	80,140,107	964,1137,1176	200	200	1.10098791195e-08	1.0979177675e-06	0.189,0.141,0.16	0.077,0.11,0.083	0.073
chr19:14551954-14552255:14554281-14554433|+|14544354|14557237	ENSG00000123143.12_4	PKN1	chr19	+	14551954	14552255	14554281	14554433	14544134	14544354	14557237	14557373	chr19:14551954-14552255:14554281-14554433|+|14544354|14557237	982,798,976	2583,2239,2563	303,318,501	1476,1561,1654	200	200	4.03071687916e-07	2.66469852107e-05	0.275,0.263,0.276	0.17,0.169,0.232	0.081
chr19:14554281-14554433:14557237-14557373|+|14552255|14561129	ENSG00000123143.12_4	PKN1	chr19	+	14554281	14554433	14557237	14557373	14551954	14552255	14561129	14561273	chr19:14554281-14554433:14557237-14557373|+|14552255|14561129	1838,1390,1807	1982,1740,2313	417,472,719	1161,1253,1358	200	200	3.67372798848e-13	7.66540909622e-11	0.481,0.444,0.439	0.264,0.274,0.346	0.16
chr2:201369492-201369682:201371579-201371814|-|201363807|201374733	ENSG00000155729.13_3	KCTD18	chr2	-	201369492	201369682	201371579	201371814	201363724	201363807	201374733	201374791	chr2:201369492-201369682:201371579-201371814|-|201363807|201374733	21,50,51	2,4,3	20,29,23	7,8,6	200	200	0.000448134024612	0.00899622241206	0.913,0.926,0.944	0.741,0.784,0.793	0.155
chr2:203789019-203789138:203807462-203807690|+|203782766|203817281	ENSG00000138380.18_6	CARF	chr2	+	203789019	203789138	203807462	203807690	203782599	203782766	203817281	203817402	chr2:203789019-203789138:203807462-203807690|+|203782766|203817281	4,6,2	9,29,10	2,1,0	32,29,16	200	200	0.000182060514708	0.00441485603004	0.308,0.171,0.167	0.059,0.033,0.0	0.185
chr7:44875127-44875257:44882875-44882953|-|44874161|44887567	ENSG00000105968.18_3	H2AFV	chr7	-	44875127	44875257	44882875	44882953	44873826	44874161	44887567	44887620	chr7:44875127-44875257:44882875-44882953|-|44874161|44887567	1249,1030,1401	2859,2888,3658	501,502,616	3465,3082,3314	178	200	0	0.0	0.329,0.286,0.301	0.14,0.155,0.173	0.149
chr3:113619877-113619993:113622986-113623119|+|113616660|113627804	ENSG00000178075.20_4	GRAMD1C	chr3	+	113619877	113619993	113622986	113623119	113616316	113616660	113627804	113627967	chr3:113619877-113619993:113622986-113623119|+|113616660|113627804	23,31,41	28,77,64	0,0,0	14,28,7	200	200	4.27990975993e-13	8.84423085864e-11	0.451,0.287,0.39	0.0,0.0,0.0	0.376
chr12:46345432-46345510:46357889-46357971|-|46342320|46384135	ENSG00000139218.18_6	SCAF11	chr12	-	46345432	46345510	46357889	46357971	46342219	46342320	46384135	46384357	chr12:46345432-46345510:46357889-46357971|-|46342320|46384135	394,206,441	227,122,257	376,377,230	399,330,212	182	178	4.61767499549e-06	0.000217758050886	0.629,0.623,0.627	0.48,0.528,0.515	0.119
chr12:46355482-46355640:46357889-46357971|-|46345510|46384135	ENSG00000139218.18_6	SCAF11	chr12	-	46355482	46355640	46357889	46357971	46345432	46345510	46384135	46384357	chr12:46355482-46355640:46357889-46357971|-|46345510|46384135	394,206,441	244,169,279	377,376,230	378,386,218	182	200	0.000254923635679	0.00577695280009	0.64,0.573,0.635	0.523,0.517,0.537	0.09
chr7:1513201-1513329:1513803-1513996|-|1512820|1514340	ENSG00000164880.16_3	INTS1	chr7	-	1513201	1513329	1513803	1513996	1512707	1512820	1514340	1514474	chr7:1513201-1513329:1513803-1513996|-|1512820|1514340	809,778,842	1084,1106,1173	276,365,549	946,1012,1033	200	200	7.63195525666e-08	6.11031044616e-06	0.427,0.413,0.418	0.226,0.265,0.347	0.14
chr11:65655070-65655197:65655404-65655603|-|65653134|65655804	ENSG00000172500.12_4	FIBP	chr11	-	65655070	65655197	65655404	65655603	65652979	65653134	65655804	65655907	chr11:65655070-65655197:65655404-65655603|-|65653134|65655804	979,1090,1345	103,108,135	896,1362,1221	157,219,200	200	200	5.46667316903e-06	0.000250901783879	0.905,0.91,0.909	0.851,0.861,0.859	0.051
chr17:73328780-73328878:73389631-73389846|-|73322101|73401569	ENSG00000177885.15_6	GRB2	chr17	-	73328780	73328878	73389631	73389846	73321978	73322101	73401569	73401759	chr17:73328780-73328878:73389631-73389846|-|73322101|73401569	1135,829,1478	1431,1449,1652	363,508,608	1721,1909,1707	200	198	0	0.0	0.44,0.362,0.47	0.173,0.209,0.261	0.21
chr20:34194043-34194143:34195022-34195078|-|34192543|34195336	ENSG00000088340.16_5	FER1L4	chr20	-	34194043	34194143	34195022	34195078	34192451	34192543	34195336	34195416	chr20:34194043-34194143:34195022-34195078|-|34192543|34195336	68,45,87	204,258,369	0,0,0	13,23,6	156	200	8.36296687456e-09	8.51105419313e-07	0.299,0.183,0.232	0.0,0.0,0.0	0.238
