ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr1:148933290-148933368|+|148950913|148951096	ENSG00000232527.3	RP11-14N7.2	chr1	+	148950913	148951112	148951096	148951112	148933290	148933368	chr1:148933290-148933368|+|148950913|148951096	0,0,0	27,10,12	7,2,7	46,19,46	200	100	0.000159393178917	0.00592997928115	0.0,0.0,0.0	0.071,0.05,0.071	-0.064
chr7:99063733-99063954|-|99057810|99057805	ENSG00000241468.7_4	ATP5MF	chr7	-	99057601	99057810	99057601	99057805	99063733	99063954	chr7:99063733-99063954|-|99057810|99057805	445,140,508	0,102,0	357,469,526	0,0,0	105	100	0.000246312051236	0.00836211900479	1.0,0.567,1.0	1.0,1.0,1.0	-0.144
chr20:44574838-44575023|+|44575690|44575722	ENSG00000100982.12_4	PCIF1	chr20	+	44575690	44575805	44575722	44575805	44574838	44575023	chr20:44574838-44575023|+|44575690|44575722	25,44,37	4,7,0	40,65,55	0,0,0	132	100	1.48914793435e-05	0.000835937883697	0.826,0.826,1.0	1.0,1.0,1.0	-0.116
chr2:61384996-61385147|+|61389976|61390186	ENSG00000237651.6_4	C2orf74	chr2	+	61389976	61390372	61390186	61390372	61384996	61385147	chr2:61384996-61385147|+|61389976|61390186	17,29,17	4,2,2	22,11,16	0,0,0	200	100	2.861346558e-05	0.00144068172956	0.68,0.879,0.81	1.0,1.0,1.0	-0.21
chr6:30889892-30890018|+|30890158|30890255	ENSG00000137411.17_4	VARS2	chr6	+	30890158	30890331	30890255	30890331	30889892	30890018	chr6:30889892-30890018|+|30890158|30890255	69,59,73	14,0,0	70,54,66	0,0,0	197	100	8.12808166899e-05	0.00340655198905	0.714,1.0,1.0	1.0,1.0,1.0	-0.095
chr6:30891129-30892337|+|30893050|30893320	ENSG00000137411.17_4	VARS2	chr6	+	30893050	30893492	30893320	30893492	30891129	30892337	chr6:30891129-30892337|+|30893050|30893320	519,382,410	34,10,34	301,281,343	9,4,6	200	100	1.23222161024e-05	0.000714208740825	0.884,0.95,0.858	0.944,0.972,0.966	-0.063
chr16:89778263-89778630|+|89779081|89779111	ENSG00000261373.1_6	VPS9D1-AS1	chr16	+	89779081	89779226	89779111	89779226	89778263	89778630	chr16:89778263-89778630|+|89779081|89779111	53,21,40	6,0,6	31,26,29	0,0,1	130	100	0.000114360974264	0.00453462228538	0.872,1.0,0.837	1.0,1.0,0.957	-0.083
chr7:26237241-26237352|-|26236278|26236101	ENSG00000122566.21_5	HNRNPA2B1	chr7	-	26236041	26236278	26236041	26236101	26237241	26237352	chr7:26237241-26237352|-|26236278|26236101	77,41,63	13,0,0	69,76,50	0,0,0	200	100	5.20144897788e-05	0.00234128117297	0.748,1.0,1.0	1.0,1.0,1.0	-0.084
chr7:76247813-76247932|-|76247617|76247573	ENSG00000146707.14_4	POMZP3	chr7	-	76247499	76247617	76247499	76247573	76247813	76247932	chr7:76247813-76247932|-|76247617|76247573	37,47,52	6,0,10	19,22,25	0,0,0	144	100	8.24583641723e-06	0.000513959328096	0.811,1.0,0.783	1.0,1.0,1.0	-0.135
chr3:52562028-52562090|-|52561965|52561942	ENSG00000168268.11_3	NT5DC2	chr3	-	52561517	52561965	52561517	52561942	52562028	52562090	chr3:52562028-52562090|-|52561965|52561942	129,74,173	0,48,0	172,148,207	0,0,0	123	100	0.000299273043611	0.00977710274595	1.0,0.556,1.0	1.0,1.0,1.0	-0.148
chr3:52563165-52563350|-|52563038|52562944	ENSG00000168268.11_3	NT5DC2	chr3	-	52562652	52563038	52562652	52562944	52563165	52563350	chr3:52563165-52563350|-|52563038|52562944	184,159,241	0,47,0	239,171,247	0,0,0	194	100	4.63923763997e-05	0.00213842659143	1.0,0.636,1.0	1.0,1.0,1.0	-0.121
chr4:54257175-54257306|+|54265902|54265905	ENSG00000145216.16_6	FIP1L1	chr4	+	54265902	54266006	54265905	54266006	54257175	54257306	chr4:54257175-54257306|+|54265902|54265905	25,22,14	12,1,0	26,18,18	0,0,0	103	100	3.16940767634e-05	0.00156343853364	0.669,0.955,1.0	1.0,1.0,1.0	-0.125
chr4:54265896-54266006|+|54280764|54280800	ENSG00000145216.16_6	FIP1L1	chr4	+	54280764	54280889	54280800	54280889	54265896	54266006	chr4:54265896-54266006|+|54280764|54280800	27,34,27	4,2,10	24,19,32	0,0,0	136	100	4.57425469835e-07	4.465502377e-05	0.832,0.926,0.665	1.0,1.0,1.0	-0.192
chr4:54265896-54266006|+|54280787|54280800	ENSG00000145216.16_6	FIP1L1	chr4	+	54280787	54280889	54280800	54280889	54265896	54266006	chr4:54265896-54266006|+|54280787|54280800	28,37,30	4,2,10	25,20,37	0,0,0	113	100	8.32583416654e-07	7.45020842474e-05	0.861,0.942,0.726	1.0,1.0,1.0	-0.157
chr11:124746170-124746356|+|124746863|124747162	ENSG00000154134.15_3	ROBO3	chr11	+	124746863	124747205	124747162	124747205	124746170	124746356	chr11:124746170-124746356|+|124746863|124747162	22,34,12	2,2,8	70,73,51	0,0,0	200	100	3.32087641608e-07	3.40276934049e-05	0.846,0.895,0.429	1.0,1.0,1.0	-0.277
chrX:153005545-153005691|+|153006027|153006061	ENSG00000101986.12_3	ABCD1	chrX	+	153006027	153006173	153006061	153006173	153005545	153005691	chrX:153005545-153005691|+|153006027|153006061	463,381,444	36,12,27	387,482,432	0,16,0	134	100	3.59006491202e-10	8.59571683667e-08	0.906,0.96,0.925	1.0,0.957,1.0	-0.055
chr10:29843979-29844037|-|29843870|29843799	ENSG00000197321.14_2	SVIL	chr10	-	29843711	29843870	29843711	29843799	29843979	29844037	chr10:29843979-29844037|-|29843870|29843799	10,30,30	4,2,6	19,28,7	1,0,0	171	100	2.15152662351e-05	0.0011352398338	0.594,0.898,0.745	0.917,1.0,1.0	-0.227
chr11:66624588-66624767|+|66625205|66625250	ENSG00000173621.9_4	LRFN4	chr11	+	66625205	66625692	66625250	66625692	66624588	66624767	chr11:66624588-66624767|+|66625205|66625250	68,109,88	1,0,26	6,10,21	0,0,0	145	100	0.000214207267676	0.00749956595788	0.979,1.0,0.7	1.0,1.0,1.0	-0.107
chr8:145139188-145139233|+|145139321|145139393	ENSG00000197858.11_3	GPAA1	chr8	+	145139321	145139422	145139393	145139422	145139188	145139233	chr8:145139188-145139233|+|145139321|145139393	40,32,39	33,0,16	26,19,17	0,0,0	172	100	1.62390861203e-07	1.84776558248e-05	0.413,1.0,0.586	1.0,1.0,1.0	-0.334
chr8:145139188-145139233|+|145139357|145139393	ENSG00000197858.11_3	GPAA1	chr8	+	145139357	145139422	145139393	145139422	145139188	145139233	chr8:145139188-145139233|+|145139357|145139393	62,38,40	33,0,16	31,29,30	0,0,0	136	100	1.93882500055e-08	2.89631155247e-06	0.58,1.0,0.648	1.0,1.0,1.0	-0.257
chr8:144815860-144815949|-|144812791|144812398	ENSG00000180921.7_3	FAM83H	chr8	-	144812305	144812791	144812305	144812398	144815860	144815949	chr8:144815860-144815949|-|144812791|144812398	97,112,126	19,0,32	20,21,14	0,0,0	200	100	1.48180215942e-06	0.00012018650348	0.719,1.0,0.663	1.0,1.0,1.0	-0.206
chr11:124615398-124615625|+|124615802|124615857	ENSG00000154146.13_3	NRGN	chr11	+	124615802	124615878	124615857	124615878	124615398	124615625	chr11:124615398-124615625|+|124615802|124615857	12,8,21	164,88,164	53,86,53	168,235,362	155	100	6.16305172452e-07	5.76626113077e-05	0.045,0.055,0.076	0.169,0.191,0.086	-0.09
chr11:124615398-124615625|+|124615802|124615860	ENSG00000154146.13_3	NRGN	chr11	+	124615802	124615878	124615860	124615878	124615398	124615625	chr11:124615398-124615625|+|124615802|124615860	24,21,44	315,195,310	80,119,86	409,404,647	158	100	3.93830876402e-05	0.00187405140881	0.046,0.064,0.082	0.11,0.157,0.078	-0.051
chr9:139361408-139361535|-|139360914|139360836	ENSG00000148396.18_4	SEC16A	chr9	-	139360715	139360914	139360715	139360836	139361408	139361535	chr9:139361408-139361535|-|139360914|139360836	314,305,416	21,14,31	365,427,260	5,16,4	178	100	2.10859832191e-05	0.00111678039796	0.894,0.924,0.883	0.976,0.937,0.973	-0.062
chr17:73733402-73733525|+|73735752|73735960	ENSG00000132470.14_5	ITGB4	chr17	+	73735752	73736085	73735960	73736085	73733402	73733525	chr17:73733402-73733525|+|73735752|73735960	36,83,89	54,365,143	30,60,17	8,7,7	200	100	4.48419079646e-13	2.03362070712e-10	0.25,0.102,0.237	0.652,0.811,0.548	-0.474
chr4:39871013-39871082|-|39868617|39868611	ENSG00000121892.15_4	PDS5A	chr4	-	39868480	39868617	39868480	39868611	39871013	39871082	chr4:39871013-39871082|-|39868617|39868611	379,374,407	26,28,9	491,490,381	0,0,0	106	100	1.22124532709e-15	7.8041893935e-13	0.932,0.926,0.977	1.0,1.0,1.0	-0.055
chr7:99006158-99006220|-|99002572|99002568	ENSG00000106244.13_3	PDAP1	chr7	-	99002480	99002572	99002480	99002568	99006158	99006220	chr7:99006158-99006220|-|99002572|99002568	219,219,218	89,89,0	158,152,144	0,0,0	104	100	1.78745906965e-14	1.00517959388e-11	0.703,0.703,1.0	1.0,1.0,1.0	-0.198
chr9:140070159-140071524|-|140069790|140069749	ENSG00000176248.9_3	ANAPC2	chr9	-	140069688	140069790	140069688	140069749	140070159	140071524	chr9:140070159-140071524|-|140069790|140069749	133,116,136	4,8,5	97,90,111	0,0,0	141	100	4.26350636729e-05	0.00199577209451	0.959,0.911,0.951	1.0,1.0,1.0	-0.06
chr1:93300412-93300470|+|93301757|93301867	ENSG00000122406.14_4	RPL5	chr1	+	93301757	93301911	93301867	93301911	93300412	93300470	chr1:93300412-93300470|+|93301757|93301867	3946,5109,4107	0,305,212	1676,1820,2105	0,0,0	200	100	0	0.0	1.0,0.893,0.906	1.0,1.0,1.0	-0.067
chr1:93303012-93303190|+|93306113|93306116	ENSG00000122406.14_4	RPL5	chr1	+	93306113	93306163	93306116	93306163	93303012	93303190	chr1:93303012-93303190|+|93306113|93306116	391,298,228	0,128,0	75,118,264	0,0,0	103	100	3.55460845274e-05	0.00172058551231	1.0,0.693,1.0	1.0,1.0,1.0	-0.102
chr10:75464743-75464836|-|75459346|75459035	ENSG00000242288.9_7	AC022400.3	chr10	-	75458965	75459346	75458965	75459035	75464743	75464836	chr10:75464743-75464836|-|75459346|75459035	45,48,80	10,2,5	45,73,28	0,0,0	200	100	4.3208170708e-07	4.23805165234e-05	0.692,0.923,0.889	1.0,1.0,1.0	-0.165
chr1:228295935-228296705|-|228295608|228295458	ENSG00000162910.19_5	MRPL55	chr1	-	228295367	228295608	228295367	228295458	228295935	228296705	chr1:228295935-228296705|-|228295608|228295458	315,252,265	6,6,16	135,155,193	2,0,0	200	100	8.2887010987e-06	0.000515361700893	0.963,0.955,0.892	0.971,1.0,1.0	-0.054
chr1:228295935-228296705|-|228295762|228295458	ENSG00000162910.19_5	MRPL55	chr1	-	228295367	228295762	228295367	228295458	228295935	228296705	chr1:228295935-228296705|-|228295762|228295458	310,257,264	6,6,16	135,155,195	2,0,0	200	100	8.0560893404e-06	0.00050436859384	0.963,0.955,0.892	0.971,1.0,1.0	-0.054
chr1:228295935-228296705|-|228295803|228295458	ENSG00000162910.19_5	MRPL55	chr1	-	228295367	228295803	228295367	228295458	228295935	228296705	chr1:228295935-228296705|-|228295803|228295458	310,271,264	6,6,16	138,161,193	2,0,0	200	100	8.6267507261e-06	0.000530643725145	0.963,0.958,0.892	0.972,1.0,1.0	-0.053
chr1:228295935-228296705|-|228295867|228295458	ENSG00000162910.19_5	MRPL55	chr1	-	228295368	228295867	228295368	228295458	228295935	228296705	chr1:228295935-228296705|-|228295867|228295458	311,256,259	6,6,16	135,155,193	2,0,0	200	100	7.83433831064e-06	0.000493415127978	0.963,0.955,0.89	0.971,1.0,1.0	-0.054
chr1:228290599-228290750|-|228290261|228290083	ENSG00000143793.13_3	C1orf35	chr1	-	228289784	228290261	228289784	228290083	228290599	228290750	chr1:228290599-228290750|-|228290261|228290083	103,55,86	13,5,12	94,63,76	1,1,5	200	100	6.80477416889e-05	0.00293556519201	0.798,0.846,0.782	0.979,0.969,0.884	-0.135
chr1:228284778-228284963|+|228285078|228285291	ENSG00000143761.16_4	ARF1	chr1	+	228285078	228285356	228285291	228285356	228284778	228284963	chr1:228284778-228284963|+|228285078|228285291	65,77,86	0,30,0	59,67,73	0,0,0	200	100	0.000191321356381	0.00684606897668	1.0,0.562,1.0	1.0,1.0,1.0	-0.146
chr17:38644797-38645221|-|38643712|38643709	ENSG00000131746.13_4	TNS4	chr17	-	38643287	38643712	38643287	38643709	38644797	38645221	chr17:38644797-38645221|-|38643712|38643709	901,512,1032	63,36,73	29,27,20	0,0,0	103	100	1.30935847098e-05	0.000750665237765	0.933,0.932,0.932	1.0,1.0,1.0	-0.068
chr12:9464326-9464427|+|9464834|9465212	ENSG00000111788.10_5	AC009533.1	chr12	+	9464834	9465291	9465212	9465291	9464326	9464427	chr12:9464326-9464427|+|9464834|9465212	20,17,19	36,27,29	33,15,33	14,13,14	200	100	8.70430094621e-05	0.00360624261435	0.217,0.239,0.247	0.541,0.366,0.541	-0.248
chr12:9464326-9464427|+|9464873|9465212	ENSG00000111788.10_5	AC009533.1	chr12	+	9464873	9465291	9465212	9465291	9464326	9464427	chr12:9464326-9464427|+|9464873|9465212	22,26,22	36,27,29	35,19,38	14,13,14	200	100	0.000106675186353	0.00428764442632	0.234,0.325,0.275	0.556,0.422,0.576	-0.24
chr9:26928305-26928406|-|26928218|26928208	ENSG00000137055.15_5	PLAA	chr9	-	26928097	26928218	26928097	26928208	26928305	26928406	chr9:26928305-26928406|-|26928218|26928208	469,375,496	26,24,33	308,307,276	0,0,0	110	100	7.77156117238e-16	5.12149928948e-13	0.943,0.934,0.932	1.0,1.0,1.0	-0.064
chr1:43917875-43919580|-|43917681|43917370	ENSG00000178922.16_5	HYI	chr1	-	43917318	43917681	43917318	43917370	43917875	43919580	chr1:43917875-43919580|-|43917681|43917370	198,165,172	6,0,9	150,122,138	0,0,0	200	100	0.000221228532623	0.00768162047318	0.943,1.0,0.905	1.0,1.0,1.0	-0.051
chr1:43917875-43919580|-|43917702|43917370	ENSG00000178922.16_5	HYI	chr1	-	43917318	43917702	43917318	43917370	43917875	43919580	chr1:43917875-43919580|-|43917702|43917370	193,167,179	6,0,9	159,122,146	0,0,0	200	100	0.000220427618661	0.00766222147296	0.941,1.0,0.909	1.0,1.0,1.0	-0.05
chr1:43917875-43919580|-|43917717|43917370	ENSG00000178922.16_5	HYI	chr1	-	43917318	43917717	43917318	43917370	43917875	43919580	chr1:43917875-43919580|-|43917717|43917370	195,158,172	6,0,9	156,118,144	0,0,0	200	100	0.000188523270925	0.00677276006441	0.942,1.0,0.905	1.0,1.0,1.0	-0.051
chr1:156280740-156280986|-|156280483|156280474	ENSG00000163468.15_3	CCT3	chr1	-	156280348	156280483	156280348	156280474	156280740	156280986	chr1:156280740-156280986|-|156280483|156280474	84,67,74	0,23,0	26,43,37	0,0,0	109	100	0.00010407401681	0.00420283771601	1.0,0.728,1.0	1.0,1.0,1.0	-0.091
chr12:57493778-57493873|-|57493602|57493223	ENSG00000166888.12_5	STAT6	chr12	-	57493201	57493602	57493201	57493223	57493778	57493873	chr12:57493778-57493873|-|57493602|57493223	38,12,15	3,4,4	18,21,20	0,0,1	200	100	1.266586843e-05	0.000731413350936	0.864,0.6,0.652	1.0,1.0,0.909	-0.264
chr6:152470611-152470803|-|152469513|152469399	ENSG00000131018.23_2	SYNE1	chr6	-	152469179	152469513	152469179	152469399	152470611	152470803	chr6:152470611-152470803|-|152469513|152469399	32,15,28	4,0,4	42,18,38	0,0,0	200	100	8.30933779133e-05	0.00346530059789	0.8,1.0,0.778	1.0,1.0,1.0	-0.141
chr10:127408277-127408484|+|127409772|127409851	ENSG00000107938.18_4	EDRF1	chr10	+	127409772	127409981	127409851	127409981	127408277	127408484	chr10:127408277-127408484|+|127409772|127409851	97,48,98	6,6,0	43,62,46	0,0,0	179	100	0.000145289307182	0.00550893339779	0.9,0.817,1.0	1.0,1.0,1.0	-0.094
chr19:10464717-10464910|-|10463856|10463774	ENSG00000105397.13_4	TYK2	chr19	-	10463588	10463856	10463588	10463774	10464717	10464910	chr19:10464717-10464910|-|10463856|10463774	101,60,97	57,55,78	72,84,100	12,11,19	182	100	3.02868841118e-13	1.43526934823e-10	0.493,0.375,0.406	0.767,0.808,0.743	-0.348
chr11:64889561-64889649|-|64889312|64889261	ENSG00000149806.11_4	FAU	chr11	-	64888971	64889312	64888971	64889261	64889561	64889649	chr11:64889561-64889649|-|64889312|64889261	3198,4756,4505	545,0,592	2604,3048,3084	0,0,484	151	100	1.17966849797e-05	0.00069063946945	0.795,1.0,0.834	1.0,1.0,0.808	-0.06
chr11:64889561-64889649|-|64889312|64889279	ENSG00000149806.11_4	FAU	chr11	-	64888971	64889312	64888971	64889279	64889561	64889649	chr11:64889561-64889649|-|64889312|64889279	1308,1899,2149	507,0,0	1036,1257,1541	0,0,0	133	100	1.55104264489e-05	0.000863024955212	0.66,1.0,1.0	1.0,1.0,1.0	-0.113
chr3:49462799-49462871|-|49462486|49462444	ENSG00000283189.2_5	AC104452.1	chr3	-	49462381	49462486	49462381	49462444	49462799	49462871	chr3:49462799-49462871|-|49462486|49462444	47,57,57	6,4,3	165,218,137	1,1,5	142	100	0.000220915850228	0.00767286895786	0.847,0.909,0.93	0.991,0.994,0.951	-0.083
chr3:49462799-49462871|-|49462489|49462444	ENSG00000283189.2_5	AC104452.1	chr3	-	49462381	49462489	49462381	49462444	49462799	49462871	chr3:49462799-49462871|-|49462489|49462444	9,19,10	6,4,3	61,77,41	1,1,5	145	100	3.80642595004e-05	0.00182088192451	0.508,0.766,0.697	0.977,0.982,0.85	-0.279
chr3:49462799-49462871|-|49462579|49462444	ENSG00000283189.2_5	AC104452.1	chr3	-	49462381	49462579	49462381	49462444	49462799	49462871	chr3:49462799-49462871|-|49462579|49462444	9,19,10	6,4,3	59,73,42	1,1,5	200	100	4.4687246601e-05	0.00207494775236	0.429,0.704,0.625	0.967,0.973,0.808	-0.33
chr20:2637419-2637541|+|2637730|2637759	ENSG00000101361.17_5	NOP56	chr20	+	2637730	2637864	2637759	2637864	2637419	2637541	chr20:2637419-2637541|+|2637730|2637759	77,49,48	23,0,0	42,31,50	0,0,0	129	100	2.06974868613e-05	0.0011012502187	0.722,1.0,1.0	1.0,1.0,1.0	-0.093
chr4:83295271-83295314|-|83294930|83294816	ENSG00000138668.19_6	HNRNPD	chr4	-	83294598	83294930	83294598	83294816	83295271	83295314	chr4:83295271-83295314|-|83294930|83294816	48,42,51	6,1,16	23,26,29	0,0,0	200	100	3.5894426198e-07	3.62754461055e-05	0.8,0.955,0.614	1.0,1.0,1.0	-0.21
chr4:83295271-83295314|-|83295105|83294816	ENSG00000138668.19_6	HNRNPD	chr4	-	83294620	83295105	83294620	83294816	83295271	83295314	chr4:83295271-83295314|-|83295105|83294816	7,12,11	6,1,16	8,18,8	0,0,0	200	100	4.37332359216e-09	7.80468632994e-07	0.368,0.857,0.256	1.0,1.0,1.0	-0.506
chr4:83295271-83295314|-|83295105|83294930	ENSG00000138668.19_6	HNRNPD	chr4	-	83294620	83295105	83294620	83294930	83295271	83295314	chr4:83295271-83295314|-|83295105|83294930	0,0,0	41,30,40	0,15,0	15,23,21	200	100	2.70661538053e-05	0.00137536280114	0.0,0.0,0.0	0.0,0.246,0.0	-0.082
chr1:241665742-241665870|-|241663844|241663832	ENSG00000091483.6_2	FH	chr1	-	241663736	241663844	241663736	241663832	241665742	241665870	chr1:241665742-241665870|-|241663844|241663832	119,270,150	42,0,49	132,111,183	0,0,0	112	100	4.29989377437e-13	1.95705488985e-10	0.717,1.0,0.732	1.0,1.0,1.0	-0.184
chr1:241665742-241665870|-|241663864|241663832	ENSG00000091483.6_2	FH	chr1	-	241663736	241663864	241663736	241663832	241665742	241665870	chr1:241665742-241665870|-|241663864|241663832	119,298,150	42,0,49	132,111,152	0,0,0	132	100	7.67164110016e-12	2.71141082894e-09	0.682,1.0,0.699	1.0,1.0,1.0	-0.206
chr1:241665742-241665870|-|241663868|241663832	ENSG00000091483.6_2	FH	chr1	-	241663736	241663868	241663736	241663832	241665742	241665870	chr1:241665742-241665870|-|241663868|241663832	119,281,150	42,0,49	132,111,152	0,0,0	136	100	8.51130277368e-12	2.98317625665e-09	0.676,1.0,0.692	1.0,1.0,1.0	-0.211
chr1:241665742-241665870|-|241663945|241663832	ENSG00000091483.6_2	FH	chr1	-	241663736	241663945	241663736	241663832	241665742	241665870	chr1:241665742-241665870|-|241663945|241663832	119,272,150	42,0,49	132,111,152	0,0,0	200	100	2.97027624718e-10	7.3547178724e-08	0.586,1.0,0.605	1.0,1.0,1.0	-0.27
chr8:117671051-117671219|-|117669580|117669532	ENSG00000147677.11_5	EIF3H	chr8	-	117669453	117669580	117669453	117669532	117671051	117671219	chr8:117671051-117671219|-|117669580|117669532	1386,1444,1431	191,216,0	1087,976,991	0,0,161	148	100	0.000172388367823	0.00630044130337	0.831,0.819,1.0	1.0,1.0,0.806	-0.052
chr14:65494415-65494499|+|65499076|65499330	ENSG00000125954.12_7	CHURC1-FNTB	chr14	+	65499076	65499414	65499330	65499414	65494415	65494499	chr14:65494415-65494499|+|65499076|65499330	30,36,38	0,9,13	54,48,26	0,0,0	200	100	4.48353297822e-08	5.9527486275e-06	1.0,0.667,0.594	1.0,1.0,1.0	-0.246
chr1:218475635-218475901|+|218478296|218478378	ENSG00000067533.6_3	RRP15	chr1	+	218478296	218478467	218478378	218478467	218475635	218475901	chr1:218475635-218475901|+|218478296|218478378	436,223,256	0,25,0	305,182,272	0,0,0	182	100	1.77278760435e-05	0.000966432756531	1.0,0.831,1.0	1.0,1.0,1.0	-0.056
chr12:123481004-123481124|-|123480207|123480037	ENSG00000090975.12_3	PITPNM2	chr12	-	123479935	123480207	123479935	123480037	123481004	123481124	chr12:123481004-123481124|-|123480207|123480037	27,4,15	15,17,14	58,85,41	0,1,0	200	100	0	0.0	0.474,0.105,0.349	1.0,0.977,1.0	-0.683
chr4:13589322-13589395|-|13588087|13588071	ENSG00000038219.13_3	BOD1L1	chr4	-	13588019	13588087	13588019	13588071	13589322	13589395	chr4:13589322-13589395|-|13588087|13588071	43,27,47	12,0,0	45,33,39	0,0,0	116	100	0.000142628221723	0.0054259189015	0.755,1.0,1.0	1.0,1.0,1.0	-0.082
chr4:13589322-13589395|-|13588096|13588071	ENSG00000038219.13_3	BOD1L1	chr4	-	13588019	13588096	13588019	13588071	13589322	13589395	chr4:13589322-13589395|-|13588096|13588071	41,40,64	12,0,0	47,30,47	0,0,0	125	100	0.000285917875458	0.00943335146384	0.732,1.0,1.0	1.0,1.0,1.0	-0.089
chr7:89983841-89983863|+|89984402|89984486	ENSG00000105793.15_3	GTPBP10	chr7	+	89984402	89984544	89984486	89984544	89983841	89983863	chr7:89983841-89983863|+|89984402|89984486	82,47,37	5,5,7	45,23,29	1,0,0	184	100	8.22844507198e-06	0.000513372131185	0.899,0.836,0.742	0.961,1.0,1.0	-0.161
chr11:110167191-110167437|-|110150480|110150477	ENSG00000137710.16_5	RDX	chr11	-	110150405	110150480	110150405	110150477	110167191	110167437	chr11:110167191-110167437|-|110150480|110150477	23,16,32	2,5,3	23,10,21	0,0,0	103	100	4.82390443514e-05	0.00219871687419	0.918,0.757,0.912	1.0,1.0,1.0	-0.138
chr2:85823641-85823772|+|85823849|85823952	ENSG00000168894.9_5	RNF181	chr2	+	85823849	85824300	85823952	85824300	85823641	85823772	chr2:85823641-85823772|+|85823849|85823952	58,100,81	0,0,21	37,45,46	0,0,0	200	100	0.000110181407109	0.00440200292393	1.0,1.0,0.659	1.0,1.0,1.0	-0.114
chr2:85823641-85823772|+|85823979|85824075	ENSG00000168894.9_5	RNF181	chr2	+	85823979	85824300	85824075	85824300	85823641	85823772	chr2:85823641-85823772|+|85823979|85824075	95,158,92	44,50,60	143,164,147	28,26,33	196	100	2.74215056357e-05	0.00139062752969	0.524,0.617,0.439	0.723,0.763,0.694	-0.2
chr19:14675772-14675804|+|14675855|14675886	ENSG00000099797.15_5	TECR	chr19	+	14675855	14675935	14675886	14675935	14675772	14675804	chr19:14675772-14675804|+|14675855|14675886	187,226,226	11,22,0	169,208,189	0,0,0	131	100	1.12959475107e-08	1.77328156648e-06	0.928,0.887,1.0	1.0,1.0,1.0	-0.062
chr1:161142016-161142200|-|161141879|161141854	ENSG00000158850.15_3	B4GALT3	chr1	-	161141755	161141879	161141755	161141854	161142016	161142200	chr1:161142016-161142200|-|161141879|161141854	1397,1698,1629	172,196,165	866,924,1000	55,48,59	125	100	3.16318305993e-08	4.42247944077e-06	0.867,0.874,0.888	0.926,0.939,0.931	-0.056
chr19:50380281-50380536|-|50376559|50376343	ENSG00000204673.10_4	AKT1S1	chr19	-	50376173	50376559	50376173	50376343	50380281	50380536	chr19:50380281-50380536|-|50376559|50376343	102,65,132	0,0,16	82,79,111	0,0,0	200	100	2.48971364728e-05	0.00128265870552	1.0,1.0,0.805	1.0,1.0,1.0	-0.065
chr1:1310084-1310539|-|1309741|1309481	ENSG00000175756.13_2	AURKAIP1	chr1	-	1309379	1309741	1309379	1309481	1310084	1310539	chr1:1310084-1310539|-|1309741|1309481	314,270,274	0,57,0	145,157,233	0,0,0	200	100	1.66695378919e-05	0.000917832880733	1.0,0.703,1.0	1.0,1.0,1.0	-0.099
chr14:62242812-62242971|+|62244752|62244804	ENSG00000023608.5_4	SNAPC1	chr14	+	62244752	62244858	62244804	62244858	62242812	62242971	chr14:62242812-62242971|+|62244752|62244804	268,188,163	0,35,0	237,123,248	0,0,0	152	100	1.13586457184e-06	9.62624302815e-05	1.0,0.779,1.0	1.0,1.0,1.0	-0.074
chr14:62242812-62242971|+|62244760|62244804	ENSG00000023608.5_4	SNAPC1	chr14	+	62244760	62244858	62244804	62244858	62242812	62242971	chr14:62242812-62242971|+|62244760|62244804	270,188,163	0,35,0	237,123,248	0,0,0	144	100	9.37249521882e-07	8.16168236436e-05	1.0,0.789,1.0	1.0,1.0,1.0	-0.07
chr14:62242812-62242971|+|62244768|62244804	ENSG00000023608.5_4	SNAPC1	chr14	+	62244768	62244858	62244804	62244858	62242812	62242971	chr14:62242812-62242971|+|62244768|62244804	266,188,164	0,35,0	237,123,246	0,0,0	136	100	7.51995017034e-07	6.83052243434e-05	1.0,0.798,1.0	1.0,1.0,1.0	-0.067
chr17:15603423-15603482|+|15604465|15604479	ENSG00000187607.16_5	ZNF286A	chr17	+	15604465	15604554	15604479	15604554	15603423	15603482	chr17:15603423-15603482|+|15604465|15604479	47,38,46	7,6,5	7,18,6	0,0,1	114	100	0.000219859441422	0.0076466726948	0.855,0.847,0.89	1.0,1.0,0.84	-0.083
chr17:65924470-65924717|+|65925074|65925451	ENSG00000171634.18_6	BPTF	chr17	+	65925074	65925502	65925451	65925502	65924470	65924717	chr17:65924470-65924717|+|65925074|65925451	53,41,48	450,392,476	87,147,62	453,493,293	200	100	6.37186936547e-09	1.08073225059e-06	0.056,0.05,0.048	0.088,0.13,0.096	-0.053
chr1:53372190-53372283|-|53370762|53370750	ENSG00000121310.17_4	ECHDC2	chr1	-	53370315	53370762	53370315	53370750	53372190	53372283	chr1:53372190-53372283|-|53370762|53370750	57,82,97	3,12,0	58,78,63	0,0,0	112	100	5.60725503839e-05	0.00248892732419	0.944,0.859,1.0	1.0,1.0,1.0	-0.066
