ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr3:49065965-49066193|-|49065863|49066198	ENSG00000178035.12_3	IMPDH2	chr3	-	49065863	49066198	49065863	49065965	49066193	49066198	chr3:49065965-49066193|-|49065863|49066198	429,529,501	34,0,55	369,401,318	0,0,0	200	100	1.55431223448e-15	5.7778024789e-13	0.863,1.0,0.82	1.0,1.0,1.0	-0.106
chr14:24649778-24649888|-|24649600|24649957	ENSG00000259522.3_6	AL136295.4	chr14	-	24649600	24649957	24649600	24649778	24649888	24649957	chr14:24649778-24649888|-|24649600|24649957	8,5,8	23,12,21	23,14,9	8,6,14	200	100	0.000593200688767	0.00953872670187	0.148,0.172,0.16	0.59,0.538,0.243	-0.297
chr14:24649964-24650072|-|24649894|24650102	ENSG00000259522.3_6	AL136295.4	chr14	-	24649894	24650102	24649894	24649964	24650072	24650102	chr14:24649964-24650072|-|24649894|24650102	18,9,2	0,2,5	19,15,12	0,0,0	200	100	0.000150148453948	0.00312005265598	1.0,0.692,0.167	1.0,1.0,1.0	-0.38
chr14:24654556-24654664|-|24654385|24654773	ENSG00000259522.3_6	AL136295.4	chr14	-	24654385	24654773	24654385	24654556	24654664	24654773	chr14:24654556-24654664|-|24654385|24654773	10,16,19	1,3,6	25,13,9	0,0,0	200	100	3.27411033174e-07	1.93093804997e-05	0.833,0.727,0.613	1.0,1.0,1.0	-0.276
chr6:131201629-131201740|-|131201504|131201892	ENSG00000079819.19_6	EPB41L2	chr6	-	131201504	131201892	131201504	131201629	131201740	131201892	chr6:131201629-131201740|-|131201504|131201892	65,50,79	7,2,1	53,86,38	0,0,0	200	100	0.00019999560627	0.00393584936168	0.823,0.926,0.975	1.0,1.0,1.0	-0.092
chr6:112397315-112397619|-|112397201|112397677	ENSG00000074935.14_3	TUBE1	chr6	-	112397201	112397677	112397201	112397315	112397619	112397677	chr6:112397315-112397619|-|112397201|112397677	15,52,14	5,8,0	15,23,21	0,0,0	200	100	2.80815726539e-06	0.000117836939024	0.6,0.765,1.0	1.0,1.0,1.0	-0.212
chr7:5085589-5085885|+|5085541|5086027	ENSG00000272968.5_4	RBAK-RBAKDN	chr7	+	5085541	5086027	5085541	5085589	5085885	5086027	chr7:5085589-5085885|+|5085541|5086027	78,61,102	1,4,6	40,74,69	0,0,0	200	100	0.000220800428493	0.00425428092616	0.975,0.884,0.895	1.0,1.0,1.0	-0.082
chrX:100646552-100646747|+|100646446|100646957	ENSG00000241343.9_5	RPL36A	chrX	+	100646446	100646957	100646446	100646552	100646747	100646957	chrX:100646552-100646747|+|100646446|100646957	715,981,771	133,196,134	449,436,581	64,61,0	200	100	9.05078678159e-06	0.00031012849567	0.729,0.714,0.742	0.778,0.781,1.0	-0.125
chrX:100650445-100650557|+|100650322|100650629	ENSG00000241343.9_5	RPL36A	chrX	+	100650322	100650629	100650322	100650445	100650557	100650629	chrX:100650445-100650557|+|100650322|100650629	114,153,121	30,0,0	98,66,80	0,0,0	200	100	8.1251151157e-05	0.0018860234304	0.655,1.0,1.0	1.0,1.0,1.0	-0.115
chr17:17134949-17135107|-|17134837|17135196	ENSG00000154803.13_5	FLCN	chr17	-	17134837	17135196	17134837	17134949	17135107	17135196	chr17:17134949-17135107|-|17134837|17135196	22,4,25	2,0,5	13,13,19	0,0,0	200	100	0.000244466575219	0.00461556742018	0.846,1.0,0.714	1.0,1.0,1.0	-0.147
chr19:5587796-5587878|-|5587706|5587991	ENSG00000130254.12_4	SAFB2	chr19	-	5587706	5587991	5587706	5587796	5587878	5587991	chr19:5587796-5587878|-|5587706|5587991	51,31,38	7,6,4	31,31,41	0,0,0	182	100	6.42995316991e-08	4.65909127252e-06	0.8,0.74,0.839	1.0,1.0,1.0	-0.207
chr19:6361783-6361879|+|6361541|6361933	ENSG00000125656.10_6	CLPP	chr19	+	6361541	6361933	6361541	6361783	6361879	6361933	chr19:6361783-6361879|+|6361541|6361933	74,83,54	1937,1768,1923	70,64,112	354,440,640	196	100	0	0.0	0.019,0.023,0.014	0.092,0.069,0.082	-0.062
chr19:13216210-13216290|-|13216080|13216413	ENSG00000104907.12_4	TRMT1	chr19	-	13216080	13216413	13216080	13216210	13216290	13216413	chr19:13216210-13216290|-|13216080|13216413	398,215,276	20,12,10	218,187,217	8,0,0	180	100	3.00860260011e-05	0.000841974024994	0.917,0.909,0.939	0.938,1.0,1.0	-0.058
chr19:13218461-13218564|-|13218246|13218673	ENSG00000104907.12_4	TRMT1	chr19	-	13218246	13218673	13218246	13218461	13218564	13218673	chr19:13218461-13218564|-|13218246|13218673	98,81,109	0,25,0	88,64,83	0,0,0	200	100	0.00012257896529	0.00263494655469	1.0,0.618,1.0	1.0,1.0,1.0	-0.127
chr6:43487576-43487815|+|43487443|43487923	ENSG00000171453.20_5	POLR1C	chr6	+	43487443	43487923	43487443	43487576	43487815	43487923	chr6:43487576-43487815|+|43487443|43487923	125,184,137	0,0,23	85,70,86	0,0,0	200	100	5.10011844319e-05	0.00130159125401	1.0,1.0,0.749	1.0,1.0,1.0	-0.084
chr6:43488512-43488677|+|43488362|43488749	ENSG00000171453.20_5	POLR1C	chr6	+	43488362	43488749	43488362	43488512	43488677	43488749	chr6:43488512-43488677|+|43488362|43488749	47,63,54	8,0,16	44,24,13	0,0,0	200	100	8.59630411854e-07	4.29826885688e-05	0.746,1.0,0.628	1.0,1.0,1.0	-0.209
chr9:95874220-95874499|+|95874162|95874571	ENSG00000165233.18_3	CARD19	chr9	+	95874162	95874571	95874162	95874220	95874499	95874571	chr9:95874220-95874499|+|95874162|95874571	94,125,156	432,609,537	221,257,248	293,598,509	200	100	1.31878952203e-11	2.31108443811e-09	0.098,0.093,0.127	0.274,0.177,0.196	-0.11
chr2:74754485-74754597|-|74754338|74754717	ENSG00000115307.17_3	AUP1	chr2	-	74754338	74754717	74754338	74754485	74754597	74754717	chr2:74754485-74754597|-|74754338|74754717	123,130,105	29,0,0	75,91,96	0,0,0	200	100	3.14390020936e-05	0.000871881474037	0.68,1.0,1.0	1.0,1.0,1.0	-0.107
chr2:74756401-74756488|-|74756254|74756626	ENSG00000115307.17_3	AUP1	chr2	-	74756254	74756626	74756254	74756401	74756488	74756626	chr2:74756401-74756488|-|74756254|74756626	90,54,78	52,30,31	89,67,74	0,27,0	187	100	1.53313714524e-06	7.08806282437e-05	0.481,0.49,0.574	1.0,0.57,1.0	-0.342
chr2:74756409-74756706|-|74756335|74756812	ENSG00000115307.17_3	AUP1	chr2	-	74756335	74756812	74756335	74756409	74756706	74756812	chr2:74756409-74756706|-|74756335|74756812	99,58,115	79,76,120	106,95,77	27,16,26	200	100	6.91646739881e-12	1.28551978153e-09	0.385,0.276,0.324	0.662,0.748,0.597	-0.341
chr6:35436804-35437091|+|35436723|35437306	ENSG00000198755.11_3	RPL10A	chr6	+	35436723	35437306	35436723	35436804	35437091	35437306	chr6:35436804-35437091|+|35436723|35437306	840,939,886	0,70,59	398,467,510	0,0,0	200	100	0	0.0	1.0,0.87,0.882	1.0,1.0,1.0	-0.083
chr6:33257397-33257546|+|33257078|33257570	ENSG00000204220.11_3	PFDN6	chr6	+	33257078	33257570	33257078	33257397	33257546	33257570	chr6:33257397-33257546|+|33257078|33257570	282,203,228	330,549,494	265,349,319	288,321,328	200	100	7.99793986406e-06	0.000281119565365	0.299,0.156,0.187	0.315,0.352,0.327	-0.117
chr6:33257405-33257546|+|33257372|33257570	ENSG00000204220.11_3	PFDN6	chr6	+	33257372	33257570	33257372	33257405	33257546	33257570	chr6:33257405-33257546|+|33257372|33257570	284,201,230	257,282,293	266,349,319	174,193,217	200	100	1.29689221473e-07	8.52266614184e-06	0.356,0.263,0.282	0.433,0.475,0.424	-0.144
chr6:33258021-33258160|+|33257950|33258645	ENSG00000204220.11_3	PFDN6	chr6	+	33257950	33258645	33257950	33258021	33258160	33258645	chr6:33258021-33258160|+|33257950|33258645	768,866,780	0,0,100	568,742,680	0,0,0	200	100	7.21275561499e-08	5.14412053076e-06	1.0,1.0,0.796	1.0,1.0,1.0	-0.068
chr12:56868680-56868827|-|56868629|56868918	ENSG00000135423.13_3	GLS2	chr12	-	56868629	56868918	56868629	56868680	56868827	56868918	chr12:56868680-56868827|-|56868629|56868918	15,37,25	34,114,58	19,22,12	8,15,10	200	100	9.1437140648e-07	4.54726785539e-05	0.181,0.14,0.177	0.543,0.423,0.375	-0.281
chr12:56871502-56871716|-|56871443|56871840	ENSG00000135423.13_3	GLS2	chr12	-	56871443	56871840	56871443	56871502	56871716	56871840	chr12:56871502-56871716|-|56871443|56871840	18,34,30	34,90,82	9,17,15	8,15,10	200	100	9.38009189099e-05	0.00211517623579	0.209,0.159,0.155	0.36,0.362,0.429	-0.209
chr6:32154467-32154589|-|32154380|32154651	ENSG00000204304.12_4	PBX2	chr6	-	32154380	32154651	32154380	32154467	32154589	32154651	chr6:32154467-32154589|-|32154380|32154651	36,32,59	243,305,323	76,66,48	218,273,201	200	100	1.76367868707e-05	0.000543594132017	0.069,0.05,0.084	0.148,0.108,0.107	-0.053
chr6:32156281-32156499|-|32156033|32156528	ENSG00000204304.12_4	PBX2	chr6	-	32156033	32156528	32156033	32156281	32156499	32156528	chr6:32156281-32156499|-|32156033|32156528	139,101,179	477,613,666	203,240,156	500,623,454	200	100	1.9829304264e-05	0.00059765620493	0.127,0.076,0.118	0.169,0.162,0.147	-0.052
chr6:32134397-32134477|+|32134274|32134505	ENSG00000241404.7_4	EGFL8	chr6	+	32134274	32134505	32134274	32134397	32134477	32134505	chr6:32134397-32134477|+|32134274|32134505	26,31,42	98,104,123	42,61,61	80,100,74	180	100	1.40639965763e-05	0.000453212905433	0.128,0.142,0.159	0.226,0.253,0.314	-0.121
chr6:31711802-31711954|+|31711680|31712080	ENSG00000255152.8_3	MSH5-SAPCD1	chr6	+	31711680	31712080	31711680	31711802	31711954	31712080	chr6:31711802-31711954|+|31711680|31712080	15,17,12	3,4,6	24,29,19	0,0,0	200	100	2.85550161294e-09	2.91903652383e-07	0.714,0.68,0.5	1.0,1.0,1.0	-0.369
chr6:31605101-31605235|+|31605010|31605548	ENSG00000204469.12_2	PRRC2A	chr6	+	31605010	31605548	31605010	31605101	31605235	31605548	chr6:31605101-31605235|+|31605010|31605548	98,76,85	0,0,48	94,98,118	0,0,0	200	100	0.000563722452932	0.00915110277475	1.0,1.0,0.47	1.0,1.0,1.0	-0.177
chr11:721691-721902|+|721564|721995	ENSG00000177106.16_7	EPS8L2	chr11	+	721564	721995	721564	721691	721902	721995	chr11:721691-721902|+|721564|721995	349,204,348	917,922,972	177,219,152	241,282,257	200	100	8.33777491493e-14	2.28983921376e-11	0.16,0.1,0.152	0.269,0.28,0.228	-0.122
chr11:721991-722090|+|721902|722197	ENSG00000177106.16_7	EPS8L2	chr11	+	721902	722197	721902	721991	722090	722197	chr11:721991-722090|+|721902|722197	423,241,404	726,874,978	231,361,221	241,263,240	199	100	1.39888101103e-14	4.36273051584e-12	0.226,0.122,0.172	0.325,0.408,0.316	-0.176
chr11:722165-722400|+|722090|722554	ENSG00000177106.16_7	EPS8L2	chr11	+	722090	722554	722090	722165	722400	722554	chr11:722165-722400|+|722090|722554	793,533,691	714,910,1023	336,434,330	239,248,274	200	100	2.61465283258e-06	0.000111164880239	0.357,0.227,0.252	0.413,0.467,0.376	-0.14
chr6:30709110-30709408|-|30708966|30709481	ENSG00000137312.15_4	FLOT1	chr6	-	30708966	30709481	30708966	30709110	30709408	30709481	chr6:30709110-30709408|-|30708966|30709481	989,1495,1315	127,0,0	860,863,819	0,0,0	200	100	3.35874552504e-07	1.96823557432e-05	0.796,1.0,1.0	1.0,1.0,1.0	-0.068
chr6:30658020-30658120|-|30657823|30658130	ENSG00000137404.14_4	NRM	chr6	-	30657823	30658130	30657823	30658020	30658120	30658130	chr6:30658020-30658120|-|30657823|30658130	21,6,10	2,1,8	16,21,16	1,0,0	200	100	9.01432011136e-06	0.000309455218674	0.84,0.75,0.385	0.889,1.0,1.0	-0.305
chr17:14119254-14119421|+|14119126|14119616	ENSG00000006695.12_4	COX10	chr17	+	14119126	14119616	14119126	14119254	14119421	14119616	chr17:14119254-14119421|+|14119126|14119616	22,7,33	6,3,0	19,9,7	0,0,0	200	100	2.11744428326e-05	0.000633529000555	0.647,0.538,1.0	1.0,1.0,1.0	-0.272
chr16:87788898-87789019|-|87788803|87789118	ENSG00000104731.14_5	KLHDC4	chr16	-	87788803	87789118	87788803	87788898	87789019	87789118	chr16:87788898-87789019|-|87788803|87789118	26,24,18	5,2,3	20,13,6	0,0,0	200	100	4.57905663764e-06	0.000176639269729	0.722,0.857,0.75	1.0,1.0,1.0	-0.224
chr9:138375928-138376067|+|138375795|138376086	ENSG00000196422.11_4	PPP1R26	chr9	+	138375795	138376086	138375795	138375928	138376067	138376086	chr9:138375928-138376067|+|138375795|138376086	39,32,34	7,11,10	35,32,21	2,2,2	200	100	0.000405417041722	0.00698782181365	0.736,0.593,0.63	0.897,0.889,0.84	-0.222
chr7:42950520-42950638|-|42950337|42950792	ENSG00000256646.7_8	AC010132.3	chr7	-	42950337	42950792	42950337	42950520	42950638	42950792	chr7:42950520-42950638|-|42950337|42950792	15,11,14	6,5,0	19,9,7	0,0,0	200	100	1.2696340117e-06	6.06015580604e-05	0.556,0.524,1.0	1.0,1.0,1.0	-0.307
chr19:52084857-52085039|+|52084681|52085135	ENSG00000105497.8_3	ZNF175	chr19	+	52084681	52085135	52084681	52084857	52085039	52085135	chr19:52084857-52085039|+|52084681|52085135	14,1,36	25,10,50	28,18,18	16,9,7	200	100	7.90952002701e-05	0.00184567451435	0.219,0.048,0.265	0.467,0.5,0.563	-0.333
chr16:15226871-15227120|-|15226852|15227280	ENSG00000250251.6_2	PKD1P6	chr16	-	15226852	15227280	15226852	15226871	15227120	15227280	chr16:15226871-15227120|-|15226852|15227280	14,13,18	4,8,6	30,26,17	0,1,3	200	100	4.08669160327e-05	0.00108119581375	0.636,0.448,0.6	1.0,0.929,0.739	-0.328
chr5:180665230-180666066|-|180665205|180666177	ENSG00000204628.11_5	RACK1	chr5	-	180665205	180666177	180665205	180665230	180666066	180666177	chr5:180665230-180666066|-|180665205|180666177	483,648,584	82,84,111	351,393,400	46,0,0	200	100	3.00159896938e-12	6.24078212837e-10	0.747,0.794,0.725	0.792,1.0,1.0	-0.175
chr5:177035323-177035539|+|177035192|177035623	ENSG00000027847.14_4	B4GALT7	chr5	+	177035192	177035623	177035192	177035323	177035539	177035623	chr5:177035323-177035539|+|177035192|177035623	20,19,21	6,3,0	16,19,16	0,0,1	200	100	0.000172977228686	0.00350343147654	0.625,0.76,1.0	1.0,1.0,0.889	-0.168
chr5:177020776-177021141|+|177020650|177021286	ENSG00000184840.11_2	TMED9	chr5	+	177020650	177021286	177020650	177020776	177021141	177021286	chr5:177020776-177021141|+|177020650|177021286	50,62,55	17,18,0	70,59,63	0,0,0	200	100	3.81925746584e-09	3.75808807488e-07	0.595,0.633,1.0	1.0,1.0,1.0	-0.257
chr9:140507025-140507113|+|140506903|140507134	ENSG00000197070.14_4	ARRDC1	chr9	+	140506903	140507134	140506903	140507025	140507113	140507134	chr9:140507025-140507113|+|140506903|140507134	156,137,175	5,10,0	75,84,53	0,0,0	188	100	0.000313876819567	0.00566780217708	0.943,0.879,1.0	1.0,1.0,1.0	-0.059
chr9:140508221-140508394|+|140508066|140508663	ENSG00000197070.14_4	ARRDC1	chr9	+	140508066	140508663	140508066	140508221	140508394	140508663	chr9:140508221-140508394|+|140508066|140508663	64,63,41	3,3,8	41,54,31	0,2,0	200	100	0.000160699555059	0.00329281978047	0.914,0.913,0.719	1.0,0.931,1.0	-0.128
chr9:140508666-140508754|+|140508616|140508786	ENSG00000197070.14_4	ARRDC1	chr9	+	140508616	140508786	140508616	140508666	140508754	140508786	chr9:140508666-140508754|+|140508616|140508786	57,64,66	0,9,11	52,36,42	0,0,0	188	100	4.54501081215e-07	2.50016357097e-05	1.0,0.791,0.761	1.0,1.0,1.0	-0.149
chr16:84486841-84486926|+|84486747|84486977	ENSG00000064270.12_5	ATP2C2	chr16	+	84486747	84486977	84486747	84486841	84486926	84486977	chr16:84486841-84486926|+|84486747|84486977	22,10,25	540,463,456	14,5,12	0,2,0	185	100	0	0.0	0.022,0.012,0.029	1.0,0.575,1.0	-0.837
chr16:84492794-84492875|+|84492733|84492992	ENSG00000064270.12_5	ATP2C2	chr16	+	84492733	84492992	84492733	84492794	84492875	84492992	chr16:84492794-84492875|+|84492733|84492992	99,82,67	378,407,260	15,25,25	2,3,0	181	100	0	0.0	0.126,0.1,0.125	0.806,0.822,1.0	-0.759
chr16:84492992-84493111|+|84492733|84493198	ENSG00000064270.12_5	ATP2C2	chr16	+	84492733	84493198	84492733	84492992	84493111	84493198	chr16:84492992-84493111|+|84492733|84493198	78,76,57	42,40,33	23,23,23	1,0,0	200	100	6.10622663544e-15	1.97118637202e-12	0.481,0.487,0.463	0.92,1.0,1.0	-0.496
chr14:24029059-24029146|-|24028773|24029173	ENSG00000213983.11_3	AP1G2	chr14	-	24028773	24029173	24028773	24029059	24029146	24029173	chr14:24029059-24029146|-|24028773|24029173	119,127,117	627,733,651	152,290,148	394,415,464	187	100	4.98582286568e-11	7.80779860765e-09	0.092,0.085,0.088	0.171,0.272,0.146	-0.108
chr14:24030640-24030720|-|24030504|24030904	ENSG00000213983.11_3	AP1G2	chr14	-	24030504	24030904	24030504	24030640	24030720	24030904	chr14:24030640-24030720|-|24030504|24030904	148,150,161	466,540,458	171,303,200	247,315,316	180	100	5.09592368303e-14	1.47665423196e-11	0.15,0.134,0.163	0.278,0.348,0.26	-0.146
chr14:24031624-24031712|-|24031395|24031787	ENSG00000213983.11_3	AP1G2	chr14	-	24031395	24031787	24031395	24031624	24031712	24031787	chr14:24031624-24031712|-|24031395|24031787	35,41,38	540,615,571	61,94,50	290,384,364	188	100	7.19424519957e-14	2.00572286053e-11	0.033,0.034,0.034	0.101,0.115,0.068	-0.061
chr14:24032484-24032588|-|24032393|24032847	ENSG00000213983.11_3	AP1G2	chr14	-	24032393	24032847	24032393	24032484	24032588	24032847	chr14:24032484-24032588|-|24032393|24032847	298,238,242	0,22,0	171,208,129	0,0,0	200	100	4.32050867418e-05	0.00113327897162	1.0,0.844,1.0	1.0,1.0,1.0	-0.052
chr14:24033430-24033541|-|24033368|24033597	ENSG00000213983.11_3	AP1G2	chr14	-	24033368	24033597	24033368	24033430	24033541	24033597	chr14:24033430-24033541|-|24033368|24033597	58,72,44	181,223,185	98,163,96	100,119,98	200	100	0	0.0	0.138,0.139,0.106	0.329,0.406,0.329	-0.227
chr14:24033597-24033770|-|24033368|24033840	ENSG00000213983.11_3	AP1G2	chr14	-	24033368	24033840	24033368	24033597	24033770	24033840	chr14:24033597-24033770|-|24033368|24033840	82,90,83	518,508,610	93,131,88	274,320,331	200	100	7.49484252438e-10	8.81206708434e-08	0.073,0.081,0.064	0.145,0.17,0.117	-0.071
chr14:24035628-24035770|-|24035547|24035987	ENSG00000213983.11_3	AP1G2	chr14	-	24035547	24035987	24035547	24035628	24035770	24035987	chr14:24035628-24035770|-|24035547|24035987	261,364,321	361,356,467	336,500,319	111,162,141	200	100	0	0.0	0.266,0.338,0.256	0.602,0.607,0.531	-0.293
chr5:112889383-112889463|+|112889292|112889551	ENSG00000047188.16_3	YTHDC2	chr5	+	112889292	112889551	112889292	112889383	112889463	112889551	chr5:112889383-112889463|+|112889292|112889551	5,8,1	163,75,129	25,20,24	190,203,95	180	100	6.09798253448e-07	3.21047003221e-05	0.017,0.056,0.004	0.068,0.052,0.123	-0.055
chr1:31744034-31744225|-|31743973|31744346	ENSG00000060688.13_4	SNRNP40	chr1	-	31743973	31744346	31743973	31744034	31744225	31744346	chr1:31744034-31744225|-|31743973|31744346	16,16,9	3,3,3	22,13,9	0,0,2	200	100	0.000568366410754	0.00921429615954	0.727,0.727,0.6	1.0,1.0,0.692	-0.213
chr6:42934185-42934262|-|42933954|42934395	ENSG00000124587.14_3	PEX6	chr6	-	42933954	42934395	42933954	42934185	42934262	42934395	chr6:42934185-42934262|-|42933954|42934395	114,80,114	473,528,496	172,171,126	389,493,409	177	100	8.38369099476e-07	4.20911612958e-05	0.12,0.079,0.115	0.2,0.164,0.148	-0.066
chr17:42297870-42298107|-|42297833|42298331	ENSG00000108312.15_4	UBTF	chr17	-	42297833	42298331	42297833	42297870	42298107	42298331	chr17:42297870-42298107|-|42297833|42298331	15,36,22	4,4,0	23,42,30	0,0,0	200	100	9.12836665554e-05	0.00206728013102	0.652,0.818,1.0	1.0,1.0,1.0	-0.177
chr1:45478691-45478833|+|45478606|45478883	ENSG00000126088.14_4	UROD	chr1	+	45478606	45478883	45478606	45478691	45478833	45478883	chr1:45478691-45478833|+|45478606|45478883	418,324,354	0,101,105	521,689,601	0,0,0	200	100	1.99840144433e-15	7.14011374299e-13	1.0,0.616,0.628	1.0,1.0,1.0	-0.252
chr17:76167730-76167931|+|76167590|76168010	ENSG00000108639.7_5	SYNGR2	chr17	+	76167590	76168010	76167590	76167730	76167931	76168010	chr17:76167730-76167931|+|76167590|76168010	91,86,93	32,24,39	33,33,34	0,0,0	200	100	4.4408920985e-16	1.73860925656e-13	0.587,0.642,0.544	1.0,1.0,1.0	-0.409
chr5:57751979-57752318|-|57751973|57752416	ENSG00000145632.15_3	PLK2	chr5	-	57751973	57752416	57751973	57751979	57752318	57752416	chr5:57751979-57752318|-|57751973|57752416	37,49,35	7,14,0	47,37,57	0,0,0	200	100	6.43139688172e-08	4.65909127252e-06	0.725,0.636,1.0	1.0,1.0,1.0	-0.213
chr7:100033390-100033478|-|100033253|100033687	ENSG00000160813.7_3	PPP1R35	chr7	-	100033253	100033687	100033253	100033390	100033478	100033687	chr7:100033390-100033478|-|100033253|100033687	174,170,188	0,8,10	78,101,100	0,0,0	188	100	6.13258025699e-05	0.00150456724025	1.0,0.919,0.909	1.0,1.0,1.0	-0.057
chr5:33461849-33462022|+|33461771|33462106	ENSG00000113407.13_3	TARS	chr5	+	33461771	33462106	33461771	33461849	33462022	33462106	chr5:33461849-33462022|+|33461771|33462106	166,343,187	31,0,37	174,190,206	0,0,0	200	100	4.63129534722e-12	8.92336649597e-10	0.728,1.0,0.716	1.0,1.0,1.0	-0.185
chr1:153588412-153588708|-|153588247|153588740	ENSG00000189334.9_3	S100A14	chr1	-	153588247	153588740	153588247	153588412	153588708	153588740	chr1:153588412-153588708|-|153588247|153588740	118,278,228	196,1352,452	6,8,12	0,4,0	200	100	4.46755290207e-07	2.47606045706e-05	0.231,0.093,0.201	1.0,0.5,1.0	-0.658
chr1:153588412-153588770|-|153588306|153588801	ENSG00000189334.9_3	S100A14	chr1	-	153588306	153588801	153588306	153588412	153588770	153588801	chr1:153588412-153588770|-|153588306|153588801	108,241,197	2485,6865,4356	5,8,10	10,29,14	200	100	3.56564777704e-11	5.78059047766e-09	0.021,0.017,0.022	0.2,0.121,0.263	-0.175
chr11:293235-293393|+|293162|293491	ENSG00000142102.15_8	PGGHG	chr11	+	293162	293491	293162	293235	293393	293491	chr11:293235-293393|+|293162|293491	49,68,30	3,11,0	60,46,48	0,0,2	200	100	9.21401282779e-05	0.00208411116211	0.891,0.756,1.0	1.0,1.0,0.923	-0.092
chr5:2752578-2752793|+|2752341|2752837	ENSG00000186493.12_4	C5orf38	chr5	+	2752341	2752837	2752341	2752578	2752793	2752837	chr5:2752578-2752793|+|2752341|2752837	25,66,55	4,7,3	9,10,20	0,0,1	200	100	0.00021735154964	0.00420987072542	0.758,0.825,0.902	1.0,1.0,0.909	-0.141
chr5:916088-916193|+|916042|916387	ENSG00000071539.14_5	TRIP13	chr5	+	916042	916387	916042	916088	916193	916387	chr5:916088-916193|+|916042|916387	25,22,43	4,3,9	35,23,27	0,0,3	200	100	0.00013884945559	0.00292825147001	0.758,0.786,0.705	1.0,1.0,0.818	-0.19
chr11:118780724-118781578|-|118780622|118781613	ENSG00000186174.12_5	BCL9L	chr11	-	118780622	118781613	118780622	118780724	118781578	118781613	chr11:118780724-118781578|-|118780622|118781613	92,45,76	6,2,3	73,69,69	0,0,0	200	100	8.41463871695e-05	0.00193905522494	0.885,0.918,0.927	1.0,1.0,1.0	-0.09
chr7:12376709-12376820|-|12376613|12376921	ENSG00000146530.14_6	VWDE	chr7	-	12376613	12376921	12376613	12376709	12376820	12376921	chr7:12376709-12376820|-|12376613|12376921	33,40,29	7,5,0	40,30,35	0,0,1	200	100	2.27716136126e-05	0.000670414522046	0.702,0.8,1.0	1.0,1.0,0.946	-0.148
chr17:17718055-17718148|-|17717716|17718258	ENSG00000072310.17_4	SREBF1	chr17	-	17717716	17718258	17717716	17718055	17718148	17718258	chr17:17718055-17718148|-|17717716|17718258	52,84,63	0,12,6	26,36,10	0,0,0	193	100	9.10714316993e-06	0.000311190321074	1.0,0.784,0.845	1.0,1.0,1.0	-0.124
chr17:17720771-17720861|-|17720569|17720901	ENSG00000072310.17_4	SREBF1	chr17	-	17720569	17720901	17720569	17720771	17720861	17720901	chr17:17720771-17720861|-|17720569|17720901	126,474,290	68,188,110	37,116,38	4,17,10	190	100	7.11895186037e-05	0.00169240663704	0.494,0.57,0.581	0.83,0.782,0.667	-0.211
chr8:145580575-145580649|-|145580340|145580728	ENSG00000182325.11_4	FBXL6	chr8	-	145580340	145580728	145580340	145580575	145580649	145580728	chr8:145580575-145580649|-|145580340|145580728	975,522,821	919,790,845	595,454,411	290,302,328	174	100	1.62012925522e-05	0.000507856701204	0.379,0.275,0.358	0.541,0.464,0.419	-0.137
chr12:124092070-124092170|+|124091978|124092209	ENSG00000111364.16_3	DDX55	chr12	+	124091978	124092209	124091978	124092070	124092170	124092209	chr12:124092070-124092170|+|124091978|124092209	238,250,307	47,0,0	313,211,217	0,0,0	200	100	4.65619851608e-06	0.000178678583514	0.717,1.0,1.0	1.0,1.0,1.0	-0.094
chr8:145003713-145003813|-|145003585|145003997	ENSG00000178209.15_6	PLEC	chr8	-	145003585	145003997	145003585	145003713	145003813	145003997	chr8:145003713-145003813|-|145003585|145003997	97,34,145	0,0,24	144,96,50	0,0,0	200	100	1.99703871029e-06	8.83329586267e-05	1.0,1.0,0.751	1.0,1.0,1.0	-0.083
chr8:145003731-145003813|-|145003585|145003997	ENSG00000178209.15_6	PLEC	chr8	-	145003585	145003997	145003585	145003731	145003813	145003997	chr8:145003731-145003813|-|145003585|145003997	97,34,145	319,90,363	144,96,50	0,0,181	182	100	9.98517052153e-07	4.92579437484e-05	0.143,0.172,0.18	1.0,1.0,0.132	-0.546
chr6:33653310-33653406|+|33653135|33653496	ENSG00000096433.11_3	ITPR3	chr6	+	33653135	33653496	33653135	33653310	33653406	33653496	chr6:33653310-33653406|+|33653135|33653496	19,4,17	7,2,7	25,19,7	0,1,2	196	100	9.62233541478e-05	0.00216053426235	0.581,0.505,0.553	1.0,0.906,0.641	-0.303
chr6:33655944-33656027|+|33655833|33656141	ENSG00000096433.11_3	ITPR3	chr6	+	33655833	33656141	33655833	33655944	33656027	33656141	chr6:33655944-33656027|+|33655833|33656141	60,16,66	15,0,0	35,49,25	0,0,0	183	100	6.37735000858e-05	0.00155322870725	0.686,1.0,1.0	1.0,1.0,1.0	-0.105
