ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr3:195686791-195686957|-|195689386|195689759	ENSG00000185485.14_2	SDHAP1	chr3	-	195689386	195689817	195689759	195689817	195686791	195686957	chr3:195686791-195686957|-|195689386|195689759	11,17,16	2,2,3	14,18,18	0,0,0	200	100	6.41300697209e-05	0.00408740808645	0.733,0.81,0.727	1.0,1.0,1.0	-0.243
chr12:58339410-58339456|+|58335671|58335562	ENSG00000166896.8_4	ATP23	chr12	+	58335359	58335671	58335359	58335562	58339410	58339456	chr12:58339410-58339456|+|58335671|58335562	168,129,164	14,21,29	97,93,121	4,8,3	200	100	0.000147666591518	0.00776452531359	0.857,0.754,0.739	0.924,0.853,0.953	-0.127
chr9:33467391-33467514|-|33467795|33468027	ENSG00000165271.17_4	NOL6	chr9	-	33467795	33468143	33468027	33468143	33467391	33467514	chr9:33467391-33467514|-|33467795|33468027	25,10,12	4,2,5	19,15,7	2,0,0	200	100	0.000184843435255	0.0091553635117	0.758,0.714,0.545	0.826,1.0,1.0	-0.27
chr8:144668898-144669019|-|144670997|144671477	ENSG00000104529.17_7	EEF1D	chr8	-	144670997	144671486	144671477	144671486	144668898	144669019	chr8:144668898-144669019|-|144670997|144671477	221,138,216	13,4,4	30,32,55	0,0,0	200	100	0.000129306983285	0.00702565378427	0.895,0.945,0.964	1.0,1.0,1.0	-0.065
chr8:144668898-144669019|-|144671142|144671477	ENSG00000104529.17_7	EEF1D	chr8	-	144671142	144671486	144671477	144671486	144668898	144669019	chr8:144668898-144669019|-|144671142|144671477	210,137,209	13,4,4	28,32,52	0,0,0	200	100	0.000116920750037	0.00652740818086	0.89,0.945,0.963	1.0,1.0,1.0	-0.067
chr8:144668898-144669019|-|144671184|144671477	ENSG00000104529.17_7	EEF1D	chr8	-	144671184	144671486	144671477	144671486	144668898	144669019	chr8:144668898-144669019|-|144671184|144671477	210,138,212	13,4,4	28,32,52	0,0,0	200	100	0.00012180798951	0.00670597402888	0.89,0.945,0.964	1.0,1.0,1.0	-0.067
chr8:144668898-144669019|-|144676001|144676062	ENSG00000104529.17_7	EEF1D	chr8	-	144676001	144676237	144676062	144676237	144668898	144669019	chr8:144668898-144669019|-|144676001|144676062	73,26,125	13,18,15	35,26,38	1,1,2	161	100	4.41902637853e-05	0.00302606914829	0.777,0.473,0.838	0.956,0.942,0.922	-0.244
chr8:144674816-144674830|-|144676001|144676062	ENSG00000104529.17_7	EEF1D	chr8	-	144676001	144676237	144676062	144676237	144674816	144674830	chr8:144674816-144674830|-|144676001|144676062	75,26,125	2,2,12	35,26,33	0,0,1	161	100	0.000126750943256	0.00690764869496	0.959,0.89,0.866	1.0,1.0,0.953	-0.079
chr8:99054872-99055003|-|99057098|99057342	ENSG00000156482.11_3	RPL30	chr8	-	99057098	99057355	99057342	99057355	99054872	99055003	chr8:99054872-99055003|-|99057098|99057342	2,0,0	19,27,19	7,9,5	29,13,38	200	100	8.45668758553e-06	0.000783350003993	0.05,0.0,0.0	0.108,0.257,0.062	-0.126
chr8:99054872-99055003|-|99057126|99057342	ENSG00000156482.11_3	RPL30	chr8	-	99057126	99057355	99057342	99057355	99054872	99055003	chr8:99054872-99055003|-|99057126|99057342	0,2,0	19,27,19	7,4,5	29,13,38	200	100	0.000137616975816	0.00737153807357	0.0,0.036,0.0	0.108,0.133,0.062	-0.089
chr8:99054872-99055003|-|99057216|99057342	ENSG00000156482.11_3	RPL30	chr8	-	99057216	99057355	99057342	99057355	99054872	99055003	chr8:99054872-99055003|-|99057216|99057342	0,3,0	19,27,19	9,4,6	29,13,38	200	100	9.96459258357e-05	0.00578579846807	0.0,0.053,0.0	0.134,0.133,0.073	-0.096
chr12:53880730-53880939|-|53881019|53881038	ENSG00000139625.13_4	MAP3K12	chr12	-	53881019	53881212	53881038	53881212	53880730	53880939	chr12:53880730-53880939|-|53881019|53881038	0,0,0	7,16,12	2,8,2	22,26,11	119	100	1.70416834797e-05	0.00140097670471	0.0,0.0,0.0	0.071,0.205,0.133	-0.136
chr8:80915233-80915355|-|80942255|80942288	ENSG00000147586.10_4	MRPS28	chr8	-	80942255	80942489	80942288	80942489	80915233	80915355	chr8:80915233-80915355|-|80942255|80942288	307,221,259	21,9,30	189,182,249	5,2,7	133	100	5.51860037734e-06	0.000550257474742	0.917,0.949,0.867	0.966,0.986,0.964	-0.061
chr8:145584249-145584373|+|145583386|145583083	ENSG00000185803.10_6	SLC52A2	chr8	+	145582893	145583386	145582893	145583083	145584249	145584373	chr8:145584249-145584373|+|145583386|145583083	34,48,57	23,20,19	28,80,50	0,2,5	200	100	1.93235871748e-10	7.51021494052e-08	0.425,0.545,0.6	1.0,0.952,0.833	-0.405
chr5:80604379-80604530|+|80597786|80597489	ENSG00000131732.12_3	ZCCHC9	chr5	+	80597408	80597786	80597408	80597489	80604379	80604530	chr5:80604379-80604530|+|80597786|80597489	1,1,0	14,28,13	2,7,4	7,14,16	200	100	2.94076735442e-05	0.00220338019318	0.034,0.018,0.0	0.125,0.2,0.111	-0.128
chr3:49714209-49714250|+|49713415|49713399	ENSG00000164062.13_4	APEH	chr3	+	49713152	49713415	49713152	49713399	49714209	49714250	chr3:49714209-49714250|+|49713415|49713399	10,9,9	2,11,0	9,19,3	0,0,0	116	100	1.71774711278e-05	0.00140898477021	0.812,0.414,1.0	1.0,1.0,1.0	-0.258
chr18:47329056-47329223|-|47339981|47340186	ENSG00000167315.18_4	ACAA2	chr18	-	47339981	47340323	47340186	47340323	47329056	47329223	chr18:47329056-47329223|-|47339981|47340186	62,75,65	9,12,16	94,126,76	3,5,8	200	100	9.56085195005e-05	0.0055976336667	0.775,0.758,0.67	0.94,0.926,0.826	-0.163
chr7:128249540-128249633|+|128248271|128248267	ENSG00000280828.1_6	AC090114.3	chr7	+	128248171	128248271	128248171	128248267	128249540	128249633	chr7:128249540-128249633|+|128248271|128248267	27,24,21	33,19,63	55,49,29	8,3,2	104	100	5.06261699229e-14	3.88562235608e-11	0.44,0.548,0.243	0.869,0.94,0.933	-0.504
chr7:107383413-107383848|-|107384377|107384385	ENSG00000241764.4_6	AC002467.1	chr7	-	107384377	107384495	107384385	107384495	107383413	107383848	chr7:107383413-107383848|-|107384377|107384385	16,29,30	3,4,9	23,23,10	0,1,0	108	100	3.78724332173e-06	0.00041032512639	0.832,0.87,0.755	1.0,0.955,1.0	-0.166
chr12:96180716-96181246|-|96184032|96184445	ENSG00000074527.12_3	NTN4	chr12	-	96184032	96184542	96184445	96184542	96180716	96181246	chr12:96180716-96181246|-|96184032|96184445	283,207,266	8,13,3	236,454,264	2,0,0	200	100	5.63695393141e-07	8.2507299739e-05	0.946,0.888,0.978	0.983,1.0,1.0	-0.057
chr8:145066412-145066541|+|145066117|145065972	ENSG00000178719.17_4	GRINA	chr8	+	145065755	145066117	145065755	145065972	145066412	145066541	chr8:145066412-145066541|+|145066117|145065972	51,64,51	100,150,172	37,41,40	1,0,1	200	100	0	0.0	0.203,0.176,0.129	0.949,1.0,0.952	-0.798
chr8:145066412-145066541|+|145066240|145065972	ENSG00000178719.17_4	GRINA	chr8	+	145065755	145066240	145065755	145065972	145066412	145066541	chr8:145066412-145066541|+|145066240|145065972	46,63,50	100,150,172	35,40,35	1,0,1	200	100	0	0.0	0.187,0.174,0.127	0.946,1.0,0.946	-0.801
chr8:145066412-145066541|+|145066246|145065972	ENSG00000178719.17_4	GRINA	chr8	+	145065755	145066246	145065755	145065972	145066412	145066541	chr8:145066412-145066541|+|145066246|145065972	2440,2982,2674	100,150,172	1674,2506,2202	1,0,1	200	100	0	0.0	0.924,0.909,0.886	0.999,1.0,0.999	-0.093
chr7:100859188-100859301|-|100859446|100859477	ENSG00000106397.12_6	PLOD3	chr7	-	100859446	100859583	100859477	100859583	100859188	100859301	chr7:100859188-100859301|-|100859446|100859477	0,0,0	41,16,67	2,0,26	33,34,47	131	100	7.83360052048e-07	0.000110412665114	0.0,0.0,0.0	0.044,0.0,0.297	-0.114
chr7:74299833-74299941|-|74300112|74300249	ENSG00000160828.13	STAG3L2	chr7	-	74300112	74300329	74300249	74300329	74299833	74299941	chr7:74299833-74299941|-|74300112|74300249	2,0,1	30,24,29	3,3,5	10,19,9	200	100	0.0001921538099	0.00938512089487	0.032,0.0,0.017	0.13,0.073,0.217	-0.124
chr4:2933551-2933880|-|2934077|2934326	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934336	2934326	2934336	2933551	2933880	chr4:2933551-2933880|-|2934077|2934326	491,713,559	23,57,42	564,810,683	2,2,6	200	100	0	0.0	0.914,0.862,0.869	0.993,0.995,0.983	-0.109
chr19:51162203-51162567|+|51161865|51161766	ENSG00000235034.6_3	C19orf81	chr19	+	51161752	51161865	51161752	51161766	51162203	51162567	chr19:51162203-51162567|+|51161865|51161766	7,22,5	72,213,100	12,7,18	19,42,73	199	100	0.000118817788759	0.00658901270098	0.047,0.049,0.025	0.241,0.077,0.11	-0.102
chr11:14540542-14540587|-|14541418|14541450	ENSG00000256206.2_6	AC018523.2	chr11	-	14541418	14541574	14541450	14541574	14540542	14540587	chr11:14540542-14540587|-|14541418|14541450	56,44,54	133,126,157	68,57,72	85,110,92	132	100	0.000155896644353	0.00806537534221	0.242,0.209,0.207	0.377,0.282,0.372	-0.124
chr3:49061761-49061837|-|49061923|49061956	ENSG00000178035.12_3	IMPDH2	chr3	-	49061923	49062230	49061956	49062230	49061761	49061837	chr3:49061761-49061837|-|49061923|49061956	773,1419,887	237,0,0	601,475,733	0,0,0	133	100	3.23369913713e-06	0.000358516397533	0.71,1.0,1.0	1.0,1.0,1.0	-0.097
chr3:49065863-49065965|-|49066154|49066193	ENSG00000178035.12_3	IMPDH2	chr3	-	49066154	49066198	49066193	49066198	49065863	49065965	chr3:49065863-49065965|-|49066154|49066193	264,345,315	34,0,55	144,106,137	0,0,0	139	100	1.27460264565e-11	6.29267881285e-09	0.848,1.0,0.805	1.0,1.0,1.0	-0.116
chr10:95259796-95259991|+|95256680|95256538	ENSG00000138180.15_2	CEP55	chr10	+	95256388	95256680	95256388	95256538	95259796	95259991	chr10:95259796-95259991|+|95256680|95256538	420,247,468	86,62,94	400,269,296	45,27,9	200	100	2.23056828563e-08	5.22376214871e-06	0.709,0.666,0.713	0.816,0.833,0.943	-0.168
chr14:105935803-105935835|+|105931200|105930904	ENSG00000182979.18_7	MTA1	chr14	+	105930720	105931200	105930720	105930904	105935803	105935835	chr14:105935803-105935835|+|105931200|105930904	23,20,16	1,8,0	20,18,26	0,0,0	200	100	0.000102154909474	0.0059164340532	0.92,0.556,1.0	1.0,1.0,1.0	-0.175
chr11:14520383-14520531|-|14520863|14521287	ENSG00000129083.12_3	COPB1	chr11	-	14520863	14521357	14521287	14521357	14520383	14520531	chr11:14520383-14520531|-|14520863|14521287	402,285,475	62,77,136	436,503,336	53,69,38	200	100	0.000114885468648	0.00644134401074	0.764,0.649,0.636	0.804,0.785,0.816	-0.119
chr1:55353360-55353674|+|55352808|55352793	ENSG00000242396.1_7	AC096536.2	chr1	+	55352547	55352808	55352547	55352793	55353360	55353674	chr1:55353360-55353674|+|55352808|55352793	28,17,30	5,0,6	8,12,13	0,0,0	115	100	4.86560186017e-05	0.00327242179895	0.83,1.0,0.813	1.0,1.0,1.0	-0.119
chr6:36940478-36940572|-|36943380|36943429	ENSG00000137409.19_5	MTCH1	chr6	-	36943380	36943490	36943429	36943490	36940478	36940572	chr6:36940478-36940572|-|36943380|36943429	9,10,7	4,1,6	14,12,8	2,0,0	149	100	0.000100047022357	0.0058053969123	0.602,0.87,0.439	0.824,1.0,1.0	-0.304
chr6:35436723-35437306|+|35436649|35436216	ENSG00000198755.11_3	RPL10A	chr6	+	35436184	35436649	35436184	35436216	35436723	35437306	chr6:35436723-35437306|+|35436649|35436216	77,55,91	5,5,5	26,10,23	0,0,0	200	100	3.51592533482e-05	0.00253052422798	0.885,0.846,0.901	1.0,1.0,1.0	-0.123
chr11:33370067-33370364|+|33369774|33369559	ENSG00000110422.12_5	HIPK3	chr11	+	33369401	33369774	33369401	33369559	33370067	33370364	chr11:33370067-33370364|+|33369774|33369559	64,47,91	128,69,147	112,113,57	110,90,56	200	100	2.48150374316e-05	0.00191195431719	0.2,0.254,0.236	0.337,0.386,0.337	-0.123
chr6:32123464-32123560|+|32122181|32122171	ENSG00000258388.7_3	PPT2-EGFL8	chr6	+	32121846	32122181	32121846	32122171	32123464	32123560	chr6:32123464-32123560|+|32122181|32122171	19,24,21	2,6,1	14,8,15	0,0,0	110	100	0.00011408137598	0.00640806174278	0.896,0.784,0.95	1.0,1.0,1.0	-0.123
chr7:72307155-72307280|+|72304508|72304469	ENSG00000225648.5_4	SBDSP1	chr7	+	72304343	72304508	72304343	72304469	72307155	72307280	chr7:72307155-72307280|+|72304508|72304469	573,356,485	54,0,69	368,342,424	0,0,0	139	100	0	0.0	0.884,1.0,0.835	1.0,1.0,1.0	-0.094
chr6:31604818-31604913|+|31604727|31604385	ENSG00000204469.12_2	PRRC2A	chr6	+	31604286	31604727	31604286	31604385	31604818	31604913	chr6:31604818-31604913|+|31604727|31604385	63,47,38	100,198,139	57,42,50	20,72,41	200	100	0.000115323725563	0.00645798721678	0.24,0.106,0.12	0.588,0.226,0.379	-0.242
chr6:31604818-31604913|+|31604722|31604385	ENSG00000204469.12_2	PRRC2A	chr6	+	31604295	31604722	31604295	31604385	31604818	31604913	chr6:31604818-31604913|+|31604722|31604385	1178,1547,1575	100,198,139	1216,1221,1292	20,72,41	200	100	1.11022302463e-16	1.19295423214e-13	0.855,0.796,0.85	0.968,0.895,0.94	-0.101
chr6:30876810-30876950|+|30876177|30876155	ENSG00000213780.11_4	GTF2H4	chr6	+	30875997	30876177	30875997	30876155	30876810	30876950	chr6:30876810-30876950|+|30876177|30876155	0,0,0	36,50,47	0,17,0	30,31,43	122	100	6.4855287513e-05	0.00411068204699	0.0,0.0,0.0	0.0,0.31,0.0	-0.103
chr6:30036366-30036475|+|30035068|30035006	ENSG00000204619.8_3	PPP1R11	chr6	+	30034875	30035068	30034875	30035006	30036366	30036475	chr6:30036366-30036475|+|30035068|30035006	11,10,16	12,20,16	21,36,34	0,8,8	162	100	2.37201676634e-07	4.02687322188e-05	0.361,0.236,0.382	1.0,0.735,0.724	-0.493
chr6:41085036-41085121|+|41079142|41079095	ENSG00000161912.18_4	ADCY10P1	chr6	+	41078961	41079142	41078961	41079095	41085036	41085121	chr6:41085036-41085121|+|41079142|41079095	0,1,0	8,14,15	4,6,8	13,41,18	147	100	1.60155165373e-05	0.00132736949856	0.0,0.046,0.0	0.173,0.091,0.232	-0.15
chr19:50000776-50001303|+|50000584|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000584	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000584|50000556	682,1151,1090	64,88,67	698,527,635	0,45,1	128	100	1.58024371366e-10	6.24805105383e-08	0.893,0.911,0.927	1.0,0.901,0.998	-0.056
chr19:50000776-50001303|+|50000625|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000625	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000625|50000556	692,1176,1096	64,88,67	701,535,642	0,45,1	169	100	5.8509586065e-10	2.03190666679e-07	0.865,0.888,0.906	1.0,0.876,0.997	-0.071
chr19:50000776-50001303|+|50000629|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000629	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000629|50000556	689,1163,1096	64,88,67	699,536,639	0,45,1	173	100	5.66978797245e-10	1.97650539953e-07	0.862,0.884,0.904	1.0,0.873,0.997	-0.073
chr19:50000776-50001303|+|50000652|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000652	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000652|50000556	682,1150,1090	64,88,67	698,527,635	0,45,1	196	100	1.13741649432e-09	3.68385808838e-07	0.845,0.87,0.892	1.0,0.857,0.997	-0.082
chr19:50000776-50001303|+|50000656|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000656	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000656|50000556	684,1150,1093	64,88,67	698,527,636	0,45,1	200	100	1.3041614455e-09	4.1640920414e-07	0.842,0.867,0.891	1.0,0.854,0.997	-0.084
chr19:50000776-50001303|+|50000664|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000664	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000664|50000556	686,1159,1094	64,88,67	698,527,638	0,45,1	200	100	1.43466549751e-09	4.51840477757e-07	0.843,0.868,0.891	1.0,0.854,0.997	-0.083
chr19:50000776-50001303|+|50000667|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000667	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000667|50000556	682,1151,1090	64,88,67	698,527,635	0,45,1	200	100	1.26543275858e-09	4.05533458148e-07	0.842,0.867,0.891	1.0,0.854,0.997	-0.084
chr19:50000776-50001303|+|50000689|50000556	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000689	50000253	50000556	50000776	50001303	chr19:50000776-50001303|+|50000689|50000556	684,1154,1092	64,88,67	698,527,638	0,45,1	200	100	1.30848798463e-09	4.1640920414e-07	0.842,0.868,0.891	1.0,0.854,0.997	-0.083
chr19:50001173-50001508|+|50000819|50000582	ENSG00000142534.7_4	RPS11	chr19	+	50000450	50000819	50000450	50000582	50001173	50001508	chr19:50001173-50001508|+|50000819|50000582	905,1069,989	0,235,146	590,647,691	0,0,0	200	100	0	0.0	1.0,0.695,0.772	1.0,1.0,1.0	-0.178
chr19:50001173-50001508|+|50000856|50000582	ENSG00000142534.7_4	RPS11	chr19	+	50000450	50000856	50000450	50000582	50001173	50001508	chr19:50001173-50001508|+|50000856|50000582	813,1069,991	0,235,146	590,647,694	0,0,0	200	100	0	0.0	1.0,0.695,0.772	1.0,1.0,1.0	-0.178
chr6:26545354-26547161|+|26543206|26542951	ENSG00000182952.5_4	HMGN4	chr6	+	26542905	26543206	26542905	26542951	26545354	26547161	chr6:26545354-26547161|+|26543206|26542951	48,5,25	3,5,4	45,35,35	1,0,1	200	100	2.03669386575e-05	0.00162216526542	0.889,0.333,0.758	0.957,1.0,0.946	-0.308
chr6:25963276-25963510|+|25963145|25963083	ENSG00000112343.11_3	TRIM38	chr6	+	25963029	25963145	25963029	25963083	25963276	25963510	chr6:25963276-25963510|+|25963145|25963083	7,6,5	132,99,120	10,17,9	71,82,61	162	100	6.60030854476e-05	0.00417185176905	0.032,0.036,0.025	0.08,0.113,0.083	-0.061
chr9:138374528-138374661|+|138372111|138371868	ENSG00000196422.11_4	PPP1R26	chr9	+	138371627	138372111	138371627	138371868	138374528	138374661	chr9:138374528-138374661|+|138372111|138371868	3,0,0	52,35,49	5,2,6	25,18,17	200	100	4.05111541166e-05	0.0028374583973	0.028,0.0,0.0	0.091,0.053,0.15	-0.089
chr1:19431078-19431160|-|19431246|19431541	ENSG00000127481.15_4	UBR4	chr1	-	19431246	19431683	19431541	19431683	19431078	19431160	chr1:19431078-19431160|-|19431246|19431541	70,113,95	592,574,649	221,232,137	684,619,596	200	100	6.28655572044e-10	2.16670294404e-07	0.056,0.09,0.068	0.139,0.158,0.103	-0.062
chr1:19431078-19431160|-|19431264|19431541	ENSG00000127481.15_4	UBR4	chr1	-	19431264	19431683	19431541	19431683	19431078	19431160	chr1:19431078-19431160|-|19431264|19431541	70,113,95	592,574,649	214,230,137	684,619,596	200	100	1.46455536587e-09	4.58094862282e-07	0.056,0.09,0.068	0.135,0.157,0.103	-0.06
chr6:2955757-2955904|-|2956738|2956929	ENSG00000124570.20_5	SERPINB6	chr6	-	2956738	2957027	2956929	2957027	2955757	2955904	chr6:2955757-2955904|-|2956738|2956929	37,22,15	3,4,2	25,11,27	0,0,1	200	100	8.9779770721e-05	0.0053315640956	0.86,0.733,0.789	1.0,1.0,0.931	-0.183
chr5:180665169-180665239|-|180665991|180666111	ENSG00000204628.11_5	RACK1	chr5	-	180665991	180666177	180666111	180666177	180665169	180665239	chr5:180665169-180665239|-|180665991|180666111	6871,11476,8329	372,0,454	5101,5808,6705	0,0,0	200	100	0	0.0	0.902,1.0,0.902	1.0,1.0,1.0	-0.065
chr5:180665169-180665239|-|180666071|180666111	ENSG00000204628.11_5	RACK1	chr5	-	180666071	180666177	180666111	180666177	180665169	180665239	chr5:180665169-180665239|-|180666071|180666111	5785,9701,7002	372,0,454	4366,4919,5690	0,0,0	140	100	0	0.0	0.917,1.0,0.917	1.0,1.0,1.0	-0.055
chr5:176733422-176733950|+|176733189|176732985	ENSG00000169230.10_3	PRELID1	chr5	+	176732730	176733189	176732730	176732985	176733422	176733950	chr5:176733422-176733950|+|176733189|176732985	56,34,58	4,0,8	45,27,41	0,0,0	200	100	1.65318827553e-05	0.0013647688993	0.875,1.0,0.784	1.0,1.0,1.0	-0.114
chr16:84494259-84494407|+|84493198|84492992	ENSG00000064270.12_5	ATP2C2	chr16	+	84492733	84493198	84492733	84492992	84494259	84494407	chr16:84494259-84494407|+|84493198|84492992	87,72,55	475,472,333	10,11,10	0,2,0	200	100	0	0.0	0.084,0.071,0.076	1.0,0.733,1.0	-0.834
chr5:132093834-132094516|-|132095272|132095628	ENSG00000164402.14_7	SEPT8	chr5	-	132095272	132095705	132095628	132095705	132093834	132094516	chr5:132093834-132094516|-|132095272|132095628	1,0,0	25,8,9	4,2,8	19,18,25	200	100	9.12210494687e-05	0.00538887293059	0.02,0.0,0.0	0.095,0.053,0.138	-0.089
chr6:42932527-42932667|-|42932816|42932989	ENSG00000124587.14_3	PEX6	chr6	-	42932816	42933106	42932989	42933106	42932527	42932667	chr6:42932527-42932667|-|42932816|42932989	25,16,20	19,6,18	24,24,16	2,3,3	200	100	2.18583480887e-05	0.00171808120855	0.397,0.571,0.357	0.857,0.8,0.727	-0.353
chr17:76167819-76169608|+|76167685|76167670	ENSG00000108639.7_5	SYNGR2	chr17	+	76167389	76167685	76167389	76167670	76167819	76169608	chr17:76167819-76169608|+|76167685|76167670	524,548,509	0,47,36	173,205,232	0,0,0	115	100	5.39828182156e-11	2.35907498512e-08	1.0,0.91,0.925	1.0,1.0,1.0	-0.055
chr18:649619-649964|-|657841|658052	ENSG00000176912.4_7	TYMSOS	chr18	-	657841	658340	658052	658340	649619	649964	chr18:649619-649964|-|657841|658052	19,25,16	9,8,5	14,9,18	2,0,0	200	100	4.41515617366e-06	0.000460048433277	0.514,0.61,0.615	0.778,1.0,1.0	-0.346
chr16:30080626-30080710|+|30080266|30080021	ENSG00000285043.1_2	AC093512.2	chr16	+	30079966	30080266	30079966	30080021	30080626	30080710	chr16:30080626-30080710|+|30080266|30080021	26,43,62	0,3,7	24,24,31	0,0,0	200	100	6.42425192341e-05	0.00409171984081	1.0,0.878,0.816	1.0,1.0,1.0	-0.102
chr16:30080626-30080710|+|30080297|30080021	ENSG00000285043.1_2	AC093512.2	chr16	+	30079966	30080297	30079966	30080021	30080626	30080710	chr16:30080626-30080710|+|30080297|30080021	28,42,62	0,3,7	24,24,31	0,0,0	200	100	6.63017908201e-05	0.00418493971165	1.0,0.875,0.816	1.0,1.0,1.0	-0.103
chr2:242274540-242275055|+|242265524|242265501	ENSG00000168385.18_4	SEPT2	chr2	+	242265381	242265524	242265381	242265501	242274540	242275055	chr2:242274540-242275055|+|242265524|242265501	11,22,17	4,0,8	36,96,20	0,0,0	123	100	4.2314461135e-07	6.45200165827e-05	0.691,1.0,0.633	1.0,1.0,1.0	-0.225
chr5:1318469-1318568|-|1320605|1320733	ENSG00000049656.14_3	CLPTM1L	chr5	-	1320605	1320846	1320733	1320846	1318469	1318568	chr5:1318469-1318568|-|1320605|1320733	19,20,10	45,41,33	25,21,39	0,0,0	200	100	0	0.0	0.174,0.196,0.132	1.0,1.0,1.0	-0.833
chr8:145580467-145580575|-|145580774|145581116	ENSG00000182325.11_4	FBXL6	chr8	-	145580774	145581152	145581116	145581152	145580467	145580575	chr8:145580467-145580575|-|145580774|145581116	746,564,744	53,30,33	462,407,363	0,0,21	200	100	1.40994415698e-07	2.59628708939e-05	0.876,0.904,0.919	1.0,1.0,0.896	-0.066
chr11:10886807-10886874|+|10880087|10879826	ENSG00000247271.7_6	ZBED5-AS1	chr11	+	10879771	10880087	10879771	10879826	10886807	10886874	chr11:10886807-10886874|+|10880087|10879826	61,55,80	0,0,11	64,60,59	0,0,0	200	100	0.000181048012002	0.00901626997175	1.0,1.0,0.784	1.0,1.0,1.0	-0.072
chr11:10886807-10886874|+|10880195|10879826	ENSG00000247271.7_6	ZBED5-AS1	chr11	+	10879771	10880195	10879771	10879826	10886807	10886874	chr11:10886807-10886874|+|10880195|10879826	61,55,77	0,0,11	66,60,60	0,0,0	200	100	0.000175053071362	0.00879928300483	1.0,1.0,0.778	1.0,1.0,1.0	-0.074
chr2:239072910-239073367|+|239072824|239072820	ENSG00000178752.16_7	ERFE	chr2	+	239072715	239072824	239072715	239072820	239072910	239073367	chr2:239072910-239073367|+|239072824|239072820	40,36,17	2,3,6	5,12,21	0,0,0	104	100	0.000122097786841	0.00671262120803	0.951,0.92,0.731	1.0,1.0,1.0	-0.133
chr2:95818877-95819004|-|95821106|95821276	ENSG00000144026.12_5	ZNF514	chr2	-	95821106	95821402	95821276	95821402	95818877	95819004	chr2:95818877-95819004|-|95821106|95821276	19,40,55	3,2,6	68,35,35	0,0,1	200	100	1.76307298507e-05	0.00143519169357	0.76,0.909,0.821	1.0,1.0,0.946	-0.152
chr15:100269533-100269936|-|100271759|100271922	ENSG00000183060.15_4	LYSMD4	chr15	-	100271759	100272212	100271922	100272212	100269533	100269936	chr15:100269533-100269936|-|100271759|100271922	6,9,2	9,17,28	11,29,21	14,19,9	200	100	0.000166431640562	0.00847124921735	0.25,0.209,0.034	0.282,0.433,0.538	-0.253
chr6:30592659-30592719|+|30590674|30590648	ENSG00000204568.12_3	MRPS18B	chr6	+	30590608	30590674	30590608	30590648	30592659	30592719	chr6:30592659-30592719|+|30590674|30590648	207,376,197	0,1,68	152,172,180	0,0,0	126	100	1.76027679806e-05	0.00143519169357	1.0,0.997,0.697	1.0,1.0,1.0	-0.102
chr7:26232870-26232993|-|26233087|26233218	ENSG00000122566.21_5	HNRNPA2B1	chr7	-	26233087	26233254	26233218	26233254	26232870	26232993	chr7:26232870-26232993|-|26233087|26233218	451,469,450	53,0,0	460,430,426	0,0,0	200	100	5.15909905907e-08	1.12190750824e-05	0.81,1.0,1.0	1.0,1.0,1.0	-0.063
chr1:120285429-120285667|+|120284499|120284481	ENSG00000092621.12_4	PHGDH	chr1	+	120284389	120284499	120284389	120284481	120285429	120285667	chr1:120285429-120285667|+|120284499|120284481	105,758,194	0,167,0	72,100,80	0,0,0	118	100	2.75690711149e-07	4.58650918253e-05	1.0,0.794,1.0	1.0,1.0,1.0	-0.069
chr1:120285429-120285667|+|120284522|120284481	ENSG00000092621.12_4	PHGDH	chr1	+	120284389	120284522	120284389	120284481	120285429	120285667	chr1:120285429-120285667|+|120284522|120284481	84,591,156	0,167,0	61,88,69	0,0,0	141	100	3.79780548132e-06	0.000410495580865	1.0,0.715,1.0	1.0,1.0,1.0	-0.095
