ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
24319	54,52,88	534,540,723	66,121,61	559,733,741	173	100
24320	19,14,9	745,822,1028	15,27,14	868,1095,1078	200	100
24321	28,16,28	1,0,0	16,14,29	1,0,0	200	100
24322	2,0,0	29,27,19	1,0,0	25,28,32	184	100
24323	0,3,2	4,1,0	2,2,4	0,0,5	200	100
24324	6,8,10	0,0,4	17,9,7	0,1,2	200	100
24325	1,1,1	0,0,0	4,3,1	2,0,0	200	100
24326	4,6,0	28,183,164	0,2,2	52,192,29	199	100
24327	0,11,0	38,221,209	1,3,3	93,193,51	179	100
24328	0,8,6	36,185,210	3,1,0	82,185,21	200	100
24329	1,2,5	40,170,204	1,1,0	69,175,15	189	100
24330	30,58,59	0,3,0	18,12,11	0,2,0	200	100
24331	2,4,4	76,725,298	0,8,0	69,189,88	200	100
24332	4,1,7	207,193,289	1,2,0	258,302,209	200	100
24333	1,2,2	193,264,309	2,1,2	297,325,176	200	100
24334	15,1,14	144,194,267	0,8,3	151,186,118	200	100
24335	7,10,16	245,337,359	15,14,11	364,458,271	200	100
24336	8,3,2	338,426,399	2,10,1	318,425,273	200	100
24337	26,19,31	85,146,116	36,30,18	91,111,109	200	100
24338	18,8,15	114,169,161	28,17,5	120,130,126	200	100
24339	26,20,31	2,20,5	36,31,19	3,7,2	200	100
24340	18,9,15	8,7,13	28,18,6	14,16,4	200	100
24341	0,5,0	0,0,0	3,1,1	0,1,0	200	100
24342	2,2,4	224,133,240	8,4,3	218,180,138	181	100
24343	3,1,6	371,182,341	1,3,1	249,236,215	181	100
24344	6,2,2	350,179,318	6,1,1	319,265,239	200	100
24345	3,1,7	515,263,563	0,0,0	505,420,371	200	100
24346	14,8,13	571,348,429	13,11,5	486,373,383	194	100
24347	9,6,5	481,307,437	6,3,12	362,295,394	200	100
24348	3,2,2	545,381,554	4,2,0	516,367,426	186	100
24349	2,2,2	5,0,0	3,1,0	0,0,0	197	100
24350	2,0,0	0,2,2	0,0,1	0,2,0	200	100
24351	4,5,2	51,38,61	2,5,4	88,120,71	200	100
24352	1,2,0	1,0,0	0,0,0	0,1,0	200	100
24353	2,0,0	485,605,432	2,5,1	422,407,379	200	100
24354	0,0,0	1,0,0	2,3,1	0,4,0	200	100
24355	3,0,0	3,4,3	0,1,2	1,1,0	200	100
24356	13,18,3	0,0,3	14,18,18	0,0,0	200	100
24357	5,13,9	1,11,6	20,19,15	4,6,0	191	100
24358	2,4,6	0,0,2	2,10,7	0,1,0	200	100
24359	201,142,219	1,2,0	154,216,169	0,0,0	200	100
24360	296,252,330	0,0,4	236,319,270	0,0,3	200	100
24361	96,90,91	475,476,516	69,103,77	335,447,412	200	100
24362	3,3,3	0,0,4	1,5,4	5,3,0	177	100
24363	5,7,4	413,391,549	3,12,7	402,437,436	199	100
24364	83,78,114	2,1,2	104,112,71	0,0,5	192	100
24365	4,0,2	8,5,4	0,0,0	0,0,3	200	100
24366	15,10,37	1,0,0	21,21,24	1,0,0	200	100
24367	8,14,23	434,336,489	12,10,14	422,368,348	200	100
24369	2,0,3	0,0,0	3,4,3	3,0,0	101	100
24370	162,176,206	703,671,811	102,106,151	480,407,425	200	100
24371	141,97,111	11,2,9	185,150,135	7,6,3	200	100
24372	344,256,331	0,0,0	325,257,230	0,1,0	200	100
24373	65,58,59	34650,45291,33426	15,32,26	14016,12772,16215	200	100
24374	353,495,943	718,818,0	148,417,497	315,0,0	200	100
24375	11784,15060,11584	0,13,0	4897,4835,6020	0,0,0	200	100
24376	107,122,144	0,0,0	42,50,41	0,0,2	200	100
24377	75,75,64	20373,24360,17892	51,32,26	6953,7256,9287	200	100
24378	31,18,28	0,0,6	29,23,16	0,0,0	200	100
24379	10,4,1	0,0,0	6,5,2	0,1,0	200	100
24380	7,2,2	0,1,0	9,18,10	2,2,1	200	100
24381	10,4,13	6,2,0	19,40,16	5,8,1	200	100
24382	1,4,5	437,687,515	3,5,4	334,367,401	200	100
24383	43,21,52	0,3,1	32,19,19	0,0,0	200	100
24384	9,11,11	2,0,0	3,6,10	0,0,0	200	100
24385	0,2,0	152,124,163	1,0,1	67,80,59	200	100
24386	2,0,6	82,67,83	1,0,0	30,38,35	193	100
24387	4,2,4	6,6,2	1,0,1	6,5,3	200	100
24388	1,4,1	118,93,97	3,0,0	79,49,60	200	100
24389	17,14,46	15,2,2	20,10,9	4,0,7	200	100
24390	0,1,0	71,59,75	0,0,0	44,21,23	190	100
24392	22,18,36	15,15,18	11,19,6	8,5,4	200	100
24393	4,2,3	1,1,4	5,4,5	0,2,0	200	100
24394	13,9,8	0,0,0	8,17,10	4,0,0	200	100
24395	31,7,15	282,244,316	22,28,3	160,170,153	200	100
24396	18,3,7	0,0,0	6,14,5	0,0,1	200	100
24397	234,243,254	1,0,0	222,182,206	0,0,0	200	100
24398	3,2,2	366,334,340	4,0,1	273,215,260	200	100
24400	13,7,14	0,0,0	12,23,22	0,0,1	162	100
24401	31,35,62	0,15,0	77,116,103	0,34,47	185	100
24402	6,3,7	0,0,0	11,14,14	2,3,2	200	100
24403	8,8,7	0,0,0	12,25,16	2,0,0	200	100
24404	30,27,27	459,861,695	87,63,85	1315,2146,2081	192	100
24405	18,16,34	0,1,0	40,45,15	0,0,0	200	100
24406	18,16,34	0,2,0	40,45,15	0,0,0	200	100
24407	571,785,709	0,3,0	439,397,448	0,1,0	200	100
24408	12,4,15	675,755,766	5,7,12	474,555,494	200	100
24410	5,3,12	0,0,1	2,3,5	0,0,0	200	100
24411	0,3,3	0,3,1	4,1,0	1,0,0	200	100
24412	72,128,80	4,0,0	38,47,69	0,0,0	200	100
24413	0,1,0	0,2,0	7,0,0	5,0,2	200	100
24414	270,284,258	0,7,0	267,270,270	11,0,0	200	100
24415	652,542,644	0,0,12	279,327,442	0,1,0	200	100
24416	31,41,15	5,10,8	4,12,11	0,5,7	200	100
24417	7,6,1	0,0,0	2,4,1	2,0,0	200	100
24418	1,0,0	267,235,290	1,1,0	218,257,222	200	100
24419	49,38,41	0,4,2	33,60,53	2,8,0	200	100
24420	11,6,8	0,0,1	8,9,10	0,0,0	200	100
24421	45,36,30	0,0,0	22,28,31	1,0,0	200	100
24422	10,5,5	6,0,11	1,5,1	0,0,4	200	100
24423	15,11,1	2,0,0	5,11,5	0,0,0	200	100
24424	51,44,53	6,7,9	69,44,45	7,7,8	181	100
24425	56,51,66	942,944,1147	67,55,57	804,742,904	200	100
24426	1,1,0	3,0,1	0,0,1	0,1,1	195	100
24427	16,15,41	0,1,0	46,42,33	1,0,0	200	100
24428	493,341,637	14,9,20	1080,913,619	13,17,17	200	100
24429	494,341,637	0,0,0	1080,913,619	3,0,13	200	100
24430	494,341,637	2,0,0	1080,913,619	1,0,0	200	100
24431	15,10,4	0,0,0	5,9,6	0,3,0	186	100
24432	13,10,3	0,0,1	4,8,5	0,0,1	200	100
24433	1,1,3	279,192,224	0,6,0	342,386,332	200	100
24434	0,0,3	43,46,64	1,0,0	60,51,25	200	100
24435	214,160,163	0,0,1	113,96,100	0,0,0	189	100
24436	105,76,85	5,5,7	87,60,58	5,5,5	200	100
24437	161,121,165	0,0,1	80,77,95	0,0,4	200	100
24438	161,121,165	1,0,0	80,77,95	0,0,0	200	100
24439	2185,1731,2394	0,0,0	1292,1299,1622	4,0,0	200	100
24440	6,10,14	2960,2522,3173	4,6,3	1751,1837,2232	200	100
24441	0,0,1	1,3,2	4,7,1	13,11,2	200	100
24442	667,729,721	0,0,0	613,831,626	0,0,4	200	100
24443	373,237,383	3,7,4	207,286,199	6,7,4	200	100
24444	1,4,0	1,0,3	2,2,0	1,0,0	200	100
24445	3,2,4	0,3,0	0,5,0	1,4,0	200	100
24446	2,5,2	0,0,0	2,3,4	2,0,0	200	100
24447	0,1,0	0,0,1	0,0,0	0,1,2	200	100
24449	7,3,10	3,0,0	12,1,8	0,0,0	199	100
24453	29,10,18	117,105,140	7,3,9	52,81,72	200	100
24454	84,56,66	468,526,413	83,45,53	392,337,434	200	100
24455	92,90,77	0,1,5	72,71,93	0,0,3	200	100
24456	185,219,186	0,1,0	167,189,196	0,0,0	200	100
24457	28,44,62	0,0,1	49,49,55	0,0,0	200	100
24458	15,27,23	0,0,4	15,11,20	1,0,0	200	100
24459	15,27,23	0,1,0	15,11,20	0,0,0	200	100
24461	62,58,54	36,31,48	57,76,57	25,53,43	174	100
24462	276,410,394	0,15,0	298,361,416	0,15,0	200	100
24463	14,26,32	541,803,724	19,17,14	586,729,808	193	100
24464	24,58,40	1,0,0	39,37,33	0,0,0	197	100
24465	15,33,27	2,0,0	20,41,35	0,0,0	200	100
24466	2,0,2	330,372,338	5,2,0	520,490,317	191	100
24467	1,1,1	327,218,372	4,3,5	424,369,231	200	100
24468	1,1,2	248,227,333	1,3,2	290,353,188	190	100
24469	8,4,2	424,361,581	3,4,3	430,462,394	195	100
24470	3,0,3	372,242,370	0,2,3	301,308,268	200	100
24471	165,440,259	0,0,0	183,363,229	0,2,0	196	100
24472	11,8,15	0,2,1	1,14,3	7,0,0	200	100
24473	11,6,17	918,951,1326	5,8,6	797,819,604	194	100
24474	4,0,0	0,0,0	3,0,1	3,0,1	190	100
24475	1128,1059,1223	0,2,0	1063,1171,924	0,0,0	200	100
24476	122,80,123	0,0,6	169,140,123	10,0,0	200	100
24477	11,17,12	4,7,6	23,18,11	1,3,1	200	100
24478	7,7,12	395,495,689	17,15,10	974,1219,936	200	100
24479	12,6,10	8,8,3	7,7,6	5,2,4	200	100
24480	60,59,75	2637,2495,2298	62,72,33	1321,1194,1662	200	100
24481	80,43,78	0,0,2	83,66,33	0,0,3	200	100
24482	4,3,10	0,0,2	6,3,4	2,0,0	200	100
24483	2,0,0	73,49,58	3,0,0	75,74,39	192	100
24484	2,3,1	0,1,0	1,6,0	0,0,0	200	100
24485	2,3,1	0,0,2	1,6,0	0,0,0	200	100
24486	8,4,12	0,0,0	15,7,5	0,0,2	200	100
24487	1,3,1	0,1,0	2,11,1	0,0,0	200	100
24488	38,19,31	25,8,14	15,10,11	16,1,7	199	100
24489	3,1,3	13,6,2	4,3,1	3,4,4	200	100
24491	11,3,13	19,21,17	10,12,7	15,13,27	200	100
24492	47,50,49	674,934,638	26,44,32	640,723,628	199	100
24493	33,17,28	451,499,473	35,25,14	533,535,429	187	100
24494	15,15,9	560,778,648	5,3,6	576,630,521	200	100
24495	169,130,210	72,66,99	183,240,112	56,102,77	200	100
24496	1,1,3	0,0,0	0,3,0	0,0,1	200	100
24497	4,0,0	0,0,0	0,7,0	0,2,0	189	100
24498	1,5,0	10,8,5	3,4,0	7,3,8	184	100
24499	1,0,0	2,0,0	0,2,0	0,3,2	200	100
24500	0,0,4	1,0,0	1,1,0	0,0,1	186	100
24501	6,4,0	0,7,0	7,0,4	0,0,0	200	100
24502	4,3,0	0,0,0	2,0,2	2,0,0	200	100
24503	4,3,0	0,0,0	2,0,2	0,0,1	200	100
24504	4,0,0	3,9,6	3,1,2	10,5,0	200	100
24505	26,9,18	181,202,195	8,10,11	186,158,160	187	100
24506	1,1,0	18,4,6	0,1,0	10,8,1	200	100
24507	4,7,15	1226,1287,1307	9,9,13	992,960,1161	200	100
24508	23,13,20	1,0,0	18,25,10	0,0,0	200	100
24509	6,8,5	1434,1350,1454	11,12,7	1150,1138,1244	200	100
24510	8,6,13	1627,1397,1711	21,11,12	1399,1343,1412	200	100
24511	27,47,39	1,0,0	37,37,35	0,2,2	200	100
24512	27,47,39	0,0,0	37,37,35	1,0,0	200	100
24513	17,4,18	0,0,2	6,9,6	0,0,0	200	100
24514	7,0,7	0,1,4	2,5,2	0,2,3	200	100
24515	21,8,19	0,0,2	3,4,6	0,0,0	200	100
24516	8,5,4	785,572,720	4,4,1	296,311,346	200	100
24517	7,3,3	542,436,533	0,0,1	287,216,267	200	100
24518	12,9,3	433,351,435	0,3,4	228,178,248	200	100
24519	28,11,34	3,0,0	6,8,12	0,5,0	200	100
24520	28,11,34	0,1,0	6,8,12	0,0,0	200	100
24521	28,11,34	1,1,0	6,8,12	0,0,1	200	100
24522	253,181,272	4,0,2	126,78,133	2,0,0	200	100
24523	21,6,21	509,349,437	1,1,8	245,170,217	200	100
24524	0,0,1	0,0,0	0,2,0	0,0,1	200	100
24525	262,207,380	0,0,6	326,353,279	5,0,5	200	100
24526	46,25,30	0,0,0	33,61,15	1,0,0	200	100
24527	46,20,21	2413,1037,2280	31,53,14	2322,2527,1370	200	100
24528	4,5,1	0,1,0	6,9,5	0,0,0	200	100
24529	9,20,12	3,4,0	8,8,4	0,0,0	200	100
24530	2843,4683,3609	40,86,56	1285,1500,1490	21,37,22	200	100
24531	2471,4052,3156	15,0,26	1148,1328,1297	0,0,12	177	100
24532	2467,4025,3154	0,0,0	1144,1321,1295	0,0,16	174	100
24533	1115,1413,1395	11,0,0	1838,2365,1292	0,0,0	200	100
24534	1689,2018,1901	0,0,0	2772,3501,1871	31,0,0	200	100
24535	20,16,17	3,4,2	35,74,20	5,9,6	200	100
24536	3,9,3	0,2,0	18,19,1	0,0,0	200	100
24537	652,882,994	0,1,0	308,544,312	1,0,2	200	100
24538	373,478,564	2,10,4	253,416,209	5,8,1	200	100
24539	245,248,182	0,0,2	100,134,127	0,0,0	191	100
24540	603,470,551	0,21,0	369,375,404	0,0,0	200	100
24541	722,548,624	0,7,0	411,423,471	0,3,0	200	100
24542	722,548,624	5,0,0	411,423,471	0,0,4	200	100
24543	700,563,681	20,17,4	378,382,517	0,4,0	200	100
24544	514,374,419	4,0,0	277,245,358	2,4,3	200	100
24545	250,237,212	2756,3371,2768	200,120,139	1066,1608,1575	182	100
24546	311,267,249	0,0,1	211,183,165	0,0,0	200	100
24547	311,267,249	0,0,1	211,183,165	0,0,0	200	100
24548	311,267,249	6,6,8	211,183,165	5,0,0	200	100
24549	394,391,358	2,0,4	256,231,215	0,0,0	200	100
24550	1410,1610,1440	7,0,0	774,970,875	2,6,0	200	100
24551	211,183,168	42,49,19	186,129,122	25,35,42	200	100
24552	503,461,416	30,59,15	295,339,312	31,31,32	200	100
24553	321,303,271	0,1,0	206,211,175	0,0,0	200	100
24554	321,303,271	3,0,0	206,211,175	0,2,0	200	100
24555	204,166,154	61,95,82	198,144,124	35,70,58	200	100
24556	270,267,248	60,84,55	243,197,182	50,71,68	200	100
24557	90,80,83	0,0,1	144,65,91	0,0,0	200	100
24558	1555,1763,1560	2,0,3	868,1092,974	0,0,0	200	100
24559	272,294,246	59,65,60	257,224,188	15,41,49	200	100
24560	172,170,155	0,6,3	191,156,120	9,5,9	197	100
24561	169,166,146	0,10,2	189,151,110	4,0,3	174	100
24562	251,230,218	5,4,8	193,138,135	0,0,0	200	100
24563	251,230,218	17,17,13	193,138,135	0,3,3	200	100
24564	23,13,27	0,3,0	2,8,4	0,0,0	200	100
24565	2,3,3	4,0,2	0,0,1	0,2,0	200	100
24566	5,8,11	2,0,0	6,6,3	0,0,0	182	100
24567	1,7,1	147,228,144	1,1,1	126,187,125	186	100
24568	45,62,54	18,43,29	55,25,19	14,13,11	200	100
24569	15,5,18	11,10,12	30,30,12	11,8,13	200	100
24570	15,5,18	4,0,0	30,30,12	4,12,0	200	100
24571	29,11,37	0,0,0	59,48,35	0,0,3	200	100
24573	378,152,191	12,0,0	192,136,145	0,0,0	198	100
24574	167,72,103	31642,20203,23170	101,74,91	25917,16961,21830	199	100
24575	120,57,90	28407,18847,24730	107,78,74	26151,15463,18452	200	100
24576	51,21,28	1,1,1	28,28,34	0,1,0	200	100
24577	51,21,28	0,1,0	28,28,34	1,0,0	200	100
24578	2172,1325,2315	0,0,0	2124,1143,1744	0,59,0	200	100
24579	42,25,42	0,0,0	26,21,27	0,0,2	200	100
24580	42,25,42	2,0,0	26,21,27	0,0,0	200	100
24581	122,58,125	33218,20028,26957	97,56,58	26575,18237,19665	192	100
24582	88,119,77	9270,12905,10036	43,43,69	5423,5327,7080	200	100
24583	58,79,88	15402,17997,16584	56,30,49	7523,7497,8927	200	100
24584	1797,2331,2507	174,251,0	1125,1133,1531	0,116,0	200	100
24585	37,56,55	4,0,1	25,17,20	0,4,5	200	100
24586	37,56,55	1,2,0	25,17,20	0,0,0	200	100
24587	37,56,55	2,0,0	25,17,20	1,0,2	200	100
24588	411,448,400	142,407,157	247,173,220	85,62,76	200	100
24589	152,98,93	1265,1317,877	39,39,67	394,389,520	177	100
24590	46,31,31	1939,1877,1887	11,12,15	420,482,709	186	100
24591	228,184,214	53,50,67	49,41,88	3,6,9	183	100
24592	68,49,40	2568,2335,2376	30,21,37	338,398,807	179	100
24593	199,135,165	0,24,0	96,90,99	10,0,0	189	100
24594	199,135,165	0,0,39	96,90,99	16,0,15	186	100
24595	199,135,165	67,59,75	96,90,99	33,22,42	176	100
24596	107,74,85	1,0,0	51,35,66	0,0,1	200	100
24597	532,525,514	0,0,3	188,196,260	0,0,3	200	100
24598	134,88,83	2202,2144,2352	49,47,66	835,890,1152	200	100
24599	174,101,128	2,0,2	75,57,102	0,0,0	200	100
24600	83,103,50	26,33,22	83,42,52	3,0,3	200	100
24601	83,102,49	9,2,9	83,42,52	1,2,3	200	100
24602	52,36,53	1,3,0	19,26,8	0,0,0	200	100
24603	75,70,78	1565,1506,1672	48,34,33	700,683,764	200	100
24604	61,48,46	2250,2316,2218	35,10,13	1167,1094,1141	186	100
24605	38,25,17	1,1,0	23,1,7	1,0,0	191	100
24606	275,238,264	0,1,0	170,143,138	0,0,0	200	100
24607	56,42,56	1084,922,1226	53,50,37	407,393,356	200	100
24608	370,305,400	166,160,181	171,154,155	51,66,68	200	100
24609	83,73,57	1195,1042,1276	33,26,19	384,383,408	197	100
24610	68,55,43	2,3,0	24,17,14	0,3,2	170	100
24611	68,55,43	1,0,3	24,17,14	0,0,0	158	100
24612	14,7,12	1,1,4	8,4,3	0,1,3	173	100
24613	43,37,42	1847,1749,2386	20,12,16	1121,1064,971	181	100
24614	148,155,176	2035,1938,2382	94,84,85	1223,1169,1096	189	100
24615	140,149,167	0,52,0	86,81,83	0,29,0	200	100
24616	31,53,28	0,0,0	18,14,21	0,3,0	200	100
24617	600,488,622	21,0,20	356,308,312	0,8,4	200	100
24618	24,10,24	0,36,0	11,3,4	0,0,0	200	100
24619	24,10,24	21,15,26	11,3,4	11,19,19	200	100
24620	24,10,24	9,0,2	11,3,4	0,0,0	180	100
24621	39,16,36	2199,2006,2533	20,9,8	1098,1151,1140	173	100
24622	22,17,16	2,0,3	20,16,6	0,4,0	200	100
24623	77,60,73	6,0,2	64,39,49	0,7,0	164	100
24624	110,77,91	1807,1661,2148	86,58,65	1182,1033,902	168	100
24625	61,75,70	17,11,0	28,46,28	6,0,6	200	100
24626	10,24,20	1855,1842,2168	4,3,2	1322,1028,998	200	100
24627	32,31,22	1775,1744,2139	13,11,5	1332,1035,1007	195	100
24628	3,1,0	0,0,0	0,1,4	0,5,0	185	100
24629	2,1,1	1,4,4	7,6,2	3,2,6	200	100
24630	1,0,0	41,52,41	1,0,0	64,69,41	195	100
24631	1,0,0	4,0,1	0,2,0	0,0,0	200	100
24632	134,25,55	16,7,7	57,35,159	15,11,5	200	100
24633	122,15,41	1,0,0	27,23,153	0,0,0	200	100
24634	180,42,88	21248,13459,20494	56,66,190	15747,14372,14669	191	100
24635	123,17,41	0,0,0	27,23,153	0,1,0	183	100
24636	123,17,41	0,0,0	27,23,153	0,0,1	178	100
24637	285,133,244	21469,12949,22229	104,99,250	13079,11853,12866	200	100
24638	184,74,108	0,2,0	49,58,184	0,0,0	200	100
24639	2477,1554,2559	0,0,0	1953,1612,1817	114,0,0	200	100
24640	214,100,174	30517,20148,29350	111,82,245	23025,19588,21431	200	100
24641	188,51,115	1,0,0	62,48,182	0,3,1	200	100
24642	179,71,130	23721,15962,25697	112,64,88	17728,15472,18340	200	100
24645	17,7,8	14,0,5	10,3,8	10,10,11	200	100
24646	3,19,13	1,3,0	11,25,20	2,5,5	200	100
24647	15,13,5	0,1,4	30,15,7	0,1,1	200	100
24648	569,343,446	0,1,0	1077,520,863	2,0,0	200	100
24649	583,448,399	0,0,0	1194,556,961	0,0,3	200	100
24650	587,458,382	0,0,0	1197,570,945	0,1,0	200	100
24651	2,2,2	500,325,393	8,2,3	1005,462,947	200	100
24653	0,8,3	686,521,522	5,3,12	1260,614,1347	191	100
24654	5,15,4	0,0,2	3,8,3	0,0,0	200	100
24655	82,50,69	54,26,35	62,57,51	22,8,11	186	100
24656	21,12,6	187,170,145	19,4,7	128,140,132	190	100
24657	2,1,0	259,141,192	2,1,2	172,86,237	179	100
24658	7,2,3	157,77,128	4,3,0	131,55,153	200	100
24659	3,0,1	144,84,114	0,1,1	87,39,110	198	100
24660	4,2,2	3,2,10	2,1,0	4,2,3	200	100
24661	8,3,6	41,74,57	5,1,2	46,55,54	200	100
24662	4,2,2	2,0,0	2,0,0	0,0,0	200	100
24663	1,3,2	91,60,101	1,0,1	71,81,82	200	100
24664	3,1,6	0,0,0	17,6,9	0,0,2	200	100
24666	0,0,1	60,34,83	0,1,1	85,100,47	200	100
24667	64,32,34	0,0,0	54,57,40	0,3,0	200	100
24668	132,126,76	4,6,8	126,127,86	1,8,4	200	100
24669	5,0,3	8,8,12	1,0,3	3,7,1	200	100
24670	15,15,23	1,3,0	12,5,13	0,0,0	200	100
24671	6,1,3	14,15,7	2,3,0	9,7,5	200	100
24672	10,9,6	572,767,770	11,9,4	512,590,597	200	100
24673	77,102,84	0,0,0	66,82,57	0,1,0	200	100
24674	18,13,27	803,1032,887	29,25,26	634,787,739	175	100
24675	8,4,2	912,1243,1013	3,5,12	695,813,846	200	100
24676	12,19,18	632,887,644	11,12,13	524,621,631	200	100
24677	2,1,1	356,225,349	6,5,3	706,692,493	200	100
24678	0,2,1	1,2,1	1,3,2	5,0,0	200	100
24679	3,4,8	3,8,3	6,4,7	1,3,4	200	100
24680	9,5,5	857,790,881	6,5,9	792,689,672	200	100
24681	26,44,54	212,252,243	29,43,46	179,127,175	186	100
24682	15,21,32	0,0,0	15,25,13	2,2,0	187	100
24683	19,2,11	0,0,0	10,15,15	0,1,0	200	100
24684	33,28,14	511,956,738	49,30,23	716,949,767	200	100
24685	88,88,73	336,563,365	119,146,75	432,551,448	200	100
24686	54,41,39	11,10,16	67,69,38	0,7,10	200	100
24687	34,47,34	8,8,7	52,78,37	4,7,2	200	100
24688	8,9,2	1,0,0	9,18,11	0,0,0	188	100
24689	15,24,11	396,563,435	35,24,18	564,617,472	200	100
24690	7,15,9	0,0,0	26,7,7	22,0,0	200	100
24691	7,15,9	0,3,0	26,7,7	0,0,0	200	100
24692	9,11,22	318,454,403	19,4,15	455,493,312	200	100
24693	173,177,115	358,529,413	212,250,171	454,600,458	200	100
24694	87,84,66	8,13,6	114,133,66	6,18,7	200	100
24695	87,84,59	7,9,8	114,124,66	0,8,0	200	100
24696	87,84,59	11,5,11	114,124,66	10,13,17	200	100
24697	87,84,59	0,4,1	114,124,66	0,0,0	200	100
24698	11,3,16	0,0,0	7,4,1	0,2,0	199	100
24699	32,25,32	0,0,0	23,35,14	0,0,1	200	100
24700	36,35,51	3,1,0	33,43,21	1,0,2	200	100
24701	1,2,7	0,1,0	0,1,0	0,0,0	199	100
24702	5,0,5	198,216,216	12,8,3	243,325,188	176	100
24703	0,2,1	9,25,12	1,2,4	19,9,21	200	100
24704	0,4,1	0,0,0	2,4,3	0,2,0	200	100
24705	4,3,6	6,10,10	13,5,6	15,7,12	184	100
24707	1,0,0	0,0,1	0,0,0	2,0,0	170	100
24708	0,3,2	0,0,1	14,8,5	2,1,0	200	100
24709	82,89,84	1,15,0	69,75,78	0,0,0	181	100
24710	22,13,14	187,234,174	8,15,6	155,198,150	180	100
24711	24,26,25	1,4,0	19,30,22	4,3,0	200	100
24712	40,49,39	1,2,0	34,52,52	0,0,0	200	100
24713	29,32,28	5,17,2	20,35,24	10,10,6	200	100
24714	0,1,3	0,0,0	2,0,1	1,1,0	200	100
24715	0,5,3	0,0,0	0,2,4	1,0,0	200	100
24716	44,37,46	5137,5043,5623	27,27,19	3532,2804,3395	200	100
24717	54,59,25	0,0,0	35,30,32	2,3,0	192	100
24718	38,44,30	0,0,0	47,35,18	0,3,0	200	100
24719	85,97,57	0,1,0	68,53,56	0,0,0	200	100
24720	1652,1970,1912	0,0,1	1302,1027,1303	0,3,0	200	100
24721	27,30,24	3862,4606,4397	19,17,20	2892,2391,3039	200	100
24722	35,29,30	2,1,0	37,27,17	2,0,2	200	100
24723	59,68,48	2,0,0	33,31,40	0,1,0	200	100
24724	40,37,43	3642,4028,4261	21,19,23	2734,2276,2631	200	100
24725	20,20,26	0,0,0	8,15,16	0,0,2	200	100
24726	20,20,26	0,0,0	8,15,16	1,0,0	199	100
24727	20,19,25	2,0,2	8,14,16	2,0,0	172	100
24728	38,22,25	3842,4004,4195	33,18,16	2590,2414,2741	200	100
24729	92,92,136	1970,1940,2258	70,77,47	1399,1259,1353	200	100
24730	61,43,88	0,21,21	45,39,16	17,0,0	200	100
24731	60,72,69	19,15,27	53,42,41	8,13,0	200	100
24732	60,51,49	0,93,0	37,42,41	0,0,0	200	100
24733	103,52,100	4,1,7	109,79,63	4,3,3	200	100
24734	103,52,100	0,0,0	109,79,63	0,3,1	200	100
24735	19,8,14	3,0,0	7,23,18	1,6,2	186	100
24736	10,3,9	0,0,0	1,9,4	0,2,0	200	100
24737	8,1,9	273,171,320	3,22,4	296,431,358	200	100
24738	11,4,11	7,0,12	4,9,5	7,24,7	200	100
24739	6,5,5	3,0,0	4,5,2	0,4,0	166	100
24740	8,5,8	143,121,179	8,10,5	113,139,118	187	100
24741	1,3,5	124,95,138	4,3,3	66,139,106	193	100
24742	28,27,29	1609,1990,1824	39,26,30	1211,1205,1367	200	100
24743	153,184,158	1928,2511,2251	117,105,112	1289,1356,1488	192	100
24744	49,33,44	1434,1566,1340	41,45,35	583,606,808	200	100
24745	29,56,29	21,40,36	8,6,12	4,18,14	200	100
24746	2,0,0	26,97,51	0,0,1	2,8,7	179	100
24747	0,2,7	33,65,32	0,0,0	0,7,2	182	100
24748	0,1,0	38,108,32	0,1,0	7,9,0	200	100
24749	10,8,14	306,309,342	0,7,6	130,144,110	178	100
24750	71,48,60	299,288,375	21,29,24	147,130,124	174	100
24751	4,7,6	294,293,401	2,1,0	121,203,134	200	100
24752	2,1,1	357,303,416	0,0,1	112,191,136	200	100
24753	2,9,5	414,444,491	5,2,1	128,219,132	200	100
24754	115,107,147	0,0,0	35,53,36	1,0,0	195	100
24755	14,6,7	400,501,485	2,1,4	157,206,170	200	100
24756	7,3,2	0,0,0	2,1,2	0,1,0	200	100
24757	7,3,8	315,330,439	6,1,6	151,183,163	176	100
24758	12,10,4	30,44,37	7,5,2	10,12,15	181	100
24759	23,20,18	341,425,389	10,8,13	82,117,129	200	100
24760	107,79,73	21,17,23	35,33,24	0,3,1	200	100
24761	111,83,78	4,2,4	38,36,26	0,0,0	200	100
24762	11,6,6	0,0,0	3,7,1	0,0,3	200	100
24763	3,3,10	0,2,0	6,5,4	0,0,1	200	100
24764	1,2,2	0,0,0	1,0,9	1,1,0	200	100
24765	11,15,8	0,0,1	5,22,18	0,0,0	200	100
24766	140,195,125	2,0,2	243,279,193	0,7,0	200	100
24767	12,8,15	0,0,0	24,36,28	0,1,0	184	100
24768	36,42,18	0,0,0	70,108,58	0,1,0	182	100
24769	36,42,18	0,0,7	70,108,58	0,0,0	200	100
24770	1040,1123,1238	24,26,30	1597,1656,1296	25,42,21	200	100
24771	0,2,1	0,2,2	3,2,2	2,6,0	192	100
24772	2,1,0	0,0,0	2,1,3	0,1,0	200	100
24773	19,4,8	33,26,46	8,6,8	11,21,4	200	100
