ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
14853	"ENSG00000162961.14_4"	"DPY30"	chr2	-	32168073	32168452	32168073	32168256	32168370	32168452
14854	"ENSG00000162961.14_4"	"DPY30"	chr2	-	32264347	32264533	32264347	32264395	32264489	32264533
14855	"ENSG00000162961.14_4"	"DPY30"	chr2	-	32264347	32264533	32264347	32264395	32264493	32264533
14856	"ENSG00000162961.14_4"	"DPY30"	chr2	-	32264493	32264874	32264493	32264561	32264661	32264874
14857	"ENSG00000162961.14_4"	"DPY30"	chr2	-	32264493	32264823	32264493	32264561	32264801	32264823
14858	"ENSG00000162961.14_4"	"DPY30"	chr2	-	32264493	32264874	32264493	32264533	32264801	32264874
14859	"ENSG00000162961.14_4"	"DPY30"	chr2	-	32264493	32264874	32264493	32264590	32264801	32264874
14860	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100479400	100479862	100479400	100479426	100479673	100479862
14861	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100481999	100482459	100481999	100482173	100482360	100482459
14862	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100482360	100482634	100482360	100482459	100482543	100482634
14863	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100482374	100482634	100482374	100482459	100482545	100482634
14864	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100482374	100482634	100482374	100482459	100482599	100482634
14865	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100482545	100482991	100482545	100482661	100482833	100482991
14866	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100482545	100482991	100482545	100482661	100482836	100482991
14867	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100483321	100483560	100483321	100483383	100483483	100483560
14868	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100483321	100483560	100483321	100483395	100483483	100483560
14869	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100484679	100485117	100484679	100484821	100484940	100485117
14870	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100485323	100485674	100485323	100485480	100485657	100485674
14871	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100485323	100485674	100485323	100485480	100485662	100485674
14872	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100485323	100485674	100485323	100485480	100485665	100485674
14873	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100485657	100486004	100485657	100485764	100485877	100486004
14874	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100485657	100486004	100485657	100485764	100485898	100486004
14875	"ENSG00000087087.20_5"	"SRRT"	chr7	+	100485846	100486277	100485846	100486004	100486094	100486277
14876	"ENSG00000143256.5_3"	"PFDN2"	chr1	-	161071837	161072135	161071837	161071961	161072076	161072135
14877	"ENSG00000143256.5_3"	"PFDN2"	chr1	-	161071841	161072165	161071841	161071986	161072076	161072165
14878	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54674789	54675283	54674789	54674878	54675169	54675283
14879	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54674969	54675283	54674969	54675079	54675169	54675283
14880	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54675169	54675725	54675169	54675283	54675578	54675725
14881	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54675981	54676446	54675981	54676084	54676164	54676446
14882	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54675981	54676446	54675981	54676084	54676165	54676446
14883	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54675981	54676446	54675981	54676084	54676177	54676446
14884	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54675981	54676446	54675981	54676084	54676182	54676446
14885	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54676164	54676380	54676164	54676270	54676356	54676380
14886	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54676177	54676446	54676177	54676270	54676363	54676446
14887	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54676356	54676601	54676356	54676449	54676583	54676601
14888	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54676164	54676658	54676164	54676446	54676583	54676658
14889	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54676356	54676649	54676356	54676453	54676626	54676649
14890	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54676626	54677012	54676626	54676658	54676846	54677012
14891	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54676583	54677012	54676583	54676658	54676862	54677012
14892	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54677610	54678100	54677610	54677751	54678023	54678100
14893	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54677610	54678100	54677610	54677751	54678041	54678100
14894	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54677610	54678100	54677610	54677751	54678060	54678100
14895	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54678041	54678353	54678041	54678101	54678301	54678353
14896	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54678041	54678385	54678041	54678101	54678332	54678385
14897	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54678041	54678385	54678041	54678101	54678358	54678385
14898	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54679690	54680516	54679690	54680066	54680445	54680516
14899	"ENSG00000135486.17_3"	"HNRNPA1"	chr12	+	54680463	54680835	54680463	54680516	54680736	54680835
14900	"ENSG00000137331.12_3"	"IER3"	chr6	-	30710975	30712325	30710975	30711973	30712103	30712325
14901	"ENSG00000063601.17_5"	"MTMR1"	chrX	+	149903870	149905252	149903870	149903979	149905066	149905252
14902	"ENSG00000063601.17_5"	"MTMR1"	chrX	+	149903870	149905252	149903870	149904099	149905066	149905252
14903	"ENSG00000063601.17_5"	"MTMR1"	chrX	+	149903870	149905252	149903870	149904245	149905066	149905252
14904	"ENSG00000063601.17_5"	"MTMR1"	chrX	+	149918832	149919315	149918832	149918921	149919201	149919315
14905	"ENSG00000063601.17_5"	"MTMR1"	chrX	+	149919263	149919712	149919263	149919315	149919501	149919712
14906	"ENSG00000063601.17_5"	"MTMR1"	chrX	+	149924160	149924580	149924160	149924337	149924468	149924580
14907	"ENSG00000125954.12_7"	"CHURC1-FNTB"	chr14	+	65494170	65494483	65494170	65494317	65494415	65494483
14908	"ENSG00000125954.12_7"	"CHURC1-FNTB"	chr14	+	65499076	65499414	65499076	65499221	65499327	65499414
14909	"ENSG00000125954.12_7"	"CHURC1-FNTB"	chr14	+	65499076	65499414	65499076	65499239	65499327	65499414
14910	"ENSG00000125954.12_7"	"CHURC1-FNTB"	chr14	+	65499076	65499414	65499076	65499244	65499327	65499414
14911	"ENSG00000180228.13_4"	"PRKRA"	chr2	-	179315092	179315456	179315092	179315138	179315288	179315456
14912	"ENSG00000101745.17_4"	"ANKRD12"	chr18	+	9204473	9204908	9204473	9204542	9204705	9204908
14913	"ENSG00000067533.6_3"	"RRP15"	chr1	+	218458683	218459171	218458683	218458797	218459015	218459171
14914	"ENSG00000128604.20_5"	"IRF5"	chr7	+	128587076	128587589	128587076	128587110	128587289	128587589
14915	"ENSG00000128604.20_5"	"IRF5"	chr7	+	128587076	128587589	128587076	128587110	128587541	128587589
14916	"ENSG00000128604.20_5"	"IRF5"	chr7	+	128587541	128587799	128587541	128587589	128587782	128587799
14917	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7477577	7478044	7477577	7477626	7477743	7478044
14918	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7477548	7477996	7477548	7477683	7477863	7477996
14919	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7477577	7478044	7477577	7477626	7477889	7478044
14920	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7479628	7480010	7479628	7479718	7479841	7480010
14921	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7480373	7480804	7480373	7480483	7480661	7480804
14922	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7480374	7480805	7480374	7480396	7480661	7480805
14923	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7480373	7480804	7480373	7480483	7480665	7480804
14924	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7480373	7480804	7480373	7480483	7480748	7480804
14925	"ENSG00000264772.6_7"	"AC016876.2"	chr17	+	7480373	7480804	7480373	7480483	7480751	7480804
14926	"ENSG00000020181.17_2"	"ADGRA2"	chr8	+	37686778	37687072	37686778	37686850	37687005	37687072
14927	"ENSG00000143633.13_5"	"C1orf131"	chr1	-	231362484	231362804	231362484	231362571	231362718	231362804
14928	"ENSG00000074181.9_3"	"NOTCH3"	chr19	-	15289200	15289752	15289200	15289244	15289633	15289752
14929	"ENSG00000074181.9_3"	"NOTCH3"	chr19	-	15291491	15291925	15291491	15291639	15291771	15291925
14930	"ENSG00000074181.9_3"	"NOTCH3"	chr19	-	15297464	15297799	15297464	15297537	15297688	15297799
14931	"ENSG00000074181.9_3"	"NOTCH3"	chr19	-	15297464	15297799	15297464	15297599	15297688	15297799
14932	"ENSG00000074181.9_3"	"NOTCH3"	chr19	-	15299957	15300239	15299957	15299985	15300083	15300239
14933	"ENSG00000074181.9_3"	"NOTCH3"	chr19	-	15299957	15300239	15299957	15300004	15300083	15300239
14934	"ENSG00000284956.1_2"	"AC107959.5"	chr8	+	22941915	22942329	22941915	22942058	22942187	22942329
14935	"ENSG00000164362.20_6"	"TERT"	chr5	-	1282543	1283125	1282543	1282739	1282981	1283125
14936	"ENSG00000164362.20_6"	"TERT"	chr5	-	1293078	1294781	1293078	1293246	1293427	1294781
14937	"ENSG00000049239.12_3"	"H6PD"	chr1	+	9306842	9307142	9306842	9306942	9307024	9307142
14938	"ENSG00000100083.19_5"	"GGA1"	chr22	+	38012928	38013370	38012928	38013004	38013234	38013370
14939	"ENSG00000100083.19_5"	"GGA1"	chr22	+	38012928	38013370	38012928	38013004	38013288	38013370
14940	"ENSG00000100083.19_5"	"GGA1"	chr22	+	38019339	38019571	38019339	38019474	38019558	38019571
14941	"ENSG00000100083.19_5"	"GGA1"	chr22	+	38019558	38019923	38019558	38019640	38019876	38019923
14942	"ENSG00000100083.19_5"	"GGA1"	chr22	+	38025149	38025533	38025149	38025269	38025468	38025533
14943	"ENSG00000100083.19_5"	"GGA1"	chr22	+	38025149	38025533	38025149	38025336	38025468	38025533
14944	"ENSG00000100083.19_5"	"GGA1"	chr22	+	38026618	38027106	38026618	38026716	38026909	38027106
14945	"ENSG00000031003.10_3"	"FAM13B"	chr5	-	137281590	137282084	137281590	137281686	137281920	137282084
14946	"ENSG00000031003.10_3"	"FAM13B"	chr5	-	137287952	137288398	137287952	137288000	137288316	137288398
14947	"ENSG00000031003.10_3"	"FAM13B"	chr5	-	137356719	137357088	137356719	137356886	137356982	137357088
14948	"ENSG00000157064.11_3"	"NMNAT2"	chr1	-	183259262	183259517	183259262	183259341	183259448	183259517
14949	"ENSG00000157064.11_3"	"NMNAT2"	chr1	-	183261924	183262355	183261924	183261992	183262280	183262355
14950	"ENSG00000204745.4_5"	"AC083899.1"	chr2	+	87365378	87365576	87365378	87365415	87365509	87365576
14951	"ENSG00000137310.12_3"	"TCF19"	chr6	+	31126365	31126812	31126365	31126499	31126673	31126812
14952	"ENSG00000137310.12_3"	"TCF19"	chr6	+	31126365	31126812	31126365	31126499	31126693	31126812
14953	"ENSG00000137310.12_3"	"TCF19"	chr6	+	31126365	31126812	31126365	31126499	31126703	31126812
14954	"ENSG00000137310.12_3"	"TCF19"	chr6	+	31126673	31127484	31126673	31126812	31126919	31127484
14955	"ENSG00000137310.12_3"	"TCF19"	chr6	+	31126673	31127484	31126673	31126819	31126919	31127484
14956	"ENSG00000197603.14_7"	"CPLANE1"	chr5	-	37121718	37122206	37121718	37121886	37121969	37122206
14957	"ENSG00000197603.14_7"	"CPLANE1"	chr5	-	37186149	37186496	37186149	37186265	37186387	37186496
14958	"ENSG00000197603.14_7"	"CPLANE1"	chr5	-	37187515	37187880	37187515	37187674	37187834	37187880
14959	"ENSG00000197603.14_7"	"CPLANE1"	chr5	-	37213660	37213993	37213660	37213834	37213931	37213993
14960	"ENSG00000197603.14_7"	"CPLANE1"	chr5	-	37224354	37224694	37224354	37224435	37224633	37224694
14961	"ENSG00000197603.14_7"	"CPLANE1"	chr5	-	37230763	37231151	37230763	37230820	37230968	37231151
14962	"ENSG00000090975.12_3"	"PITPNM2"	chr12	-	123471827	123472172	123471827	123471977	123472057	123472172
14963	"ENSG00000090975.12_3"	"PITPNM2"	chr12	-	123481004	123481360	123481004	123481124	123481267	123481360
14964	"ENSG00000141101.13_3"	"NOB1"	chr16	-	69782955	69783241	69782955	69783013	69783115	69783241
14965	"ENSG00000141101.13_3"	"NOB1"	chr16	-	69783115	69783527	69783115	69783241	69783461	69783527
14966	"ENSG00000065989.16_5"	"PDE4A"	chr19	+	10559476	10559826	10559476	10559629	10559755	10559826
14967	"ENSG00000065989.16_5"	"PDE4A"	chr19	+	10568325	10568778	10568325	10568456	10568554	10568778
14968	"ENSG00000065989.16_5"	"PDE4A"	chr19	+	10570075	10570450	10570075	10570174	10570270	10570450
14969	"ENSG00000065989.16_5"	"PDE4A"	chr19	+	10572201	10572675	10572201	10572344	10572552	10572675
14970	"ENSG00000065989.16_5"	"PDE4A"	chr19	+	10572552	10572973	10572552	10572675	10572854	10572973
14971	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61904511	61904870	61904511	61904566	61904777	61904870
14972	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61904792	61905044	61904792	61904883	61904979	61905044
14973	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61905154	61905569	61905154	61905283	61905478	61905569
14974	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61905154	61905569	61905154	61905283	61905497	61905569
14975	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61905497	61906923	61905497	61905569	61906763	61906923
14976	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61907211	61907505	61907211	61907309	61907492	61907505
14977	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61907211	61907699	61907211	61907309	61907630	61907699
14978	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61907424	61907699	61907424	61907549	61907630	61907699
14979	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61907492	61907699	61907492	61907549	61907659	61907699
14980	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61907745	61908102	61907745	61907861	61908084	61908102
14981	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61908084	61908478	61908084	61908102	61908168	61908478
14982	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61908084	61908465	61908084	61908295	61908395	61908465
14983	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61908658	61908883	61908658	61908785	61908865	61908883
14984	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61908865	61909169	61908865	61908976	61909054	61909169
14985	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61908865	61909169	61908865	61908976	61909083	61909169
14986	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61908865	61909169	61908865	61908976	61909096	61909169
14987	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61909054	61909344	61909054	61909170	61909275	61909344
14988	"ENSG00000087191.13_4"	"PSMC5"	chr17	+	61909054	61909386	61909054	61909169	61909275	61909386
14989	"ENSG00000100226.16_5"	"GTPBP1"	chr22	+	39122029	39122393	39122029	39122155	39122262	39122393
14990	"ENSG00000100226.16_5"	"GTPBP1"	chr22	+	39122310	39122627	39122310	39122445	39122576	39122627
14991	"ENSG00000100226.16_5"	"GTPBP1"	chr22	+	39130154	39130398	39130154	39130237	39130328	39130398
14992	"ENSG00000100226.16_5"	"GTPBP1"	chr22	+	39130154	39130398	39130154	39130237	39130334	39130398
14993	"ENSG00000146648.18_5"	"EGFR"	chr7	+	55240538	55240817	55240538	55240580	55240675	55240817
14994	"ENSG00000171960.11_5"	"PPIH"	chr1	+	43124518	43124922	43124518	43124579	43124898	43124922
14995	"ENSG00000171960.11_5"	"PPIH"	chr1	+	43124898	43125236	43124898	43124922	43125104	43125236
14996	"ENSG00000171960.11_5"	"PPIH"	chr1	+	43124898	43125236	43124898	43124922	43125192	43125236
14997	"ENSG00000171960.11_5"	"PPIH"	chr1	+	43124898	43125236	43124898	43125041	43125192	43125236
14998	"ENSG00000171960.11_5"	"PPIH"	chr1	+	43124898	43125236	43124898	43124922	43125197	43125236
14999	"ENSG00000171960.11_5"	"PPIH"	chr1	+	43124898	43125236	43124898	43125041	43125197	43125236
15000	"ENSG00000105928.16_7"	"GSDME"	chr7	-	24746931	24747873	24746931	24747398	24747745	24747873
15001	"ENSG00000105928.16_7"	"GSDME"	chr7	-	24756087	24756993	24756087	24756448	24756872	24756993
15002	"ENSG00000105928.16_7"	"GSDME"	chr7	-	24756087	24756993	24756087	24756469	24756872	24756993
15003	"ENSG00000157500.12_5"	"APPL1"	chr3	+	57291047	57291456	57291047	57291079	57291273	57291456
15004	"ENSG00000157500.12_5"	"APPL1"	chr3	+	57293889	57294181	57293889	57294047	57294144	57294181
15005	"ENSG00000117868.16_5"	"ESYT2"	chr7	-	158527112	158527474	158527112	158527162	158527356	158527474
15006	"ENSG00000117868.16_5"	"ESYT2"	chr7	-	158529738	158530138	158529738	158529870	158529978	158530138
15007	"ENSG00000117868.16_5"	"ESYT2"	chr7	-	158580694	158581057	158580694	158580784	158581035	158581057
15008	"ENSG00000178685.14_6"	"PARP10"	chr8	-	145057099	145057349	145057099	145057233	145057334	145057349
15009	"ENSG00000178685.14_6"	"PARP10"	chr8	-	145057334	145057979	145057334	145057349	145057479	145057979
15010	"ENSG00000178685.14_6"	"PARP10"	chr8	-	145059659	145060143	145059659	145059793	145059888	145060143
15011	"ENSG00000178685.14_6"	"PARP10"	chr8	-	145059885	145060288	145059885	145060143	145060222	145060288
15012	"ENSG00000178685.14_6"	"PARP10"	chr8	-	145060222	145060628	145060222	145060401	145060516	145060628
15013	"ENSG00000178685.14_6"	"PARP10"	chr8	-	145060222	145060628	145060222	145060288	145060525	145060628
15014	"ENSG00000197930.13_4"	"ERO1A"	chr14	-	53112871	53113176	53112871	53113005	53113092	53113176
15015	"ENSG00000197930.13_4"	"ERO1A"	chr14	-	53124634	53124866	53124634	53124727	53124841	53124866
15016	"ENSG00000197930.13_4"	"ERO1A"	chr14	-	53138330	53138589	53138330	53138421	53138512	53138589
15017	"ENSG00000181790.11_4"	"ADGRB1"	chr8	+	143558474	143558914	143558474	143558639	143558745	143558914
15018	"ENSG00000181790.11_4"	"ADGRB1"	chr8	+	143620734	143621232	143620734	143620774	143621047	143621232
15019	"ENSG00000038219.13_3"	"BOD1L1"	chr4	-	13582643	13582827	13582643	13582678	13582755	13582827
15020	"ENSG00000038219.13_3"	"BOD1L1"	chr4	-	13583860	13584356	13583860	13583934	13584275	13584356
15021	"ENSG00000146197.9_5"	"SCUBE3"	chr6	+	35196390	35196642	35196390	35196516	35196593	35196642
15022	"ENSG00000146197.9_5"	"SCUBE3"	chr6	+	35200629	35201078	35200629	35200752	35200961	35201078
15023	"ENSG00000143748.18_5"	"NVL"	chr1	-	224420596	224420983	224420596	224420674	224420902	224420983
15024	"ENSG00000143748.18_5"	"NVL"	chr1	-	224462789	224463160	224462789	224462816	224463040	224463160
15025	"ENSG00000135317.13_8"	"SNX14"	chr6	-	86217724	86218031	86217724	86217777	86217903	86218031
15026	"ENSG00000135317.13_8"	"SNX14"	chr6	-	86223515	86223952	86223515	86223613	86223787	86223952
15027	"ENSG00000135317.13_8"	"SNX14"	chr6	-	86256829	86257067	86256829	86256944	86257034	86257067
15028	"ENSG00000135317.13_8"	"SNX14"	chr6	-	86256801	86257268	86256801	86256944	86257223	86257268
15029	"ENSG00000135317.13_8"	"SNX14"	chr6	-	86256801	86257268	86256801	86257067	86257223	86257268
15030	"ENSG00000135317.13_8"	"SNX14"	chr6	-	86256801	86257268	86256801	86257115	86257223	86257268
15031	"ENSG00000285827.1_1"	"AP001267.5"	chr11	+	118272321	118272679	118272321	118272432	118272598	118272679
15032	"ENSG00000285827.1_1"	"AP001267.5"	chr11	+	118277426	118277812	118277426	118277549	118277651	118277812
15033	"ENSG00000189046.11_4"	"ALKBH2"	chr12	-	109530311	109530742	109530311	109530592	109530693	109530742
15034	"ENSG00000189046.11_4"	"ALKBH2"	chr12	-	109530311	109531277	109530311	109530742	109531156	109531277
15035	"ENSG00000189046.11_4"	"ALKBH2"	chr12	-	109530311	109531277	109530311	109530742	109531172	109531277
15036	"ENSG00000189046.11_4"	"ALKBH2"	chr12	-	109530311	109531277	109530311	109530742	109531178	109531277
15037	"ENSG00000197375.12_2"	"SLC22A5"	chr5	+	131705967	131706395	131705967	131706057	131706139	131706395
15038	"ENSG00000197375.12_2"	"SLC22A5"	chr5	+	131713797	131714173	131713797	131713927	131714069	131714173
15039	"ENSG00000197375.12_2"	"SLC22A5"	chr5	+	131714069	131719993	131714069	131714421	131719838	131719993
15040	"ENSG00000170949.17_3"	"ZNF160"	chr19	-	53589192	53589570	53589192	53589362	53589514	53589570
15041	"ENSG00000170949.17_3"	"ZNF160"	chr19	-	53589309	53589570	53589309	53589341	53589514	53589570
15042	"ENSG00000170949.17_3"	"ZNF160"	chr19	-	53589265	53589574	53589265	53589381	53589514	53589574
15043	"ENSG00000250565.7_4"	"ATP6V1E2"	chr2	-	46768528	46768722	46768528	46768592	46768696	46768722
15044	"ENSG00000250565.7_4"	"ATP6V1E2"	chr2	-	46768528	46769141	46768528	46768592	46769036	46769141
15045	"ENSG00000143570.18_5"	"SLC39A1"	chr1	-	153934695	153935057	153934695	153934826	153935004	153935057
15046	"ENSG00000143570.18_5"	"SLC39A1"	chr1	-	153935004	153935951	153935004	153935223	153935485	153935951
15047	"ENSG00000143570.18_5"	"SLC39A1"	chr1	-	153935004	153935951	153935004	153935223	153935820	153935951
15048	"ENSG00000204790.8"	"CBWD6"	chr9	-	69229611	69232145	69229611	69229668	69231897	69232145
15049	"ENSG00000106012.18_5"	"IQCE"	chr7	+	2627147	2627511	2627147	2627311	2627455	2627511
15050	"ENSG00000106012.18_5"	"IQCE"	chr7	+	2634519	2634843	2634519	2634610	2634691	2634843
15051	"ENSG00000106012.18_5"	"IQCE"	chr7	+	2637759	2638253	2637759	2638018	2638098	2638253
15052	"ENSG00000106012.18_5"	"IQCE"	chr7	+	2641074	2641583	2641074	2641098	2641204	2641583
15053	"ENSG00000106012.18_5"	"IQCE"	chr7	+	2641074	2641583	2641074	2641098	2641365	2641583
15054	"ENSG00000179010.14_2"	"MRFAP1"	chr4	+	6642953	6643337	6642953	6642985	6643172	6643337
15055	"ENSG00000198814.12_6"	"GK"	chrX	+	30718534	30719002	30718534	30718566	30718954	30719002
15056	"ENSG00000198814.12_6"	"GK"	chrX	+	30738778	30739112	30738778	30738858	30738968	30739112
15057	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155184358	155184754	155184358	155184366	155184381	155184754
15058	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155184381	155184754	155184381	155184475	155184626	155184754
15059	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155185353	155185578	155185353	155185440	155185552	155185578
15060	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155187030	155187529	155187030	155187164	155187293	155187529
15061	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155187030	155187529	155187030	155187164	155187309	155187529
15062	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155187030	155187529	155187030	155187164	155187495	155187529
15063	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155187567	155187941	155187567	155187637	155187754	155187941
15064	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155188182	155188678	155188182	155188270	155188638	155188678
15065	"ENSG00000228409.6_2"	"CCT6P1"	chr7	+	65222971	65223304	65222971	65223124	65223222	65223304
15066	"ENSG00000157045.9_4"	"NTAN1"	chr16	-	15141407	15141777	15141407	15141510	15141711	15141777
15067	"ENSG00000135269.18_4"	"TES"	chr7	+	115889073	115889860	115889073	115889326	115889740	115889860
15068	"ENSG00000100304.13_4"	"TTLL12"	chr22	-	43570217	43570621	43570217	43570400	43570504	43570621
15069	"ENSG00000100304.13_4"	"TTLL12"	chr22	-	43570217	43570621	43570217	43570409	43570504	43570621
15070	"ENSG00000100304.13_4"	"TTLL12"	chr22	-	43570217	43570621	43570217	43570435	43570504	43570621
15071	"ENSG00000100304.13_4"	"TTLL12"	chr22	-	43575624	43576002	43575624	43575758	43575846	43576002
15072	"ENSG00000203965.13_4"	"EFCAB7"	chr1	+	64033980	64036799	64033980	64034190	64036695	64036799
15073	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50885511	50885851	50885511	50885669	50885750	50885851
15074	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50885750	50886038	50885750	50885851	50885950	50886038
15075	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50886661	50887076	50886661	50886873	50886967	50887076
15076	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50886661	50887076	50886661	50886873	50886971	50887076
15077	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50886661	50887076	50886661	50886873	50886973	50887076
15078	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50893029	50893373	50893029	50893135	50893242	50893373
15079	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50893029	50893373	50893029	50893154	50893242	50893373
15080	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50893029	50893373	50893029	50893171	50893242	50893373
15081	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50893029	50893373	50893029	50893183	50893242	50893373
15082	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50893242	50893520	50893242	50893373	50893444	50893520
15083	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50893648	50894011	50893648	50893838	50893909	50894011
15084	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50894776	50895102	50894776	50894824	50894920	50895102
15085	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50897483	50897821	50897483	50897606	50897683	50897821
15086	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50897683	50898087	50897683	50897821	50897898	50898087
15087	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50897692	50898095	50897692	50897810	50897898	50898095
15088	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50897692	50898095	50897692	50897839	50897898	50898095
15089	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50898398	50898837	50898398	50898588	50898700	50898837
15090	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50898700	50899100	50898700	50898837	50898962	50899100
15091	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50899951	50900287	50899951	50900147	50900224	50900287
15092	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50900224	50900565	50900224	50900298	50900375	50900565
15093	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50900224	50900565	50900224	50900298	50900436	50900565
15094	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50900375	50900711	50900375	50900548	50900633	50900711
15095	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50900436	50900902	50900436	50900565	50900633	50900902
15096	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50900633	50901111	50900633	50900902	50900987	50901111
15097	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50903247	50903554	50903247	50903346	50903429	50903554
15098	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50903429	50903769	50903429	50903558	50903643	50903769
15099	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50904191	50904427	50904191	50904269	50904389	50904427
15100	"ENSG00000100241.21_5"	"SBF1"	chr22	-	50904389	50904778	50904389	50904503	50904578	50904778
